,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-08-10-01,11.89,20.5,0,10,15.0,8.0,3.0,13.0
2019-08-10-02,12.44,20.0,0,12,16.0,8.0,4.0,14.0
2019-08-10-03,12.78,19.0,-2,4,19.0,8.0,3.0,15.0
2019-08-10-04,13.78,13.0,-3,8,18.0,8.0,3.0,16.0
2019-08-10-05,14.89,10.5,-4,6,22.0,8.0,4.0,18.0
2019-08-10-06,15.39,15.5,-5,6,21.0,8.0,5.0,17.0
2019-08-10-07,15.33,15.5,0,6,21.0,7.0,8.0,15.0
2019-08-10-08,15.5,15.5,10,8,19.0,10.0,11.0,18.0
2019-08-10-09,16.67,16.0,14,8,18.0,12.0,14.0,19.0
2019-08-10-10,18.22,12.5,14,12,18.0,12.0,19.0,20.0
2019-08-10-11,17.61,16.0,19,5,22.0,14.0,20.0,21.0
2019-08-10-12,15.94,16.0,30,7,29.0,16.0,19.0,20.0
2019-08-10-13,13.89,13.0,29,11,-999.0,-999.0,-999.0,-999.0
2019-08-10-14,11.61,14.5,19,10,29.0,10.0,12.0,17.0
2019-08-10-15,11.76,17.5,22,8,30.0,9.0,12.0,18.0
2019-08-10-16,11.11,14.5,10,12,31.0,9.0,14.0,19.0
2019-08-10-17,11.56,16.0,-10,9,27.0,17.0,15.0,30.0
2019-08-10-18,10.83,17.0,-999,10,26.0,15.0,14.0,37.0
2019-08-10-19,10.72,13.5,-999,8,22.0,18.0,15.0,28.0
2019-08-10-20,13.22,15.0,-999,10,24.0,18.0,18.0,28.0
2019-08-10-21,14.33,17.5,-15,8,24.0,17.0,17.0,32.0
2019-08-10-22,11.89,17.0,-11,8,24.0,15.0,18.0,33.0
2019-08-10-23,8.06,14.0,-7,10,25.0,11.0,19.0,35.0
2019-08-11-00,8.67,9.0,-5,10,26.0,8.0,23.0,35.0
2019-08-11-01,10.17,11.5,-5,8,28.0,7.0,21.0,31.0
2019-08-11-02,11.33,15.0,-2,10,27.0,8.0,22.0,30.0
2019-08-11-03,10.67,12.0,-2,10,23.0,5.0,23.0,27.0
2019-08-11-04,10.56,14.0,-3,12,18.0,4.0,24.0,24.0
2019-08-11-05,10.22,12.0,-6,11,18.0,5.0,24.0,24.0
2019-08-11-06,9.72,14.0,-6,12,17.0,6.0,24.0,23.0
2019-08-11-07,9.06,15.5,-2,14,10.0,6.0,25.0,27.0
2019-08-11-08,9.61,12.5,6,13,11.0,5.0,27.0,29.0
2019-08-11-09,9.53,13.5,15,15,14.0,7.0,24.0,30.0
2019-08-11-10,11.0,13.0,19,16,16.0,6.0,22.0,32.0
2019-08-11-11,10.33,12.0,21,18,16.0,6.0,29.0,35.0
2019-08-11-12,10.11,11.0,31,12,15.0,7.0,30.0,36.0
2019-08-11-13,10.33,14.0,39,16,14.0,8.0,28.0,36.0
2019-08-11-14,9.61,14.0,32,16,14.0,9.0,27.0,27.0
2019-08-11-15,9.56,16.0,19,12,15.0,10.0,28.0,13.0
2019-08-11-16,9.59,16.5,-6,13,12.0,10.0,38.0,8.0
2019-08-11-17,11.11,16.0,-999,12,11.0,10.0,39.0,9.0
2019-08-11-18,11.28,17.5,-999,14,12.0,8.0,26.0,8.0
2019-08-11-19,11.5,17.0,-999,14,11.0,10.0,15.0,12.0
2019-08-11-20,10.83,14.5,-999,13,14.0,11.0,13.0,14.0
2019-08-11-21,9.89,16.0,-15,15,10.0,13.0,12.0,16.0
2019-08-11-22,11.47,16.5,-9,13,11.0,14.0,12.0,18.0
2019-08-11-23,11.39,13.5,-6,10,8.0,13.0,13.0,17.0
2019-08-12-00,9.81,11.5,-4,11,9.0,13.0,17.0,19.0
2019-08-12-01,10.72,14.5,0,11,10.0,13.0,16.0,22.0
2019-08-12-02,10.78,14.5,1,8,9.0,15.0,17.0,26.0
2019-08-12-03,13.0,15.0,-2,9,7.0,15.0,17.0,30.0
2019-08-12-04,14.67,15.5,-2,9,8.0,15.0,17.0,31.0
2019-08-12-05,17.06,17.0,-2,6,7.0,16.0,17.0,30.0
2019-08-12-06,17.89,20.0,-1,7,6.0,16.0,18.0,29.0
2019-08-12-07,15.17,16.5,2,6,7.0,15.0,18.0,30.0
2019-08-12-08,12.5,17.5,7,6,8.0,13.0,20.0,30.0
2019-08-12-09,10.72,19.0,11,8,8.0,13.0,24.0,28.0
2019-08-12-10,11.44,22.0,15,8,5.0,13.0,27.0,27.0
2019-08-12-11,12.0,23.5,13,4,7.0,15.0,32.0,32.0
2019-08-12-12,11.5,22.5,1,7,6.0,16.0,33.0,36.0
2019-08-12-13,13.61,21.0,0,5,6.0,17.0,31.0,36.0
2019-08-12-14,14.24,20.0,20,4,6.0,18.0,29.0,33.0
2019-08-12-15,16.12,16.0,24,7,6.0,20.0,26.0,32.0
2019-08-12-16,14.83,17.0,18,7,5.0,21.0,26.0,28.0
2019-08-12-17,12.61,25.0,3,3,4.0,23.0,30.0,25.0
2019-08-12-18,10.11,20.5,-12,4,6.0,23.0,30.0,21.0
2019-08-12-19,9.22,22.0,-15,2,5.0,24.0,29.0,16.0
2019-08-12-20,9.22,18.5,-15,5,4.0,26.0,29.0,18.0
2019-08-12-21,9.78,19.0,-12,8,-999.0,-999.0,-999.0,-999.0
2019-08-12-22,10.22,19.0,-8,8,4.0,30.0,31.0,19.0
2019-08-12-23,8.72,21.5,-5,9,4.0,33.0,35.0,20.0
2019-08-13-00,7.44,15.0,-3,9,4.0,36.0,35.0,20.0
2019-08-13-01,8.12,15.0,-2,6,4.0,37.0,36.0,19.0
2019-08-13-02,8.78,17.0,1,7,3.0,35.0,37.0,21.0
2019-08-13-03,9.67,15.5,1,12,4.0,35.0,40.0,23.0
2019-08-13-04,12.17,17.5,-2,14,5.0,31.0,39.0,26.0
2019-08-13-05,13.83,15.5,-3,13,4.0,27.0,39.0,27.0
2019-08-13-06,16.44,19.0,-3,14,3.0,26.0,44.0,29.0
2019-08-13-07,16.67,14.5,1,14,5.0,26.0,39.0,31.0
2019-08-13-08,18.67,15.5,6,15,5.0,24.0,40.0,33.0
2019-08-13-09,18.17,20.5,8,16,5.0,26.0,43.0,34.0
2019-08-13-10,15.83,17.0,-2,17,6.0,26.0,46.0,34.0
2019-08-13-11,15.11,12.0,7,17,-999.0,-999.0,-999.0,-999.0
2019-08-13-12,13.83,13.5,11,19,-999.0,-999.0,-999.0,-999.0
2019-08-13-13,13.0,16.0,26,18,4.0,47.0,50.0,29.0
2019-08-13-14,13.35,20.0,41,21,5.0,43.0,45.0,28.0
2019-08-13-15,13.18,19.5,28,19,-999.0,-999.0,-999.0,-999.0
2019-08-13-16,12.72,22.0,-3,18,-999.0,-999.0,-999.0,-999.0
2019-08-13-17,14.53,21.5,-999,16,-999.0,-999.0,-999.0,-999.0
2019-08-13-18,17.79,17.5,-999,11,-999.0,-999.0,-999.0,-999.0
2019-08-13-19,27.71,18.0,-999,7,-999.0,-999.0,-999.0,-999.0
2019-08-13-20,30.17,15.0,-11,7,-999.0,-999.0,-999.0,-999.0
2019-08-13-21,30.11,14.5,-5,6,7.0,38.0,42.0,21.0
2019-08-13-22,25.78,13.5,-1,7,9.0,38.0,50.0,26.0
2019-08-13-23,16.72,12.5,-1,8,9.0,37.0,51.0,22.0
2019-08-14-00,19.39,9.0,0,4,12.0,33.0,52.0,25.0
2019-08-14-01,20.67,9.0,-2,8,13.0,32.0,49.0,30.0
2019-08-14-02,21.39,12.0,-1,7,13.0,34.0,42.0,34.0
2019-08-14-03,19.89,11.5,0,9,17.0,36.0,38.0,31.0
2019-08-14-04,18.56,15.0,0,10,13.0,38.0,41.0,33.0
2019-08-14-05,15.83,13.5,1,11,11.0,41.0,36.0,45.0
2019-08-14-06,12.39,18.0,0,12,9.0,42.0,33.0,42.0
2019-08-14-07,9.11,15.0,1,11,10.0,44.0,30.0,43.0
2019-08-14-08,7.06,20.5,5,11,10.0,36.0,28.0,44.0
2019-08-14-09,7.0,21.5,11,11,11.0,30.0,29.0,48.0
2019-08-14-10,7.61,19.5,6,11,12.0,30.0,35.0,50.0
2019-08-14-11,8.89,23.5,-9,9,-999.0,-999.0,-999.0,-999.0
2019-08-14-12,8.44,26.0,7,9,10.0,35.0,38.0,40.0
2019-08-14-13,9.11,26.5,20,8,10.0,39.0,36.0,33.0
2019-08-14-14,10.78,29.0,5,10,9.0,41.0,33.0,26.0
2019-08-14-15,9.78,26.5,7,10,7.0,44.0,33.0,24.0
2019-08-14-16,11.67,25.5,13,10,5.0,50.0,33.0,23.0
2019-08-14-17,12.41,28.5,9,11,6.0,60.0,22.0,20.0
2019-08-14-18,11.35,28.5,-5,14,6.0,59.0,23.0,20.0
2019-08-14-19,10.71,33.0,-11,15,8.0,56.0,22.0,22.0
2019-08-14-20,9.83,34.5,-11,11,-999.0,-999.0,-999.0,-999.0
2019-08-14-21,8.59,33.0,-8,14,-999.0,-999.0,-999.0,-999.0
2019-08-14-22,8.83,30.0,-3,15,18.0,60.0,25.0,26.0
2019-08-14-23,8.06,30.5,-1,14,19.0,63.0,24.0,23.0
2019-08-15-00,6.83,31.0,-1,17,17.0,67.0,21.0,20.0
2019-08-15-01,6.33,32.5,3,16,16.0,69.0,21.0,20.0
2019-08-15-02,6.17,32.5,1,18,15.0,66.0,19.0,20.0
2019-08-15-03,6.11,27.5,1,18,13.0,55.0,19.0,21.0
2019-08-15-04,5.56,24.5,1,19,12.0,43.0,19.0,22.0
2019-08-15-05,5.0,24.5,1,21,9.0,36.0,20.0,20.0
2019-08-15-06,4.83,22.5,1,21,14.0,35.0,21.0,24.0
2019-08-15-07,4.72,22.0,4,22,11.0,41.0,22.0,24.0
2019-08-15-08,4.61,27.0,5,20,10.0,50.0,20.0,28.0
2019-08-15-09,4.11,24.0,9,20,11.0,51.0,22.0,21.0
2019-08-15-10,4.39,28.5,12,22,11.0,42.0,26.0,24.0
2019-08-15-11,5.33,25.5,14,21,13.0,38.0,29.0,27.0
2019-08-15-12,4.72,30.0,13,20,15.0,31.0,30.0,31.0
2019-08-15-13,3.72,28.5,13,19,19.0,31.0,31.0,28.0
2019-08-15-14,3.22,21.5,6,13,19.0,30.0,34.0,29.0
2019-08-15-15,2.72,20.0,4,13,18.0,32.0,37.0,31.0
2019-08-15-16,3.33,20.5,-2,11,20.0,32.0,27.0,28.0
2019-08-15-17,3.17,16.0,-6,10,23.0,33.0,17.0,26.0
2019-08-15-18,2.83,17.5,-999,8,24.0,35.0,16.0,28.0
2019-08-15-19,3.56,17.0,-999,9,21.0,39.0,21.0,24.0
2019-08-15-20,3.56,15.5,-7,6,14.0,43.0,22.0,20.0
2019-08-15-21,3.61,14.5,1,8,13.0,46.0,25.0,20.0
2019-08-15-22,3.0,15.0,4,6,13.0,44.0,26.0,17.0
2019-08-15-23,3.44,12.0,4,10,8.0,44.0,28.0,14.0
2019-08-16-00,2.82,12.0,5,8,11.0,51.0,25.0,14.0
2019-08-16-01,2.65,14.0,7,8,7.0,57.0,22.0,18.0
2019-08-16-02,2.61,12.5,4,7,7.0,45.0,21.0,19.0
2019-08-16-03,2.67,10.5,4,8,6.0,24.0,24.0,18.0
2019-08-16-04,2.72,10.0,4,9,7.0,22.0,23.0,19.0
2019-08-16-05,2.67,11.5,3,8,4.0,25.0,22.0,20.0
2019-08-16-06,2.61,23.5,2,6,5.0,28.0,21.0,21.0
2019-08-16-07,3.06,23.0,2,8,5.0,30.0,22.0,20.0
2019-08-16-08,3.83,18.5,3,9,6.0,41.0,22.0,19.0
2019-08-16-09,4.72,21.5,4,7,5.0,50.0,20.0,19.0
2019-08-16-10,8.22,28.5,6,8,4.0,44.0,19.0,22.0
2019-08-16-11,10.0,26.5,8,8,4.0,37.0,22.0,25.0
2019-08-16-12,11.33,25.0,10,6,5.0,38.0,26.0,28.0
2019-08-16-13,11.65,27.0,10,7,6.0,41.0,27.0,24.0
2019-08-16-14,12.59,20.5,10,8,6.0,44.0,28.0,26.0
2019-08-16-15,14.06,20.0,16,8,5.0,45.0,30.0,25.0
2019-08-16-16,15.72,19.0,21,6,8.0,47.0,28.0,22.0
2019-08-16-17,14.56,20.0,10,8,5.0,50.0,22.0,22.0
2019-08-16-18,13.94,19.0,-2,10,3.0,55.0,11.0,17.0
2019-08-16-19,16.78,19.5,-9,9,4.0,59.0,11.0,11.0
2019-08-16-20,16.06,19.5,-11,10,13.0,57.0,14.0,13.0
2019-08-16-21,18.71,18.5,-9,10,13.0,60.0,18.0,18.0
2019-08-16-22,26.41,22.5,-4,9,11.0,67.0,20.0,17.0
2019-08-16-23,23.83,23.0,-3,10,7.0,69.0,22.0,17.0
2019-08-17-00,22.5,22.0,1,9,6.0,70.0,24.0,17.0
2019-08-17-01,22.56,33.5,0,9,6.0,65.0,25.0,19.0
2019-08-17-02,21.56,33.0,0,10,11.0,61.0,26.0,27.0
2019-08-17-03,21.28,32.5,-2,10,13.0,58.0,27.0,35.0
2019-08-17-04,20.33,41.5,0,9,13.0,56.0,27.0,36.0
2019-08-17-05,21.33,39.5,-1,13,12.0,58.0,26.0,31.0
2019-08-17-06,22.33,40.0,-1,10,10.0,60.0,26.0,23.0
2019-08-17-07,20.33,39.5,1,10,11.0,62.0,25.0,23.0
2019-08-17-08,21.39,35.5,6,10,6.0,62.0,26.0,24.0
2019-08-17-09,20.89,38.5,16,11,6.0,60.0,32.0,26.0
2019-08-17-10,19.56,35.5,18,9,13.0,61.0,31.0,28.0
2019-08-17-11,19.06,32.5,24,12,11.0,52.0,34.0,27.0
2019-08-17-12,17.94,32.5,35,9,14.0,46.0,45.0,29.0
2019-08-17-13,19.33,29.5,40,11,14.0,44.0,48.0,30.0
2019-08-17-14,21.83,29.5,34,7,9.0,42.0,34.0,26.0
2019-08-17-15,22.61,32.0,19,14,10.0,41.0,25.0,23.0
2019-08-17-16,18.72,40.0,7,14,10.0,40.0,19.0,18.0
2019-08-17-17,15.33,41.0,-12,15,14.0,45.0,21.0,18.0
2019-08-17-18,13.72,44.0,-999,12,13.0,52.0,23.0,17.0
2019-08-17-19,14.8,46.5,-999,15,8.0,52.0,24.0,13.0
2019-08-17-20,15.5,58.0,-999,15,9.0,50.0,23.0,14.0
2019-08-17-21,15.61,46.0,-15,13,12.0,46.0,22.0,14.0
2019-08-17-22,13.88,40.5,-6,13,12.0,50.0,21.0,15.0
2019-08-17-23,12.44,45.5,-6,12,14.0,54.0,20.0,21.0
2019-08-18-00,10.89,40.5,-4,9,15.0,55.0,19.0,25.0
2019-08-18-01,10.17,36.0,-2,10,16.0,54.0,19.0,23.0
2019-08-18-02,10.0,38.0,0,7,15.0,55.0,22.0,17.0
2019-08-18-03,10.22,48.0,-1,8,14.0,62.0,23.0,20.0
2019-08-18-04,11.44,46.0,2,9,10.0,70.0,22.0,19.0
2019-08-18-05,12.39,46.5,1,8,10.0,63.0,21.0,14.0
2019-08-18-06,13.78,36.0,0,10,8.0,50.0,22.0,16.0
2019-08-18-07,13.89,26.0,2,10,10.0,45.0,23.0,16.0
2019-08-18-08,14.39,18.0,6,15,10.0,43.0,23.0,19.0
2019-08-18-09,13.89,21.0,13,12,10.0,42.0,26.0,20.0
2019-08-18-10,14.56,23.5,14,12,11.0,44.0,30.0,26.0
2019-08-18-11,14.67,23.5,21,8,11.0,40.0,31.0,29.0
2019-08-18-12,14.22,20.0,28,10,13.0,39.0,32.0,23.0
2019-08-18-13,14.11,21.0,35,12,11.0,42.0,34.0,23.0
2019-08-18-14,15.89,23.5,27,7,11.0,42.0,35.0,18.0
2019-08-18-15,17.17,17.0,14,8,12.0,38.0,30.0,18.0
2019-08-18-16,17.44,17.5,-1,7,11.0,38.0,30.0,16.0
2019-08-18-17,16.28,16.0,-999,7,13.0,36.0,31.0,12.0
2019-08-18-18,13.67,14.5,-999,8,14.0,28.0,28.0,10.0
2019-08-18-19,13.22,18.0,-999,10,19.0,22.0,27.0,11.0
2019-08-18-20,11.83,19.0,-16,10,20.0,26.0,27.0,12.0
2019-08-18-21,11.28,21.0,-12,9,22.0,26.0,26.0,11.0
2019-08-18-22,11.61,20.0,-6,7,23.0,26.0,27.0,14.0
2019-08-18-23,11.56,19.5,-5,6,26.0,22.0,29.0,13.0
2019-08-19-00,10.22,23.0,-5,6,29.0,20.0,29.0,14.0
2019-08-19-01,11.67,20.5,-3,4,32.0,18.0,28.0,18.0
2019-08-19-02,13.78,25.0,-2,4,35.0,15.0,28.0,23.0
2019-08-19-03,14.33,22.0,0,5,34.0,14.0,28.0,24.0
2019-08-19-04,14.11,24.0,1,5,32.0,14.0,30.0,25.0
2019-08-19-05,14.39,23.0,2,6,34.0,13.0,30.0,24.0
2019-08-19-06,15.11,26.5,2,2,38.0,13.0,30.0,27.0
2019-08-19-07,14.39,26.5,-1,5,35.0,14.0,31.0,27.0
2019-08-19-08,15.61,23.0,-1,7,42.0,17.0,29.0,25.0
2019-08-19-09,16.17,28.0,5,4,47.0,16.0,21.0,24.0
2019-08-19-10,16.44,22.0,10,5,50.0,19.0,12.0,25.0
2019-08-19-11,16.06,21.0,12,5,52.0,20.0,9.0,25.0
2019-08-19-12,14.06,20.5,13,6,49.0,21.0,11.0,28.0
2019-08-19-13,14.72,24.0,19,3,50.0,22.0,9.0,32.0
2019-08-19-14,16.44,28.5,15,6,47.0,22.0,8.0,28.0
2019-08-19-15,15.67,27.5,15,6,41.0,21.0,11.0,16.0
2019-08-19-16,16.67,29.5,15,5,37.0,21.0,12.0,11.0
2019-08-19-17,16.17,28.0,2,6,36.0,21.0,16.0,11.0
2019-08-19-18,17.39,33.5,-9,2,33.0,17.0,20.0,8.0
2019-08-19-19,18.28,36.0,-14,2,36.0,17.0,26.0,8.0
2019-08-19-20,18.56,34.5,-11,0,38.0,16.0,24.0,8.0
2019-08-19-21,19.18,36.0,-6,2,41.0,16.0,21.0,10.0
2019-08-19-22,18.5,41.0,-5,4,41.0,15.0,21.0,11.0
2019-08-19-23,18.0,38.5,-1,2,44.0,15.0,23.0,11.0
2019-08-20-00,17.67,39.5,-4,6,45.0,15.0,25.0,12.0
2019-08-20-01,17.39,41.0,-3,1,45.0,14.0,25.0,16.0
2019-08-20-02,16.56,39.5,-4,2,51.0,13.0,24.0,19.0
2019-08-20-03,16.0,41.0,1,1,58.0,13.0,25.0,20.0
2019-08-20-04,15.67,40.0,1,2,63.0,13.0,24.0,27.0
2019-08-20-05,15.06,47.0,4,3,72.0,14.0,24.0,29.0
2019-08-20-06,14.28,45.0,3,3,76.0,12.0,24.0,17.0
2019-08-20-07,14.5,42.0,3,3,80.0,11.0,23.0,18.0
2019-08-20-08,14.5,43.0,0,6,78.0,11.0,23.0,19.0
2019-08-20-09,16.24,51.5,-3,7,66.0,12.0,22.0,17.0
2019-08-20-10,17.61,44.5,9,7,59.0,14.0,21.0,16.0
2019-08-20-11,20.22,38.0,19,3,48.0,14.0,21.0,18.0
2019-08-20-12,21.18,28.5,17,-999,42.0,16.0,23.0,23.0
2019-08-20-13,22.39,19.0,16,6,39.0,19.0,25.0,21.0
2019-08-20-14,23.59,19.5,18,2,40.0,20.0,22.0,18.0
2019-08-20-15,22.28,17.5,9,3,39.0,20.0,20.0,16.0
2019-08-20-16,23.33,14.5,10,4,38.0,19.0,18.0,14.0
2019-08-20-17,24.17,22.0,0,5,38.0,19.0,19.0,16.0
2019-08-20-18,24.11,17.0,-999,7,39.0,18.0,17.0,16.0
2019-08-20-19,23.5,19.5,-999,6,38.0,17.0,20.0,18.0
2019-08-20-20,22.78,14.5,-999,5,38.0,16.0,19.0,19.0
2019-08-20-21,19.61,15.5,-8,3,39.0,15.0,18.0,19.0
2019-08-20-22,18.67,17.0,-6,3,42.0,13.0,17.0,18.0
2019-08-20-23,17.72,16.5,0,2,44.0,14.0,20.0,18.0
2019-08-21-00,18.12,14.5,2,1,48.0,14.0,20.0,18.0
2019-08-21-01,17.0,21.5,1,3,51.0,14.0,20.0,24.0
2019-08-21-02,15.11,21.0,0,2,53.0,14.0,21.0,26.0
2019-08-21-03,13.67,23.0,-3,1,52.0,15.0,23.0,29.0
2019-08-21-04,13.06,21.5,-2,1,53.0,15.0,24.0,30.0
2019-08-21-05,13.44,20.0,0,1,54.0,18.0,23.0,32.0
2019-08-21-06,14.11,14.5,-1,2,50.0,16.0,22.0,33.0
2019-08-21-07,13.89,17.5,3,2,47.0,18.0,22.0,34.0
2019-08-21-08,13.89,15.0,6,3,32.0,20.0,24.0,35.0
2019-08-21-09,15.67,13.0,13,3,13.0,21.0,26.0,29.0
2019-08-21-10,18.78,10.0,-999,3,10.0,23.0,27.0,26.0
2019-08-21-11,22.78,11.0,-999,3,11.0,26.0,27.0,24.0
2019-08-21-12,28.5,11.0,-999,3,10.0,29.0,30.0,26.0
2019-08-21-13,31.53,10.0,-999,3,12.0,33.0,33.0,31.0
2019-08-21-14,33.12,13.0,-999,2,12.0,34.0,26.0,32.0
2019-08-21-15,30.94,10.0,-999,2,13.0,32.0,28.0,29.0
2019-08-21-16,29.94,8.0,-999,2,17.0,33.0,30.0,22.0
2019-08-21-17,32.35,13.0,12,3,13.0,33.0,35.0,22.0
2019-08-21-18,33.61,7.0,-1,4,16.0,33.0,34.0,24.0
2019-08-21-19,34.33,10.5,-6,3,20.0,32.0,29.0,23.0
2019-08-21-20,37.22,11.0,-2,5,-999.0,-999.0,-999.0,-999.0
2019-08-21-21,37.61,12.0,-2,2,20.0,31.0,20.0,16.0
2019-08-21-22,38.94,10.5,4,4,-999.0,-999.0,-999.0,-999.0
2019-08-21-23,38.28,11.0,7,4,-999.0,-999.0,-999.0,-999.0
2019-08-22-00,37.33,8.0,2,3,-999.0,-999.0,-999.0,-999.0
2019-08-22-01,36.33,8.5,5,1,-999.0,-999.0,-999.0,-999.0
2019-08-22-02,35.5,6.5,18,2,-999.0,-999.0,-999.0,-999.0
2019-08-22-03,34.28,10.0,2,2,15.0,34.0,24.0,19.0
2019-08-22-04,33.17,7.5,3,2,-999.0,-999.0,-999.0,-999.0
2019-08-22-05,32.44,8.0,-5,2,-999.0,-999.0,-999.0,-999.0
2019-08-22-06,32.89,6.5,-2,3,-999.0,-999.0,-999.0,-999.0
2019-08-22-07,31.89,10.5,-1,2,-999.0,-999.0,-999.0,-999.0
2019-08-22-08,30.5,13.5,3,2,-999.0,-999.0,-999.0,-999.0
2019-08-22-09,28.44,24.0,7,3,-999.0,-999.0,-999.0,-999.0
2019-08-22-10,26.41,15.0,10,2,-999.0,-999.0,-999.0,-999.0
2019-08-22-11,24.94,13.5,12,3,-999.0,-999.0,-999.0,-999.0
2019-08-22-12,22.41,17.0,23,4,-999.0,-999.0,-999.0,-999.0
2019-08-22-13,21.72,10.0,34,1,-999.0,-999.0,-999.0,-999.0
2019-08-22-14,21.29,10.0,20,2,11.0,43.0,15.0,11.0
2019-08-22-15,20.53,9.5,20,2,11.0,39.0,14.0,15.0
2019-08-22-16,17.76,23.0,17,2,8.0,35.0,15.0,10.0
2019-08-22-17,19.12,31.0,12,2,-999.0,-999.0,-999.0,-999.0
2019-08-22-18,24.06,26.0,9,1,-999.0,-999.0,-999.0,-999.0
2019-08-22-19,26.61,39.5,4,1,-999.0,-999.0,-999.0,-999.0
2019-08-22-20,28.72,52.0,4,3,16.0,35.0,19.0,9.0
2019-08-22-21,31.29,51.5,7,2,16.0,36.0,20.0,8.0
2019-08-22-22,29.28,52.0,14,4,-999.0,-999.0,-999.0,-999.0
2019-08-22-23,24.33,34.0,24,3,-999.0,-999.0,-999.0,-999.0
2019-08-23-00,21.39,33.5,21,3,-999.0,-999.0,-999.0,-999.0
2019-08-23-01,20.72,35.0,9,3,-999.0,-999.0,-999.0,-999.0
2019-08-23-02,22.39,28.5,20,3,-999.0,-999.0,-999.0,-999.0
2019-08-23-03,22.44,30.0,15,4,-999.0,-999.0,-999.0,-999.0
2019-08-23-04,21.94,35.0,6,2,-999.0,-999.0,-999.0,-999.0
2019-08-23-05,22.72,36.5,5,1,-999.0,-999.0,-999.0,-999.0
2019-08-23-06,22.83,38.0,1,3,-999.0,-999.0,-999.0,-999.0
2019-08-23-07,22.72,39.5,3,3,-999.0,-999.0,-999.0,-999.0
2019-08-23-08,21.56,38.0,9,4,11.0,36.0,12.0,19.0
2019-08-23-09,19.83,32.0,0,4,-999.0,-999.0,-999.0,-999.0
2019-08-23-10,19.61,31.5,10,3,-999.0,-999.0,-999.0,-999.0
2019-08-23-11,16.94,30.0,7,1,-999.0,-999.0,-999.0,-999.0
2019-08-23-12,18.28,30.0,8,5,-999.0,-999.0,-999.0,-999.0
2019-08-23-13,14.72,21.0,23,4,-999.0,-999.0,-999.0,-999.0
2019-08-23-14,12.44,16.0,15,3,-999.0,-999.0,-999.0,-999.0
2019-08-23-15,10.65,20.0,19,1,-999.0,-999.0,-999.0,-999.0
2019-08-23-16,11.71,14.5,13,2,-999.0,-999.0,-999.0,-999.0
2019-08-23-17,13.94,17.5,10,5,-999.0,-999.0,-999.0,-999.0
2019-08-23-18,15.39,19.0,1,1,-999.0,-999.0,-999.0,-999.0
2019-08-23-19,15.89,17.0,4,3,-999.0,-999.0,-999.0,-999.0
2019-08-23-20,16.94,22.0,1,4,-999.0,-999.0,-999.0,-999.0
2019-08-23-21,15.06,22.0,1,6,-999.0,-999.0,-999.0,-999.0
2019-08-23-22,12.5,20.0,6,4,-999.0,-999.0,-999.0,-999.0
2019-08-23-23,10.33,23.5,8,3,-999.0,-999.0,-999.0,-999.0
2019-08-24-00,8.41,20.5,13,5,-999.0,-999.0,-999.0,-999.0
2019-08-24-01,8.33,23.0,11,4,-999.0,-999.0,-999.0,-999.0
2019-08-24-02,8.11,24.5,8,5,-999.0,-999.0,-999.0,-999.0
2019-08-24-03,7.5,23.5,9,6,-999.0,-999.0,-999.0,-999.0
2019-08-24-04,8.22,20.5,13,7,-999.0,-999.0,-999.0,-999.0
2019-08-24-05,8.5,27.0,14,6,-999.0,-999.0,-999.0,-999.0
2019-08-24-06,8.67,26.5,11,7,-999.0,-999.0,-999.0,-999.0
2019-08-24-07,10.22,26.0,11,7,-999.0,-999.0,-999.0,-999.0
2019-08-24-08,10.0,23.5,15,7,-999.0,-999.0,-999.0,-999.0
2019-08-24-09,11.29,29.0,24,8,-999.0,-999.0,-999.0,-999.0
2019-08-24-10,12.12,25.0,25,7,-999.0,-999.0,-999.0,-999.0
2019-08-24-11,12.88,29.5,31,7,-999.0,-999.0,-999.0,-999.0
2019-08-24-12,14.65,28.0,38,8,-999.0,-999.0,-999.0,-999.0
2019-08-24-13,15.29,22.5,49,7,-999.0,-999.0,-999.0,-999.0
2019-08-24-14,15.94,23.0,40,8,-999.0,-999.0,-999.0,-999.0
2019-08-24-15,14.78,15.0,38,6,-999.0,-999.0,-999.0,-999.0
2019-08-24-16,12.17,15.0,39,7,-999.0,-999.0,-999.0,-999.0
2019-08-24-17,9.83,16.5,22,8,-999.0,-999.0,-999.0,-999.0
2019-08-24-18,10.72,14.0,-7,7,-999.0,-999.0,-999.0,-999.0
2019-08-24-19,11.76,23.5,-10,8,-999.0,-999.0,-999.0,-999.0
2019-08-24-20,10.94,22.5,-2,6,-999.0,-999.0,-999.0,-999.0
2019-08-24-21,11.12,17.5,4,4,-999.0,-999.0,-999.0,-999.0
2019-08-24-22,11.29,17.5,6,6,-999.0,-999.0,-999.0,-999.0
2019-08-24-23,9.67,16.0,9,4,-999.0,-999.0,-999.0,-999.0
2019-08-25-00,9.56,18.0,14,5,-999.0,-999.0,-999.0,-999.0
2019-08-25-01,10.78,21.0,13,7,-999.0,-999.0,-999.0,-999.0
2019-08-25-02,10.39,19.0,13,6,-999.0,-999.0,-999.0,-999.0
2019-08-25-03,10.56,24.5,13,5,-999.0,-999.0,-999.0,-999.0
2019-08-25-04,10.94,15.0,7,6,-999.0,-999.0,-999.0,-999.0
