,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-08-18-05,3.83,1.5,2,0,1.15,1.91,1.91,1.53
2019-08-18-06,3.78,2.5,2,0,1.15,2.29,1.53,1.15
2019-08-18-07,4.06,3.5,3,0,1.15,1.91,1.53,1.15
2019-08-18-08,4.39,2.5,2,0,0.76,1.91,1.91,2.29
2019-08-18-09,4.33,4.0,2,1,1.15,2.29,2.29,2.29
2019-08-18-10,4.22,4.0,2,0,1.15,1.91,1.91,3.44
2019-08-18-11,4.44,4.0,2,0,1.15,1.91,1.91,2.67
2019-08-18-12,4.56,3.5,1,1,0.76,1.91,1.91,2.29
2019-08-18-13,4.5,6.5,1,0,0.76,1.91,1.91,2.29
2019-08-18-14,4.5,9.5,1,0,0.76,1.91,1.91,3.06
2019-08-18-15,4.5,4.5,1,0,0.76,2.29,1.91,3.44
2019-08-18-16,4.5,3.0,1,0,0.76,1.91,1.91,0.76
2019-08-18-17,4.44,2.5,1,0,0.76,1.91,1.53,0.38
2019-08-18-18,4.11,3.0,1,1,0.76,1.53,1.53,0.76
2019-08-18-19,3.72,2.5,1,0,0.76,1.53,1.53,0.76
2019-08-18-20,3.72,3.0,1,0,0.76,1.91,1.53,0.76
2019-08-18-21,3.94,3.0,1,0,0.76,1.91,1.53,0.38
2019-08-18-22,3.72,2.5,1,0,0.76,1.91,1.53,0.76
2019-08-18-23,3.5,2.5,1,0,0.76,1.91,1.53,0.76
2019-08-19-00,3.39,2.5,1,1,0.76,1.91,1.53,1.15
2019-08-19-01,3.44,2.5,-999,0,0.76,2.29,1.53,1.53
2019-08-19-02,3.44,2.0,1,0,1.15,2.29,1.53,3.82
2019-08-19-03,3.44,2.0,1,0,1.15,1.91,1.53,3.06
2019-08-19-04,3.22,1.5,1,0,1.15,1.91,1.91,2.29
2019-08-19-05,3.22,1.5,1,0,0.76,2.29,1.91,1.53
2019-08-19-06,3.33,1.5,1,0,0.76,2.29,1.91,1.15
2019-08-19-07,3.61,2.0,1,0,0.76,2.29,1.91,1.53
2019-08-19-08,3.56,2.5,1,0,0.76,2.29,1.91,2.29
2019-08-19-09,3.67,4.0,1,0,0.76,1.91,1.53,2.29
2019-08-19-10,3.72,5.5,1,1,0.76,1.91,1.53,2.29
2019-08-19-11,3.61,4.5,1,1,1.15,2.29,1.53,1.15
2019-08-19-12,3.56,3.5,1,0,1.91,1.91,1.53,1.15
2019-08-19-13,3.56,4.0,1,0,2.29,2.29,1.53,1.15
2019-08-19-14,3.61,6.5,1,1,1.91,1.91,1.53,1.15
2019-08-19-15,3.61,4.5,1,1,1.91,1.91,1.53,1.15
2019-08-19-16,3.5,5.5,1,0,1.53,2.29,1.53,1.15
2019-08-19-17,3.56,4.0,2,0,1.15,2.29,1.53,0.76
2019-08-19-18,3.61,2.5,1,0,1.15,2.29,1.53,1.15
2019-08-19-19,3.44,2.5,1,0,0.76,2.29,1.53,1.15
2019-08-19-20,3.39,3.0,1,0,0.76,2.29,1.53,1.15
2019-08-19-21,3.5,2.5,1,0,0.76,2.29,1.53,0.76
2019-08-19-22,3.44,3.5,1,0,0.76,1.91,1.53,0.76
2019-08-19-23,3.83,2.5,1,0,1.15,1.91,1.53,0.76
2019-08-20-00,3.83,2.0,1,0,1.15,2.29,1.53,1.15
2019-08-20-01,3.61,3.5,1,0,1.15,2.29,1.53,1.15
2019-08-20-02,3.61,5.0,1,0,1.15,2.29,1.53,2.29
2019-08-20-03,3.44,4.0,1,0,1.15,2.29,1.53,0.76
2019-08-20-04,3.17,3.5,1,0,1.15,1.91,1.53,0.76
2019-08-20-05,3.22,3.5,0,0,0.76,2.29,1.53,0.76
2019-08-20-06,3.11,3.0,1,1,0.76,2.29,1.53,0.76
2019-08-20-07,3.22,3.0,1,0,0.76,2.29,1.53,0.76
2019-08-20-08,3.17,3.5,1,0,1.15,2.29,1.91,1.15
2019-08-20-09,3.35,3.0,1,1,1.15,2.29,1.91,1.15
2019-08-20-10,3.44,2.5,1,0,1.15,2.29,1.91,1.15
2019-08-20-11,3.56,2.5,1,1,1.15,2.29,1.91,1.15
2019-08-20-12,3.5,2.5,1,1,1.15,2.29,1.53,1.15
2019-08-20-13,3.5,3.5,1,0,1.15,1.91,1.53,0.76
2019-08-20-14,3.44,4.0,1,0,1.15,1.91,1.53,1.15
2019-08-20-15,3.47,3.5,1,0,1.15,2.29,1.53,0.76
2019-08-20-16,3.56,2.5,1,0,0.76,1.91,1.53,1.15
2019-08-20-17,3.67,1.5,1,0,1.15,1.91,1.53,1.15
2019-08-20-18,3.5,1.5,1,0,1.15,1.91,1.53,1.15
2019-08-20-19,3.56,1.5,1,1,1.15,1.91,1.53,1.15
2019-08-20-20,3.61,1.5,1,0,1.15,2.29,1.53,1.15
2019-08-20-21,3.44,1.5,1,0,1.15,1.91,1.53,1.15
2019-08-20-22,3.28,1.5,1,0,1.15,1.91,1.53,1.15
2019-08-20-23,3.22,1.5,0,0,1.15,1.91,1.53,1.15
2019-08-21-00,3.17,1.5,1,0,1.15,1.91,1.53,1.15
2019-08-21-01,3.33,1.5,1,-999,1.15,1.91,1.53,0.76
2019-08-21-02,3.39,1.5,1,0,1.15,2.29,1.53,1.15
2019-08-21-03,3.28,1.5,1,0,1.15,2.29,1.53,1.15
2019-08-21-04,3.06,1.5,1,0,1.15,2.29,1.53,1.53
2019-08-21-05,3.22,1.5,1,1,1.15,2.67,1.53,1.15
2019-08-21-06,3.17,1.5,1,0,1.15,2.29,1.53,1.15
2019-08-21-07,3.67,1.5,1,0,1.15,2.67,1.53,1.91
2019-08-21-08,3.78,1.5,1,0,1.15,2.67,1.53,3.82
2019-08-21-09,4.11,2.0,1,1,0.76,3.06,1.53,3.82
2019-08-21-10,4.33,1.5,-999,0,0.76,2.67,1.91,1.15
2019-08-21-11,4.5,6.5,1,0,0.76,3.06,1.91,1.15
2019-08-21-12,4.56,5.0,2,0,0.76,3.44,1.53,1.53
2019-08-21-13,4.44,3.0,3,0,0.76,3.82,1.91,1.53
2019-08-21-14,4.29,7.5,3,0,0.76,2.67,1.91,1.15
2019-08-21-15,4.18,2.0,2,0,0.76,2.67,1.53,1.15
2019-08-21-16,3.75,3.0,2,0,12.22,2.67,1.53,0.76
2019-08-21-17,4.0,3.0,2,0,0.76,3.06,1.53,0.76
2019-08-21-18,3.67,4.0,2,0,0.76,2.67,1.53,0.76
2019-08-21-19,3.61,3.0,2,1,0.76,2.29,1.53,1.15
2019-08-21-20,3.61,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-21-21,3.56,2.5,2,0,1.15,2.29,1.53,1.15
2019-08-21-22,3.67,3.5,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-21-23,3.61,3.5,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-00,3.61,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-01,3.61,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-02,3.67,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-03,3.61,2.5,1,0,1.15,1.91,1.53,1.15
2019-08-22-04,3.5,2.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-05,3.33,2.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-06,3.61,2.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-07,3.5,2.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-08,3.78,2.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-09,3.67,2.0,0,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-10,3.72,2.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-11,3.59,2.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-12,3.65,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-13,3.61,2.5,1,1,-999.0,-999.0,-999.0,-999.0
2019-08-22-14,3.59,2.5,1,0,1.15,2.29,1.53,1.15
2019-08-22-15,3.71,3.0,1,1,0.76,2.29,1.53,0.76
2019-08-22-16,3.82,3.5,1,0,0.76,1.91,1.53,1.15
2019-08-22-17,3.65,4.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-18,3.72,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-19,3.67,4.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-20,3.72,4.0,1,0,1.15,2.29,1.15,0.76
2019-08-22-21,3.89,4.0,2,0,1.15,2.29,1.53,0.76
2019-08-22-22,3.94,3.5,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-22-23,4.17,3.0,3,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-00,4.17,3.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-01,4.28,3.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-02,4.28,2.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-03,4.33,2.0,1,1,-999.0,-999.0,-999.0,-999.0
2019-08-23-04,4.17,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-05,4.06,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-06,3.67,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-07,3.83,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-08,3.94,3.0,1,0,1.15,2.67,1.53,1.91
2019-08-23-09,3.89,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-10,4.06,4.0,1,1,-999.0,-999.0,-999.0,-999.0
2019-08-23-11,3.82,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-12,3.94,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-13,3.78,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-14,3.65,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-15,3.76,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-16,3.94,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-17,3.89,4.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-18,4.06,4.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-19,4.17,3.5,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-20,4.17,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-21,3.83,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-22,3.72,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-23-23,3.78,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-00,3.61,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-01,3.39,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-02,3.5,2.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-03,3.56,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-04,3.56,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-05,3.5,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-06,3.56,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-07,3.78,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-08,3.78,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-09,3.94,9.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-10,4.18,8.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-11,4.59,9.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-12,5.0,6.0,3,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-13,4.83,5.5,5,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-14,4.78,7.0,4,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-15,4.17,4.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-16,3.94,4.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-17,3.94,4.5,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-18,4.06,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-19,3.83,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-20,3.89,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-21,3.94,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-22,3.89,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-24-23,3.72,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-25-00,3.56,3.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-25-01,3.56,3.0,-999,0,-999.0,-999.0,-999.0,-999.0
2019-08-25-02,3.61,3.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-25-03,3.5,3.0,3,0,-999.0,-999.0,-999.0,-999.0
2019-08-25-04,3.33,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-25-05,3.44,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-25-06,3.5,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-25-07,3.56,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-25-08,3.72,3.5,1,0,0.76,1.91,1.15,0.76
2019-08-25-09,3.78,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-25-10,3.83,3.5,1,0,0.76,1.91,1.15,1.15
2019-08-25-11,3.78,4.5,1,0,0.76,1.91,1.15,0.76
2019-08-25-12,3.72,4.0,1,0,0.76,1.91,1.15,1.15
2019-08-25-13,4.0,4.0,1,0,0.76,1.91,1.15,1.53
2019-08-25-14,4.39,4.5,2,0,0.76,1.91,1.15,1.15
2019-08-25-15,4.67,3.5,2,0,0.76,1.91,1.53,1.15
2019-08-25-16,4.33,2.5,2,0,0.76,1.91,1.15,1.15
2019-08-25-17,3.78,3.0,3,0,0.76,1.53,1.15,0.76
2019-08-25-18,3.67,3.5,2,0,0.76,1.53,1.15,1.15
2019-08-25-19,3.61,2.5,1,0,0.76,1.53,1.15,1.15
2019-08-25-20,3.56,2.5,1,0,1.15,1.53,1.53,2.29
2019-08-25-21,3.56,2.5,2,0,1.15,1.53,1.15,1.15
2019-08-25-22,3.61,2.0,2,0,1.15,1.53,1.53,0.76
2019-08-25-23,3.61,2.0,1,0,1.15,1.53,1.15,1.91
2019-08-26-00,3.61,2.0,1,0,1.15,1.53,1.15,1.53
2019-08-26-01,3.56,3.0,2,0,0.76,1.53,1.15,1.15
2019-08-26-02,3.89,2.5,1,0,0.76,1.53,1.15,0.76
2019-08-26-03,4.0,2.5,1,0,0.76,1.53,1.15,1.53
2019-08-26-04,3.83,2.0,1,0,0.76,1.91,1.15,1.53
2019-08-26-05,3.83,2.0,1,0,0.76,1.91,1.15,1.15
2019-08-26-06,3.67,2.0,1,0,0.76,1.91,1.15,0.76
2019-08-26-07,3.94,2.0,1,0,0.76,2.29,1.53,1.15
2019-08-26-08,3.78,2.0,1,0,0.76,1.91,1.15,1.15
2019-08-26-09,3.61,2.0,1,0,0.76,1.91,1.53,0.76
2019-08-26-10,3.72,2.0,1,0,0.76,2.29,1.15,0.76
2019-08-26-11,3.56,2.0,2,0,1.15,2.29,1.15,1.15
2019-08-26-12,3.44,2.0,1,0,0.76,1.91,1.15,1.15
2019-08-26-13,3.5,2.0,1,0,0.76,2.29,1.15,1.15
2019-08-26-14,3.61,2.0,2,0,0.76,2.29,1.15,0.38
2019-08-26-15,3.35,2.0,2,0,0.76,2.29,1.15,1.15
2019-08-26-16,3.35,2.0,1,0,0.76,2.29,1.15,0.76
2019-08-26-17,3.61,7.0,2,0,0.76,2.29,1.15,0.76
2019-08-26-18,3.78,5.5,3,0,0.76,2.29,1.15,1.15
2019-08-26-19,3.94,4.0,2,1,0.76,2.29,1.15,1.53
2019-08-26-20,3.83,3.5,3,0,0.76,1.91,1.15,1.15
2019-08-26-21,3.83,4.0,3,0,0.76,1.91,1.53,2.29
2019-08-26-22,3.67,3.5,2,0,0.76,2.29,1.53,1.53
2019-08-26-23,3.61,2.5,2,0,0.76,2.29,1.53,1.53
2019-08-27-00,3.61,2.5,2,0,0.76,2.29,1.53,1.53
2019-08-27-01,3.5,2.5,2,0,0.76,2.29,1.53,2.29
2019-08-27-02,3.33,2.0,2,0,0.76,2.29,1.53,1.53
2019-08-27-03,3.39,2.0,2,0,1.15,2.29,1.53,1.53
2019-08-27-04,3.33,2.0,1,0,0.76,2.29,1.53,1.15
2019-08-27-05,3.11,2.0,1,0,0.76,2.29,1.53,2.29
2019-08-27-06,3.5,2.0,1,0,0.76,2.67,1.53,1.53
2019-08-27-07,3.39,2.0,1,0,0.76,2.67,1.53,1.53
2019-08-27-08,3.61,2.0,1,0,1.15,2.67,1.53,1.53
2019-08-27-09,3.5,2.0,1,0,1.15,2.67,1.53,1.91
2019-08-27-10,3.56,2.0,1,0,1.15,2.67,1.15,1.91
2019-08-27-11,3.47,2.5,1,0,1.15,2.29,1.15,2.29
2019-08-27-12,3.69,2.0,1,1,0.76,2.29,1.15,1.53
2019-08-27-13,3.62,2.0,1,0,0.76,2.67,1.53,1.53
2019-08-27-14,3.44,2.0,1,0,0.76,2.67,1.15,3.06
2019-08-27-15,3.41,2.0,1,0,0.76,2.67,1.15,2.67
2019-08-27-16,3.5,2.0,2,1,0.38,2.67,1.53,3.82
2019-08-27-17,3.72,2.0,4,0,0.76,2.29,1.53,1.91
2019-08-27-18,3.67,2.0,5,0,0.38,2.67,1.53,2.67
2019-08-27-19,3.78,2.0,1,0,0.38,2.67,1.53,3.06
2019-08-27-20,3.83,2.0,1,0,0.76,2.29,1.53,1.91
2019-08-27-21,3.5,2.0,1,1,0.76,2.29,1.15,2.67
2019-08-27-22,3.72,2.0,1,0,0.76,2.29,1.15,3.06
2019-08-27-23,3.72,2.0,1,0,0.38,1.91,1.15,1.53
2019-08-28-00,3.5,2.0,1,0,0.76,1.91,1.15,1.15
2019-08-28-01,3.61,2.0,1,-999,0.76,1.91,1.53,1.15
2019-08-28-02,3.56,2.0,1,0,0.76,1.91,1.53,1.15
2019-08-28-03,3.56,2.0,1,0,0.76,1.91,1.53,1.91
2019-08-28-04,3.61,2.5,1,0,0.76,1.91,1.53,1.91
2019-08-28-05,3.67,2.0,1,0,0.76,1.91,1.91,1.53
2019-08-28-06,3.56,2.5,1,0,0.76,1.53,1.91,2.67
2019-08-28-07,3.78,2.5,1,0,0.76,1.91,1.53,3.44
2019-08-28-08,4.0,2.5,1,0,0.76,1.91,1.53,3.82
2019-08-28-09,4.0,3.0,1,0,0.76,1.91,1.53,4.97
2019-08-28-10,3.94,2.0,-999,0,0.76,1.91,1.15,3.82
2019-08-28-11,3.89,2.0,1,0,0.76,2.29,1.53,3.06
2019-08-28-12,4.11,2.5,1,0,0.76,2.67,1.53,3.06
2019-08-28-13,4.22,10.0,1,0,0.76,2.29,1.15,1.91
2019-08-28-14,3.78,7.5,1,0,0.38,1.91,1.15,2.29
2019-08-28-15,3.72,4.5,1,1,0.76,1.91,1.15,1.53
2019-08-28-16,3.83,2.5,1,0,0.76,1.91,1.15,1.15
2019-08-28-17,3.78,2.5,1,0,0.76,1.91,1.15,1.15
2019-08-28-18,3.94,2.0,1,0,0.76,1.91,1.15,1.53
2019-08-28-19,4.06,2.0,1,0,0.76,1.91,1.15,1.53
2019-08-28-20,4.61,4.5,1,0,1.15,1.91,1.15,1.53
2019-08-28-21,4.44,4.0,1,0,0.76,1.91,1.15,1.15
2019-08-28-22,4.61,2.0,1,0,1.15,1.91,1.15,1.15
2019-08-28-23,4.44,2.0,1,0,0.76,1.91,1.15,1.53
2019-08-29-00,4.22,2.0,1,0,0.76,1.91,1.53,2.29
2019-08-29-01,4.0,2.0,1,0,0.76,1.91,1.53,1.53
2019-08-29-02,3.94,2.0,1,1,0.76,1.91,1.53,2.67
2019-08-29-03,3.44,2.0,1,0,0.76,1.91,1.15,1.91
2019-08-29-04,3.5,2.0,1,0,1.15,1.91,1.15,1.15
2019-08-29-05,3.33,2.0,1,0,0.76,1.91,1.15,1.15
2019-08-29-06,3.39,2.0,1,0,0.76,1.91,1.15,1.15
2019-08-29-07,3.39,2.0,1,0,0.76,1.91,1.53,2.29
2019-08-29-08,3.5,2.0,1,0,1.15,1.91,1.91,2.67
2019-08-29-09,3.61,2.0,1,0,1.15,1.91,2.29,2.29
2019-08-29-10,3.5,2.0,1,0,1.15,1.91,2.29,2.29
2019-08-29-11,3.17,2.0,1,0,1.15,1.91,1.53,1.91
2019-08-29-12,3.22,2.0,1,0,1.15,1.53,1.53,3.06
2019-08-29-13,3.11,2.0,2,0,1.15,1.91,1.53,1.53
2019-08-29-14,3.5,3.5,2,1,1.15,1.91,2.29,1.15
2019-08-29-15,3.59,2.5,1,0,1.15,1.91,1.53,2.29
2019-08-29-16,3.56,2.5,1,0,1.15,1.91,1.53,1.91
2019-08-29-17,4.29,2.5,1,0,0.76,1.91,1.53,1.53
2019-08-29-18,4.28,2.0,1,0,1.15,1.91,1.91,1.15
2019-08-29-19,3.89,2.0,1,0,1.15,1.91,1.91,1.15
2019-08-29-20,3.83,2.0,1,0,1.15,1.91,1.53,1.91
2019-08-29-21,3.67,2.0,2,0,0.76,1.91,1.53,1.53
2019-08-29-22,3.78,2.0,2,0,1.15,1.91,1.15,1.15
2019-08-29-23,3.67,2.0,2,0,0.76,1.91,1.15,1.15
2019-08-30-00,3.61,2.0,2,1,-999.0,-999.0,-999.0,-999.0
2019-08-30-01,3.44,2.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-02,3.44,2.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-03,3.39,2.5,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-04,3.33,2.5,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-05,3.5,3.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-06,3.67,3.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-07,3.78,3.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-08,3.67,3.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-09,3.47,4.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-10,3.53,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-11,3.69,2.5,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-12,3.5,3.0,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-13,3.41,2.5,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-14,3.59,3.5,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-15,3.53,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-16,3.53,2.5,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-17,3.35,2.5,2,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-18,3.47,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-19,3.53,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-20,3.47,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-21,3.41,2.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-30-22,3.35,2.0,1,0,0.76,1.91,1.15,1.53
2019-08-30-23,3.53,2.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-08-31-00,3.24,2.0,1,0,0.76,2.29,1.15,2.29
2019-08-31-01,3.12,2.0,-999,0,0.76,2.29,1.15,2.67
2019-08-31-02,3.24,2.5,1,0,0.76,2.29,1.15,2.67
2019-08-31-03,3.18,2.5,1,0,1.15,1.91,1.15,3.06
2019-08-31-04,3.18,2.5,0,1,0.76,2.29,1.15,2.67
2019-08-31-05,3.24,3.0,0,0,1.15,2.29,1.15,1.53
2019-08-31-06,3.24,2.5,0,0,1.15,2.29,1.15,2.29
2019-08-31-07,3.76,2.5,0,0,1.15,2.67,1.15,3.06
2019-08-31-08,3.82,3.0,0,0,0.76,2.67,1.53,2.67
2019-08-31-09,4.0,3.5,0,0,0.76,2.67,1.53,1.53
2019-08-31-10,3.94,4.0,0,0,0.76,2.29,1.53,1.15
2019-08-31-11,3.65,4.5,0,0,0.76,2.67,1.53,1.15
2019-08-31-12,3.71,7.0,0,0,0.76,2.67,1.53,1.15
2019-08-31-13,3.53,4.5,3,0,0.76,2.67,1.53,1.15
2019-08-31-14,3.41,4.5,4,1,0.76,2.67,1.53,1.15
2019-08-31-15,3.35,4.5,4,0,0.76,2.67,1.15,0.76
2019-08-31-16,3.35,4.5,3,1,0.76,2.67,1.15,0.76
2019-08-31-17,3.65,5.5,2,0,0.76,2.67,1.15,0.76
2019-08-31-18,3.76,4.0,2,0,1.15,2.29,1.15,0.76
2019-08-31-19,3.82,4.0,1,0,1.53,2.29,1.15,0.76
2019-08-31-20,3.71,2.5,1,0,1.15,2.29,1.53,0.76
2019-08-31-21,3.53,3.0,1,0,0.76,1.91,1.15,1.15
2019-08-31-22,3.59,3.0,1,0,0.76,1.91,1.15,1.91
2019-08-31-23,3.41,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-09-01-00,3.18,3.0,1,0,0.76,1.91,1.15,0.76
2019-09-01-01,3.29,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-09-01-02,3.41,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-09-01-03,3.35,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-09-01-04,3.18,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-09-01-05,3.18,3.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-09-01-06,3.12,3.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-09-01-07,3.35,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-09-01-08,3.47,3.0,1,0,0.76,1.53,1.15,1.15
2019-09-01-09,3.71,3.0,1,0,0.76,1.53,1.15,1.15
2019-09-01-10,4.12,2.5,2,0,0.76,1.53,1.15,1.15
2019-09-01-11,3.76,2.5,2,0,1.15,1.53,1.15,0.76
2019-09-01-12,3.82,3.5,1,0,1.15,1.53,1.15,0.76
2019-09-01-13,3.59,2.0,1,0,-999.0,-999.0,-999.0,-999.0
2019-09-01-14,3.59,2.5,1,0,-999.0,-999.0,-999.0,-999.0
2019-09-01-15,3.53,2.5,2,0,0.76,1.53,1.15,0.76
2019-09-01-16,3.59,2.0,2,0,0.76,1.53,1.15,1.15
2019-09-01-17,3.82,2.0,1,0,0.76,1.91,1.15,1.15
2019-09-01-18,3.76,2.0,2,0,0.76,1.91,1.15,1.15
2019-09-01-19,3.71,2.0,3,0,0.76,1.91,1.15,1.15
2019-09-01-20,3.35,2.0,3,0,0.76,1.91,1.15,1.15
2019-09-01-21,3.47,2.0,2,1,0.76,1.91,1.15,0.76
2019-09-01-22,3.59,2.0,3,0,0.76,1.91,1.15,0.76
2019-09-01-23,3.29,2.0,3,0,0.76,1.53,1.15,0.76
2019-09-02-00,3.53,2.0,4,0,0.76,1.91,1.15,1.53
2019-09-02-01,3.47,2.0,4,0,0.76,1.91,1.15,1.53
2019-09-02-02,3.53,2.0,3,0,0.76,1.53,1.15,1.53
2019-09-02-03,3.41,2.0,2,1,0.76,1.91,1.15,2.29
2019-09-02-04,3.06,2.0,2,0,0.76,1.91,1.15,3.06
2019-09-02-05,3.24,2.0,1,0,0.76,1.91,1.15,3.44
2019-09-02-06,3.24,2.0,1,0,0.76,1.91,1.15,2.67
2019-09-02-07,3.35,3.0,1,0,0.76,1.91,1.15,3.44
2019-09-02-08,3.5,2.5,1,0,0.76,1.91,1.15,3.06
2019-09-02-09,3.44,2.5,2,0,0.76,1.91,1.15,2.29
