,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-10-22-07,39.41,20.5,5,3,24.96,54.69,13.28,17.52
2019-10-22-08,39.76,21.0,6,4,23.9,52.57,12.74,18.58
2019-10-22-09,38.24,14.5,5,6,23.9,34.52,12.21,15.4
2019-10-22-10,33.53,13.0,5,6,22.3,18.58,10.09,9.56
2019-10-22-11,27.18,13.0,4,5,21.77,14.87,7.97,5.31
2019-10-22-12,24.59,10.5,5,3,21.24,14.34,7.97,4.25
2019-10-22-13,22.12,10.0,4,4,22.3,14.34,6.9,3.19
2019-10-22-14,21.88,12.5,4,3,24.43,13.81,6.9,2.66
2019-10-22-15,19.65,11.5,4,2,28.14,14.87,6.9,3.19
2019-10-22-16,22.38,10.0,5,2,31.86,17.52,6.9,3.19
2019-10-22-17,33.0,10.0,6,3,33.98,20.18,9.56,4.78
2019-10-22-18,52.75,13.5,5,4,40.89,22.3,12.21,5.31
2019-10-22-19,63.12,12.0,4,4,45.14,23.9,12.21,6.9
2019-10-22-20,62.65,7.0,4,4,47.26,26.55,12.21,6.9
2019-10-22-21,55.47,7.0,5,4,49.38,27.61,11.15,6.37
2019-10-22-22,52.82,7.5,5,4,46.73,33.98,12.21,5.84
2019-10-22-23,52.0,6.0,4,4,43.54,39.29,13.28,5.84
2019-10-23-00,48.65,4.5,4,3,41.95,40.89,14.34,7.97
2019-10-23-01,42.06,4.5,5,3,40.36,29.74,13.28,11.15
2019-10-23-02,35.35,4.0,8,2,38.23,23.36,10.09,7.43
2019-10-23-03,28.0,4.5,10,1,35.05,22.3,14.34,5.84
2019-10-23-04,25.35,4.0,17,2,32.92,22.3,12.21,9.56
2019-10-23-05,27.47,5.5,18,3,32.92,23.36,10.62,11.15
2019-10-23-06,31.47,8.5,18,5,32.92,29.74,9.56,12.21
2019-10-23-07,35.71,12.0,18,8,31.86,43.54,10.09,18.58
2019-10-23-08,34.18,12.0,23,9,30.27,43.01,12.21,24.43
2019-10-23-09,30.71,11.0,23,8,31.33,35.58,11.68,10.62
2019-10-23-10,26.35,9.5,22,5,29.74,21.24,9.03,7.97
2019-10-23-11,22.94,8.0,17,4,28.67,16.99,9.03,5.31
2019-10-23-12,19.88,8.5,9,6,26.02,13.81,9.56,4.25
2019-10-23-13,19.25,9.0,-999,3,23.36,12.74,7.43,3.19
2019-10-23-14,19.94,7.5,9,3,21.24,12.21,7.97,2.12
2019-10-23-15,20.88,8.5,19,2,20.71,12.74,12.21,2.66
2019-10-23-16,24.88,11.0,49,3,20.71,14.87,10.62,3.19
2019-10-23-17,28.65,9.5,45,3,26.02,15.93,12.21,4.78
2019-10-23-18,34.41,11.5,18,4,34.52,18.05,11.68,8.5
2019-10-23-19,37.88,9.5,13,6,48.32,18.58,10.09,13.28
2019-10-23-20,37.65,6.0,9,6,56.29,19.65,11.15,15.4
2019-10-23-21,32.53,6.5,10,6,61.07,22.3,12.21,15.93
2019-10-23-22,27.18,5.0,10,5,59.47,25.49,12.74,17.52
2019-10-23-23,25.76,6.0,8,5,53.1,28.14,13.81,16.99
2019-10-24-00,22.41,5.5,8,3,53.1,29.2,13.28,15.4
2019-10-24-01,18.76,5.5,-999,-999,51.51,30.27,13.28,15.4
2019-10-24-02,18.12,5.0,9,3,49.91,29.2,12.21,13.28
2019-10-24-03,18.06,5.0,10,2,48.32,29.74,13.28,12.74
2019-10-24-04,19.82,5.5,10,1,45.14,28.14,11.68,8.5
2019-10-24-05,24.76,7.0,9,1,46.73,28.14,11.15,6.9
2019-10-24-06,35.53,8.0,11,2,44.07,28.14,9.56,6.9
2019-10-24-07,43.18,11.5,16,4,40.36,29.2,10.09,11.15
2019-10-24-08,42.94,14.5,17,6,40.36,29.2,12.21,13.28
2019-10-24-09,40.76,13.5,14,5,46.2,21.77,13.28,12.74
2019-10-24-10,32.0,12.0,13,5,48.85,16.46,10.09,13.28
2019-10-24-11,21.35,10.5,11,3,45.67,15.4,7.97,7.97
2019-10-24-12,13.44,9.0,8,2,46.2,13.81,7.97,5.84
2019-10-24-13,12.06,9.0,7,2,30.27,13.81,6.37,4.25
2019-10-24-14,12.81,7.5,7,4,10.09,13.81,6.9,3.19
2019-10-24-15,13.53,8.0,6,3,9.03,13.28,9.03,4.78
2019-10-24-16,15.76,10.0,8,3,7.43,14.34,9.56,4.78
2019-10-24-17,19.47,14.5,8,3,6.9,15.93,10.62,5.84
2019-10-24-18,22.53,19.0,7,3,6.9,19.12,11.15,8.5
2019-10-24-19,22.78,18.5,8,3,6.9,23.36,10.09,7.97
2019-10-24-20,19.56,19.0,7,2,6.37,24.96,12.21,7.43
2019-10-24-21,16.44,24.0,7,2,5.31,26.02,12.74,6.9
2019-10-24-22,14.83,25.0,9,2,5.31,30.27,11.68,6.37
2019-10-24-23,15.56,18.0,8,2,5.31,35.05,12.21,7.43
2019-10-25-00,19.5,10.5,8,1,5.84,33.45,10.62,7.43
2019-10-25-01,19.89,9.5,7,1,5.84,33.98,11.68,6.37
2019-10-25-02,22.11,8.5,6,1,6.37,35.58,11.15,10.09
2019-10-25-03,20.39,6.5,6,1,7.43,36.11,7.97,7.97
2019-10-25-04,21.33,6.0,6,1,7.43,38.23,6.9,7.43
2019-10-25-05,25.0,8.0,5,2,7.97,37.7,7.43,5.84
2019-10-25-06,34.56,16.5,6,4,8.5,40.89,7.43,5.84
2019-10-25-07,38.0,27.0,9,5,10.62,44.6,9.56,9.03
2019-10-25-08,36.89,28.5,9,7,11.15,41.95,13.81,13.28
2019-10-25-09,29.94,11.5,9,4,7.97,31.33,12.21,9.03
2019-10-25-10,25.94,12.5,10,2,5.84,21.24,10.62,7.43
2019-10-25-11,25.33,10.0,11,2,5.31,18.58,9.03,6.9
2019-10-25-12,23.06,8.0,11,2,5.31,18.58,11.68,6.37
2019-10-25-13,21.94,9.5,10,3,4.78,18.05,12.74,4.78
2019-10-25-14,19.35,10.0,8,3,5.31,16.99,9.03,3.72
2019-10-25-15,23.61,10.0,9,3,5.84,18.58,9.03,3.72
2019-10-25-16,27.29,12.0,16,3,6.9,21.24,10.09,4.78
2019-10-25-17,28.0,15.5,10,4,9.03,25.49,12.74,7.43
2019-10-25-18,25.72,20.5,9,5,16.99,24.43,14.34,9.03
2019-10-25-19,24.44,21.0,10,5,26.02,22.83,14.34,8.5
2019-10-25-20,18.06,16.0,9,5,28.67,20.18,12.74,7.43
2019-10-25-21,14.44,14.5,8,6,27.61,19.12,12.74,7.43
2019-10-25-22,13.5,11.5,8,5,28.14,20.18,12.21,6.37
2019-10-25-23,11.94,7.5,12,6,27.08,19.65,13.81,6.37
2019-10-26-00,10.5,6.0,19,9,25.49,18.05,12.21,7.97
2019-10-26-01,8.39,5.0,14,5,24.96,16.46,9.56,7.97
2019-10-26-02,7.5,4.5,17,2,24.43,13.81,8.5,8.5
2019-10-26-03,7.5,4.5,22,4,23.36,11.68,8.5,5.84
2019-10-26-04,8.89,4.5,21,3,22.83,11.15,6.9,5.31
2019-10-26-05,10.56,5.5,16,2,22.3,10.62,5.84,4.78
2019-10-26-06,14.89,7.0,18,5,22.83,12.74,5.84,4.78
2019-10-26-07,17.44,11.0,16,8,21.77,14.34,6.37,7.43
2019-10-26-08,15.72,11.5,23,9,21.77,15.4,8.5,11.15
2019-10-26-09,13.67,10.5,24,8,22.3,14.34,10.09,9.56
2019-10-26-10,13.72,11.0,28,6,20.18,13.81,10.62,9.56
2019-10-26-11,12.72,8.5,25,4,19.12,14.34,9.56,9.03
2019-10-26-12,13.5,8.0,17,2,21.24,14.87,8.5,7.97
2019-10-26-13,13.89,9.0,13,2,19.65,14.87,7.97,7.43
2019-10-26-14,15.5,9.0,15,2,18.05,14.34,8.5,5.31
2019-10-26-15,16.72,9.5,12,2,18.58,15.4,10.09,5.84
2019-10-26-16,17.17,10.5,15,3,20.71,15.93,10.62,6.9
2019-10-26-17,20.17,11.0,15,3,22.83,17.52,12.21,7.43
2019-10-26-18,22.61,12.5,26,5,29.2,18.58,10.62,7.97
2019-10-26-19,26.11,9.5,28,9,33.98,19.12,10.09,6.9
2019-10-26-20,31.0,10.0,27,5,35.05,21.24,10.62,8.5
2019-10-26-21,34.17,8.5,30,3,33.98,23.9,10.62,7.97
2019-10-26-22,28.78,7.5,24,4,32.92,20.71,10.09,6.9
2019-10-26-23,20.44,6.0,14,4,32.39,18.05,10.62,6.37
2019-10-27-00,17.39,5.0,11,5,30.8,18.58,12.21,6.37
2019-10-27-01,16.72,4.5,9,13,29.74,21.24,11.68,7.97
2019-10-27-02,14.78,4.0,10,10,28.14,19.12,10.09,6.9
2019-10-27-03,16.0,4.0,9,8,27.08,18.58,10.09,6.9
2019-10-27-04,18.0,4.0,8,7,26.02,18.05,9.56,5.84
2019-10-27-05,24.39,6.5,7,5,26.02,18.05,9.56,4.78
2019-10-27-06,28.94,8.0,8,6,27.61,22.3,9.56,4.78
2019-10-27-07,30.06,10.0,8,16,27.61,27.08,10.62,5.84
2019-10-27-08,28.17,9.5,7,18,24.96,27.08,13.28,7.97
2019-10-27-09,27.17,6.5,9,3,23.9,23.9,16.46,9.56
2019-10-27-10,25.17,6.5,11,2,23.36,20.18,18.05,10.62
2019-10-27-11,20.17,6.0,10,3,22.83,18.58,18.05,10.62
2019-10-27-12,16.61,5.5,6,2,24.43,15.93,15.93,11.15
2019-10-27-13,12.39,5.0,7,2,24.96,14.87,14.87,11.15
2019-10-27-14,11.89,5.5,5,3,26.02,17.52,11.15,8.5
2019-10-27-15,12.33,6.0,8,4,27.61,19.65,11.15,8.5
2019-10-27-16,13.06,8.0,18,2,26.55,24.96,11.15,10.62
2019-10-27-17,17.44,11.5,23,1,30.27,28.14,11.15,9.56
2019-10-27-18,25.0,13.5,16,2,34.52,36.64,11.68,13.28
2019-10-27-19,33.06,15.0,8,2,41.95,44.6,11.15,11.15
2019-10-27-20,41.44,20.5,6,2,45.67,48.85,12.74,9.03
2019-10-27-21,49.17,17.0,6,2,46.2,49.38,15.4,7.43
2019-10-27-22,48.56,12.5,5,4,44.6,49.38,15.4,6.37
2019-10-27-23,48.17,9.5,5,2,43.01,48.85,12.74,6.37
2019-10-28-00,47.33,7.5,7,2,41.95,46.73,10.62,9.03
2019-10-28-01,45.0,6.5,8,2,39.29,46.73,9.03,9.56
2019-10-28-02,42.0,6.5,8,1,39.29,45.14,9.56,10.09
2019-10-28-03,39.5,5.5,9,3,26.55,42.48,10.09,10.62
2019-10-28-04,36.89,5.5,8,2,6.37,41.42,9.03,10.62
2019-10-28-05,35.72,7.5,8,1,3.19,40.89,8.5,12.74
2019-10-28-06,37.0,14.0,12,2,3.72,40.89,9.03,18.58
2019-10-28-07,37.5,24.5,15,4,4.25,40.36,10.09,21.24
2019-10-28-08,37.67,25.0,15,5,5.31,40.89,13.28,20.71
2019-10-28-09,37.72,11.0,16,6,4.78,33.98,14.87,18.58
2019-10-28-10,32.56,11.5,16,5,4.25,29.74,14.34,19.65
2019-10-28-11,23.83,13.5,12,3,3.72,28.14,13.81,19.12
2019-10-28-12,19.11,10.5,11,3,3.72,24.96,14.87,16.46
2019-10-28-13,18.88,10.0,9,4,3.72,26.02,10.62,12.74
2019-10-28-14,19.0,11.0,11,3,3.72,25.49,10.09,12.21
2019-10-28-15,21.94,12.0,14,-999,3.72,26.02,10.62,9.03
2019-10-28-16,25.06,14.5,16,-999,3.72,27.61,12.74,7.43
2019-10-28-17,24.72,19.5,16,-999,5.31,32.39,14.87,9.56
2019-10-28-18,25.11,22.5,16,-999,7.43,39.29,14.34,9.03
2019-10-28-19,25.11,28.5,11,-999,9.56,52.57,12.74,9.56
2019-10-28-20,22.44,29.0,10,-999,11.15,60.53,10.62,6.37
2019-10-28-21,21.72,26.0,11,-999,12.21,60.53,12.74,6.9
2019-10-28-22,20.56,25.5,12,-999,15.4,57.35,12.74,9.03
2019-10-28-23,19.56,14.0,10,-999,18.05,53.1,12.74,10.09
2019-10-29-00,20.06,8.5,11,-999,21.24,52.57,14.87,10.09
2019-10-29-01,17.39,8.0,10,-999,22.3,52.04,13.28,11.68
2019-10-29-02,17.44,6.0,11,-999,23.9,49.91,11.68,11.68
2019-10-29-03,19.33,5.0,9,-999,26.55,47.26,8.5,16.46
2019-10-29-04,21.72,5.0,12,-999,27.08,45.14,6.9,12.74
2019-10-29-05,27.39,6.5,9,-999,24.43,45.14,7.43,12.21
2019-10-29-06,31.67,11.0,11,-999,22.83,46.2,7.43,11.15
2019-10-29-07,35.44,22.5,19,-999,26.02,48.32,7.97,12.74
2019-10-29-08,37.56,24.5,23,-999,24.96,50.44,10.62,15.4
2019-10-29-09,34.61,19.0,21,-999,25.49,53.1,11.68,18.05
2019-10-29-10,25.89,13.0,21,-999,23.36,50.98,11.68,15.93
2019-10-29-11,21.33,9.0,18,-999,21.77,41.42,10.09,13.28
2019-10-29-12,14.61,8.0,17,-999,22.3,30.27,7.43,7.43
2019-10-29-13,12.39,10.0,20,-999,22.83,23.36,5.84,4.78
2019-10-29-14,13.11,11.0,22,-999,22.83,18.58,7.43,4.25
2019-10-29-15,13.44,11.0,22,2,21.77,18.05,7.97,5.31
2019-10-29-16,15.5,13.0,20,2,21.77,16.99,9.03,6.37
2019-10-29-17,20.17,14.5,-999,2,25.49,20.71,11.15,6.9
2019-10-29-18,27.06,14.5,-999,3,32.92,25.49,13.81,9.03
2019-10-29-19,22.89,12.0,-999,3,40.89,26.02,13.81,9.03
2019-10-29-20,18.61,11.5,-999,3,44.07,27.61,15.93,12.21
2019-10-29-21,22.56,13.0,-999,2,43.54,31.86,16.99,14.87
2019-10-29-22,22.89,14.0,-999,2,42.48,40.36,18.05,15.4
2019-10-29-23,22.67,10.5,-999,2,40.89,47.79,19.65,16.46
2019-10-30-00,21.44,8.5,-999,1,40.89,52.57,20.18,12.74
2019-10-30-01,19.94,6.0,-999,1,37.17,53.63,19.65,9.03
2019-10-30-02,18.11,6.0,-999,1,33.98,52.04,18.05,7.43
2019-10-30-03,19.0,5.0,-999,1,32.39,50.98,16.99,5.84
2019-10-30-04,23.61,5.0,-999,1,31.86,52.04,15.93,5.31
2019-10-30-05,29.83,7.0,-999,1,30.27,53.1,16.46,3.72
2019-10-30-06,34.33,11.0,-999,1,29.74,52.04,13.81,3.72
2019-10-30-07,36.44,19.0,-999,2,31.33,53.1,15.4,7.97
2019-10-30-08,36.44,15.5,-999,3,31.86,56.82,20.71,10.09
2019-10-30-09,35.44,10.0,-999,3,32.39,41.42,18.58,7.43
2019-10-30-10,34.22,8.0,-999,3,31.33,34.52,10.62,5.84
2019-10-30-11,31.44,7.0,-999,5,30.27,31.86,9.03,4.78
2019-10-30-12,31.72,6.0,-999,5,31.86,28.14,8.5,4.78
2019-10-30-13,32.89,6.5,-999,4,35.05,30.27,7.97,5.31
2019-10-30-14,24.33,6.5,-999,4,38.76,33.98,7.43,4.78
2019-10-30-15,21.06,7.0,-999,4,38.76,35.05,8.5,5.31
2019-10-30-16,24.22,9.0,-999,3,38.76,38.23,7.97,6.37
2019-10-30-17,26.22,11.5,-999,4,45.14,38.23,7.97,9.56
2019-10-30-18,34.67,17.5,-999,4,52.57,32.92,9.03,12.74
2019-10-30-19,42.5,29.5,-999,4,55.76,36.11,8.5,16.46
2019-10-30-20,49.39,19.0,-999,3,54.16,37.17,9.56,15.4
2019-10-30-21,50.33,16.5,-999,2,52.04,41.42,10.09,16.46
2019-10-30-22,49.5,14.5,-999,2,48.32,40.89,10.62,12.74
2019-10-30-23,48.33,11.0,-999,2,47.79,39.29,11.15,9.56
2019-10-31-00,46.11,8.5,-999,2,45.14,37.7,10.62,7.43
2019-10-31-01,42.83,7.0,-999,-999,42.48,38.23,9.56,6.37
2019-10-31-02,39.83,6.0,-999,1,39.29,41.95,10.09,4.78
2019-10-31-03,39.11,5.5,-999,1,38.23,39.83,12.21,3.72
2019-10-31-04,39.11,6.0,-999,1,39.29,38.76,12.21,4.25
2019-10-31-05,38.5,9.5,-999,1,37.7,38.23,12.21,4.78
2019-10-31-06,39.11,15.0,-999,1,35.58,39.29,10.62,7.43
2019-10-31-07,40.39,27.0,-999,2,36.11,45.67,11.15,13.28
2019-10-31-08,40.78,29.0,-999,4,36.64,53.1,16.46,16.99
2019-10-31-09,41.67,13.0,-999,4,32.39,41.42,18.05,15.4
2019-10-31-10,39.89,13.5,-999,4,27.61,30.8,19.12,13.28
2019-10-31-11,36.72,10.0,-999,3,17.52,27.61,12.74,7.43
2019-10-31-12,26.94,8.5,-999,4,12.74,24.96,9.03,5.31
2019-10-31-13,19.06,9.0,-999,3,9.03,23.9,7.43,5.31
2019-10-31-14,18.29,8.5,-999,4,8.5,23.9,8.5,4.25
2019-10-31-15,19.24,8.5,-999,4,9.03,25.49,9.56,5.31
2019-10-31-16,21.78,9.5,-999,6,9.56,27.61,10.62,7.97
2019-10-31-17,26.06,15.5,-999,6,19.65,31.33,12.74,11.15
2019-10-31-18,28.72,28.5,-999,5,39.83,33.45,14.87,15.4
2019-10-31-19,30.33,23.5,-999,4,46.2,36.11,13.28,16.99
2019-10-31-20,31.22,18.0,-999,2,45.67,40.36,13.28,17.52
2019-10-31-21,31.94,16.0,-999,3,45.67,44.6,10.62,18.05
2019-10-31-22,33.72,14.5,-999,2,44.07,44.6,9.03,20.18
2019-10-31-23,36.83,11.0,-999,2,42.48,46.2,7.97,21.24
2019-11-01-00,35.12,9.0,-999,1,39.83,47.26,8.5,15.93
2019-11-01-01,31.06,8.0,-999,2,38.23,45.67,9.56,14.87
2019-11-01-02,28.71,8.0,-999,1,35.58,46.2,9.03,11.68
2019-11-01-03,25.82,8.5,-999,1,36.11,44.07,10.09,6.9
2019-11-01-04,24.82,8.0,-999,1,35.05,43.01,12.21,5.84
2019-11-01-05,32.71,11.5,-999,1,31.33,43.01,12.74,6.37
2019-11-01-06,42.59,17.0,-999,1,30.8,45.67,12.74,6.9
2019-11-01-07,47.06,29.0,-999,2,29.74,48.32,15.4,14.34
2019-11-01-08,46.88,34.5,-999,3,30.8,49.38,19.65,15.93
2019-11-01-09,41.19,18.5,-999,5,30.27,40.89,18.58,11.15
2019-11-01-10,29.47,14.5,-999,3,28.14,36.64,9.56,10.09
2019-11-01-11,26.18,12.0,-999,2,23.36,30.27,7.43,11.15
2019-11-01-12,23.94,11.0,-999,2,21.77,19.12,6.9,7.97
2019-11-01-13,25.12,12.5,-999,2,21.77,13.81,5.84,5.84
2019-11-01-14,26.94,13.5,-999,1,19.12,13.81,6.37,4.78
2019-11-01-15,30.24,14.0,-999,2,17.52,15.4,6.9,4.78
2019-11-01-16,36.0,16.0,-999,2,18.05,18.58,6.37,6.37
2019-11-01-17,48.19,17.5,-999,2,20.18,22.3,6.37,7.43
2019-11-01-18,56.35,21.5,-999,2,25.49,30.27,6.9,9.03
2019-11-01-19,61.82,27.0,-999,3,28.14,38.23,6.37,12.21
2019-11-01-20,64.12,18.0,-999,3,25.49,39.29,6.37,12.21
2019-11-01-21,66.59,19.0,-999,3,24.96,41.42,6.37,12.21
2019-11-01-22,64.41,17.0,-999,2,26.55,45.67,6.37,12.21
2019-11-01-23,63.29,12.5,-999,2,27.08,50.98,6.9,10.62
2019-11-02-00,60.12,11.0,-999,2,29.2,51.51,5.84,9.03
2019-11-02-01,57.35,10.0,-999,1,30.27,50.44,5.84,7.97
2019-11-02-02,54.71,8.0,-999,1,31.33,50.98,7.43,6.37
2019-11-02-03,51.94,7.5,-999,1,32.39,49.38,8.5,3.72
2019-11-02-04,47.71,7.0,-999,1,30.8,47.26,9.56,3.72
2019-11-02-05,45.29,7.0,-999,1,31.33,49.91,12.21,3.72
2019-11-02-06,45.76,12.5,-999,1,32.39,57.88,8.5,6.37
2019-11-02-07,46.0,27.0,-999,2,30.8,60.0,9.03,14.34
2019-11-02-08,46.35,19.5,-999,5,30.27,60.53,10.62,18.58
2019-11-02-09,45.29,11.0,-999,4,30.8,40.36,8.5,11.15
2019-11-02-10,47.24,8.0,-999,5,29.2,26.55,5.84,5.84
2019-11-02-11,49.71,8.5,-999,3,28.14,21.24,4.25,3.72
2019-11-02-12,51.71,10.5,-999,3,28.14,17.52,3.72,3.19
2019-11-02-13,51.53,11.0,-999,2,28.14,14.87,3.72,3.19
2019-11-02-14,46.29,8.0,-999,2,26.02,13.28,3.72,2.12
2019-11-02-15,41.88,10.5,-999,2,23.9,13.81,4.78,3.19
2019-11-02-16,42.47,10.5,-999,2,23.36,16.46,5.84,3.19
2019-11-02-17,54.35,10.5,-999,4,25.49,21.24,8.5,4.78
2019-11-02-18,69.65,12.5,-999,4,25.49,24.43,10.09,6.9
2019-11-02-19,75.18,17.0,-999,6,24.43,24.43,8.5,7.43
2019-11-02-20,73.76,21.5,-999,6,25.49,23.36,9.56,9.03
2019-11-02-21,67.65,20.5,-999,6,22.83,20.71,10.62,12.21
2019-11-02-22,60.41,18.0,-999,3,21.77,21.24,9.56,13.28
2019-11-02-23,56.0,12.0,-999,3,20.18,19.65,9.56,16.99
2019-11-03-00,49.41,10.5,-999,3,19.65,19.12,8.5,12.74
2019-11-03-01,44.82,8.5,-999,2,19.65,18.58,7.97,13.28
2019-11-03-02,42.71,8.0,-999,1,19.65,20.71,10.09,14.87
2019-11-03-03,45.29,6.0,-999,1,18.05,20.18,12.21,13.28
2019-11-03-04,43.88,6.0,-999,1,16.99,17.52,10.09,11.68
2019-11-03-05,43.12,10.0,-999,1,16.46,19.65,7.43,12.21
2019-11-03-06,42.35,17.0,-999,1,14.34,24.96,9.03,14.34
2019-11-03-07,42.29,21.0,-999,1,15.4,26.02,12.74,15.4
2019-11-03-08,41.82,27.0,-999,2,16.99,23.9,14.34,16.46
2019-11-03-09,40.76,22.0,-999,2,16.46,21.24,10.62,11.15
2019-11-03-10,35.82,11.5,-999,2,14.87,19.65,7.97,6.9
2019-11-03-11,30.88,10.5,-999,4,12.74,18.05,7.97,5.84
2019-11-03-12,22.59,10.5,-999,3,12.21,15.93,5.84,6.37
2019-11-03-13,15.29,11.0,-999,1,10.62,13.81,5.31,4.78
2019-11-03-14,12.59,10.0,-999,2,10.09,13.81,5.84,4.25
2019-11-03-15,12.94,9.5,-999,1,10.62,13.28,6.37,4.78
2019-11-03-16,15.47,11.5,-999,1,12.21,14.34,6.37,4.78
2019-11-03-17,18.0,13.0,-999,1,15.4,15.93,9.03,6.37
2019-11-03-18,18.24,25.0,-999,2,22.83,17.52,11.68,7.43
2019-11-03-19,18.18,19.5,-999,2,27.08,15.4,10.62,9.56
2019-11-03-20,19.47,20.5,-999,2,27.61,16.99,10.62,11.15
2019-11-03-21,18.88,19.0,-999,2,27.08,19.65,10.09,11.68
2019-11-03-22,18.41,16.5,-999,2,27.08,22.83,9.56,10.62
2019-11-03-23,16.76,14.5,-999,1,26.55,23.9,9.03,9.03
2019-11-04-00,15.65,10.5,-999,1,24.96,21.24,8.5,6.9
2019-11-04-01,15.06,8.0,-999,1,22.3,19.12,8.5,6.9
2019-11-04-02,14.35,7.0,-999,1,22.83,16.99,7.43,8.5
2019-11-04-03,13.88,7.0,-999,1,21.24,15.93,7.43,6.9
2019-11-04-04,17.59,7.0,-999,1,22.83,16.99,7.43,6.37
2019-11-04-05,23.35,11.0,-999,1,21.77,19.65,8.5,4.78
2019-11-04-06,29.76,23.5,-999,1,20.71,22.83,8.5,4.25
2019-11-04-07,33.06,39.5,-999,1,20.18,27.08,13.81,6.37
2019-11-04-08,31.24,41.0,-999,2,18.58,28.67,18.58,9.56
2019-11-04-09,26.76,20.5,-999,4,19.12,19.65,13.28,6.9
2019-11-04-10,23.94,13.5,-999,4,19.12,14.34,7.43,4.78
2019-11-04-11,22.62,8.0,-999,3,19.65,13.81,6.37,4.25
2019-11-04-12,20.12,9.0,-999,2,23.36,13.28,5.84,4.25
2019-11-04-13,19.94,9.0,-999,2,23.36,13.28,5.84,3.72
2019-11-04-14,21.65,7.0,-999,3,26.55,12.74,5.84,3.72
2019-11-04-15,25.06,7.0,-999,3,24.43,13.28,6.9,4.78
2019-11-04-16,31.82,7.0,-999,2,21.77,13.28,6.9,6.9
2019-11-04-17,42.35,11.5,-999,3,23.36,14.87,6.9,8.5
2019-11-04-18,49.53,16.0,-999,3,29.74,16.99,6.9,9.56
2019-11-04-19,48.88,14.5,-999,4,32.39,17.52,8.5,10.62
2019-11-04-20,45.29,9.5,-999,2,32.92,18.58,7.97,10.62
2019-11-04-21,45.12,8.5,-999,2,34.52,18.05,8.5,9.03
2019-11-04-22,45.06,7.5,-999,2,33.45,18.58,7.97,7.97
2019-11-04-23,43.65,6.5,-999,1,32.39,18.58,6.9,7.43
2019-11-05-00,45.41,6.0,-999,1,30.27,17.52,6.37,4.78
2019-11-05-01,44.06,6.5,-999,1,28.14,16.99,6.9,3.72
2019-11-05-02,42.29,6.0,-999,1,26.55,14.87,6.9,3.72
2019-11-05-03,40.65,6.0,-999,1,24.96,14.87,10.09,3.72
2019-11-05-04,39.12,5.5,-999,1,23.9,15.4,7.43,3.19
2019-11-05-05,38.18,6.5,-999,1,21.24,17.52,5.84,3.19
2019-11-05-06,40.18,10.0,-999,1,20.71,23.36,5.84,4.25
2019-11-05-07,42.88,19.0,-999,2,20.71,31.86,7.43,9.03
2019-11-05-08,46.0,25.5,-999,3,23.9,33.45,9.56,10.09
2019-11-05-09,49.24,14.5,-999,4,22.3,22.83,7.97,5.31
2019-11-05-10,46.24,10.0,-999,3,15.93,14.34,6.37,4.78
2019-11-05-11,28.59,8.5,-999,3,15.4,12.74,5.84,4.78
2019-11-05-12,25.0,8.5,-999,3,17.52,12.74,5.31,4.78
2019-11-05-13,23.18,9.0,-999,2,20.18,12.21,5.31,4.25
2019-11-05-14,22.82,8.0,-999,2,-999.0,-999.0,-999.0,-999.0
2019-11-05-15,25.12,9.0,-999,3,23.9,11.68,6.37,3.72
2019-11-05-16,28.12,13.0,-999,4,23.36,12.21,6.37,5.84
2019-11-05-17,37.59,14.0,-999,4,23.9,14.34,8.5,8.5
2019-11-05-18,46.24,22.0,-999,4,28.67,19.12,9.03,9.03
2019-11-05-19,49.88,32.0,-999,3,29.2,19.65,7.97,8.5
2019-11-05-20,52.53,24.5,-999,3,24.96,19.65,9.56,7.97
2019-11-05-21,55.88,24.0,-999,2,22.3,21.24,12.21,7.97
2019-11-05-22,58.47,21.0,-999,2,21.77,23.9,11.15,7.43
2019-11-05-23,59.88,14.0,-999,2,21.24,26.55,9.56,9.56
2019-11-06-00,57.29,10.5,-999,2,21.77,29.2,7.97,6.37
2019-11-06-01,50.59,8.0,-999,2,22.83,28.14,7.97,4.78
2019-11-06-02,45.41,7.0,-999,2,24.43,26.55,8.5,4.25
2019-11-06-03,34.94,7.0,-999,2,24.43,27.61,6.9,2.66
2019-11-06-04,33.59,7.0,-999,2,28.67,27.61,9.03,2.12
2019-11-06-05,38.18,8.0,-999,2,29.74,25.49,10.62,2.66
2019-11-06-06,42.47,16.5,-999,3,29.2,29.2,9.03,3.19
2019-11-06-07,43.47,32.0,-999,7,29.74,37.7,11.68,6.37
2019-11-06-08,46.53,36.5,-999,10,29.74,36.64,13.28,10.09
2019-11-06-09,46.53,14.0,-999,5,29.2,22.3,11.68,7.97
2019-11-06-10,44.0,9.0,-999,4,28.67,17.52,7.97,6.37
2019-11-06-11,41.35,12.0,-999,4,28.67,15.93,6.37,4.78
2019-11-06-12,42.47,10.5,-999,3,29.2,14.34,5.84,3.72
2019-11-06-13,43.12,13.0,-999,4,29.2,12.74,5.31,3.72
2019-11-06-14,46.35,10.5,-999,4,30.27,13.81,4.78,3.19
2019-11-06-15,47.41,9.5,-999,2,32.92,15.93,5.31,3.72
2019-11-06-16,49.59,11.5,-999,4,34.52,18.58,5.84,4.25
2019-11-06-17,49.47,15.5,-999,4,36.64,20.71,7.43,6.37
