,首爾,濟州,東京,沖繩,北京,上海,福州,廈門
2019-01-16-15,27.78,20.0,3,14,40.0,70.0,24.0,43.0
2019-01-16-16,30.39,22.5,3,17,48.0,77.0,29.0,44.0
2019-01-16-17,31.29,13.0,11,18,48.0,86.0,32.0,46.0
2019-01-16-18,35.5,11.0,8,21,59.0,85.0,35.0,40.0
2019-01-16-19,34.94,23.0,8,17,87.0,84.0,36.0,29.0
2019-01-16-20,32.72,12.0,2,8,88.0,81.0,35.0,24.0
2019-01-16-21,29.18,19.0,8,10,96.0,82.0,34.0,21.0
2019-01-16-22,29.78,20.5,13,10,104.0,86.0,32.0,17.0
2019-01-16-23,28.17,18.0,19,11,117.0,85.0,34.0,17.0
2019-01-17-00,28.39,12.5,17,14,116.0,82.0,37.0,17.0
2019-01-17-01,31.28,28.0,17,10,99.0,83.0,38.0,21.0
2019-01-17-02,33.17,23.0,19,8,103.0,87.0,38.0,20.0
2019-01-17-03,35.0,22.0,11,7,91.0,92.0,33.0,22.0
2019-01-17-04,36.78,19.0,10,6,74.0,94.0,33.0,37.0
2019-01-17-05,37.33,16.0,15,7,67.0,96.0,32.0,43.0
2019-01-17-06,41.22,18.0,8,7,58.0,100.0,32.0,52.0
2019-01-17-07,45.47,13.5,12,8,61.0,108.0,28.0,53.0
2019-01-17-08,53.82,21.5,3,7,66.0,117.0,25.0,55.0
2019-01-17-09,66.39,21.0,5,8,63.0,140.0,31.0,62.0
2019-01-17-10,64.67,22.0,0,11,55.0,133.0,30.0,64.0
2019-01-17-11,59.11,18.0,6,11,50.0,125.0,34.0,69.0
2019-01-17-12,52.06,25.0,11,10,38.0,117.0,39.0,76.0
2019-01-17-13,44.39,28.0,12,11,35.0,109.0,41.0,70.0
2019-01-17-14,39.41,28.0,5,13,34.0,109.0,45.0,57.0
2019-01-17-15,40.41,27.5,8,9,39.0,110.0,55.0,66.0
2019-01-17-16,42.06,30.0,13,7,57.0,116.0,60.0,72.0
2019-01-17-17,44.94,28.0,9,6,59.0,131.0,52.0,63.0
2019-01-17-18,48.35,29.5,7,6,72.0,138.0,56.0,56.0
2019-01-17-19,50.89,28.0,8,6,98.0,150.0,55.0,53.0
2019-01-17-20,51.61,35.5,15,7,110.0,154.0,54.0,58.0
2019-01-17-21,45.94,36.0,3,6,120.0,149.0,55.0,63.0
2019-01-17-22,42.28,37.0,0,8,128.0,146.0,57.0,66.0
2019-01-17-23,39.56,38.5,18,9,132.0,149.0,48.0,68.0
2019-01-18-00,37.28,40.0,6,11,131.0,124.0,46.0,66.0
2019-01-18-01,33.94,38.0,8,9,117.0,118.0,48.0,67.0
2019-01-18-02,34.39,42.5,12,12,103.0,116.0,49.0,57.0
2019-01-18-03,32.78,40.5,1,13,96.0,113.0,47.0,58.0
2019-01-18-04,33.17,34.5,2,10,92.0,109.0,49.0,51.0
2019-01-18-05,32.33,36.5,6,11,100.0,106.0,49.0,42.0
2019-01-18-06,34.89,36.0,10,9,103.0,106.0,56.0,38.0
2019-01-18-07,39.28,43.5,0,9,100.0,116.0,52.0,38.0
2019-01-18-08,44.39,48.0,14,11,101.0,130.0,56.0,43.0
2019-01-18-09,52.78,57.0,8,9,109.0,135.0,62.0,52.0
2019-01-18-10,60.88,45.5,0,10,112.0,130.0,67.0,63.0
2019-01-18-11,56.82,43.5,7,11,102.0,124.0,67.0,69.0
2019-01-18-12,48.18,37.0,8,10,96.0,122.0,67.0,66.0
2019-01-18-13,56.06,44.0,0,9,83.0,119.0,67.0,62.0
2019-01-18-14,72.35,52.5,7,10,76.0,90.0,69.0,62.0
2019-01-18-15,82.88,44.0,14,13,80.0,80.0,68.0,62.0
2019-01-18-16,93.33,47.5,4,13,99.0,85.0,67.0,73.0
2019-01-18-17,95.72,46.0,10,13,100.0,90.0,66.0,70.0
2019-01-18-18,99.39,40.5,6,16,121.0,88.0,67.0,73.0
2019-01-18-19,97.18,61.0,3,13,129.0,86.0,74.0,74.0
2019-01-18-20,99.39,56.0,13,12,139.0,88.0,95.0,73.0
2019-01-18-21,97.59,48.0,9,12,140.0,80.0,87.0,75.0
2019-01-18-22,101.61,43.0,9,9,149.0,72.0,76.0,78.0
2019-01-18-23,101.11,36.5,5,9,119.0,64.0,79.0,72.0
2019-01-19-00,103.61,29.0,3,10,64.0,61.0,75.0,68.0
2019-01-19-01,100.94,23.5,9,8,41.0,57.0,71.0,69.0
2019-01-19-02,103.89,32.5,2,9,37.0,55.0,66.0,66.0
2019-01-19-03,100.11,27.0,0,9,34.0,53.0,62.0,71.0
2019-01-19-04,101.0,22.5,9,9,28.0,52.0,57.0,83.0
2019-01-19-05,98.0,24.0,7,10,26.0,50.0,62.0,95.0
2019-01-19-06,101.39,21.0,11,12,24.0,55.0,66.0,93.0
2019-01-19-07,101.56,24.0,7,9,26.0,62.0,63.0,105.0
2019-01-19-08,107.39,31.0,9,12,26.0,68.0,64.0,98.0
2019-01-19-09,113.06,38.5,8,9,32.0,78.0,79.0,103.0
2019-01-19-10,119.94,49.0,0,11,36.0,90.0,84.0,109.0
2019-01-19-11,123.67,51.5,12,11,39.0,93.0,74.0,70.0
2019-01-19-12,123.5,68.0,2,9,32.0,98.0,71.0,71.0
2019-01-19-13,113.72,47.0,5,11,25.0,100.0,64.0,66.0
2019-01-19-14,93.67,49.0,0,11,23.0,108.0,61.0,74.0
2019-01-19-15,68.17,45.0,8,10,25.0,101.0,62.0,82.0
2019-01-19-16,58.28,46.0,16,11,29.0,103.0,66.0,73.0
2019-01-19-17,56.94,43.0,0,10,32.0,107.0,72.0,60.0
2019-01-19-18,64.44,41.0,7,12,37.0,119.0,79.0,57.0
2019-01-19-19,68.06,34.0,10,12,46.0,132.0,73.0,53.0
2019-01-19-20,77.28,42.0,6,12,46.0,140.0,80.0,49.0
2019-01-19-21,92.12,51.5,5,9,42.0,137.0,85.0,50.0
2019-01-19-22,106.33,44.5,11,10,41.0,136.0,82.0,53.0
2019-01-19-23,107.44,63.5,10,11,33.0,141.0,93.0,53.0
2019-01-20-00,102.67,91.5,4,11,25.0,146.0,101.0,58.0
2019-01-20-01,107.5,68.0,14,11,19.0,152.0,111.0,72.0
2019-01-20-02,119.17,65.5,17,11,23.0,162.0,109.0,79.0
2019-01-20-03,122.83,67.5,10,8,21.0,154.0,86.0,84.0
2019-01-20-04,118.17,42.5,14,12,22.0,-999.0,97.0,89.0
2019-01-20-05,85.67,22.5,13,10,21.0,-999.0,84.0,97.0
2019-01-20-06,64.33,26.5,12,12,22.0,-999.0,78.0,104.0
2019-01-20-07,63.11,25.5,12,14,27.0,132.0,72.0,100.0
2019-01-20-08,62.5,28.0,9,16,26.0,149.0,85.0,110.0
2019-01-20-09,53.56,58.0,19,17,26.0,150.0,101.0,116.0
2019-01-20-10,53.22,61.5,11,17,27.0,146.0,108.0,109.0
2019-01-20-11,52.33,47.0,7,14,27.0,-999.0,93.0,103.0
2019-01-20-12,52.5,36.5,9,13,22.0,101.0,85.0,107.0
2019-01-20-13,54.72,35.0,3,11,29.0,100.0,78.0,101.0
2019-01-20-14,60.28,29.0,2,13,29.0,111.0,86.0,76.0
2019-01-20-15,64.44,31.0,15,12,29.0,93.0,77.0,63.0
2019-01-20-16,57.06,23.5,9,14,26.0,53.0,65.0,61.0
2019-01-20-17,45.72,29.0,19,12,27.0,35.0,64.0,66.0
2019-01-20-18,44.06,27.5,5,14,30.0,29.0,61.0,89.0
2019-01-20-19,45.5,26.5,17,13,34.0,27.0,54.0,88.0
2019-01-20-20,44.78,25.0,21,16,45.0,24.0,49.0,83.0
2019-01-20-21,42.33,25.5,26,16,50.0,29.0,-999.0,75.0
2019-01-20-22,37.78,26.5,28,15,72.0,25.0,-999.0,90.0
2019-01-20-23,33.33,22.0,18,14,79.0,29.0,-999.0,82.0
2019-01-21-00,31.78,24.0,14,14,86.0,33.0,-999.0,83.0
2019-01-21-01,29.56,25.0,11,9,78.0,31.0,-999.0,82.0
2019-01-21-02,27.72,29.0,13,11,72.0,30.0,-999.0,87.0
2019-01-21-03,26.0,25.0,2,12,70.0,32.0,-999.0,70.0
2019-01-21-04,27.89,17.5,11,14,54.0,30.0,-999.0,68.0
2019-01-21-05,28.5,21.0,7,17,41.0,33.0,-999.0,68.0
2019-01-21-06,31.61,21.0,0,18,42.0,46.0,-999.0,69.0
2019-01-21-07,35.06,21.0,2,19,47.0,58.0,-999.0,69.0
2019-01-21-08,40.33,21.5,3,20,63.0,67.0,-999.0,75.0
2019-01-21-09,40.83,25.5,0,21,67.0,64.0,-999.0,81.0
2019-01-21-10,42.28,21.5,1,21,56.0,66.0,-999.0,78.0
2019-01-21-11,43.39,17.5,4,21,54.0,57.0,66.0,81.0
2019-01-21-12,45.22,16.5,8,24,40.0,60.0,71.0,81.0
2019-01-21-13,43.06,20.0,0,22,39.0,70.0,65.0,58.0
2019-01-21-14,46.69,26.0,0,27,37.0,70.0,64.0,42.0
2019-01-21-15,50.69,36.0,5,26,35.0,70.0,66.0,50.0
2019-01-21-16,58.44,28.0,6,22,39.0,81.0,62.0,30.0
2019-01-21-17,62.5,30.5,1,27,46.0,77.0,66.0,49.0
2019-01-21-18,66.11,30.0,3,28,59.0,78.0,65.0,61.0
2019-01-21-19,64.0,28.5,9,27,69.0,89.0,73.0,73.0
2019-01-21-20,57.17,38.0,3,28,80.0,101.0,70.0,88.0
2019-01-21-21,53.33,47.5,1,29,94.0,106.0,80.0,96.0
2019-01-21-22,55.89,31.0,0,28,95.0,105.0,71.0,96.0
2019-01-21-23,59.44,32.0,5,27,97.0,109.0,75.0,96.0
2019-01-22-00,60.33,29.0,4,27,96.0,106.0,78.0,90.0
2019-01-22-01,59.89,30.5,6,25,89.0,103.0,75.0,94.0
2019-01-22-02,60.06,24.5,3,25,77.0,100.0,74.0,97.0
2019-01-22-03,56.33,27.5,5,24,71.0,93.0,-999.0,89.0
2019-01-22-04,57.06,27.5,8,24,52.0,87.0,70.0,85.0
2019-01-22-05,56.39,30.5,1,22,45.0,87.0,82.0,85.0
2019-01-22-06,59.94,29.5,11,24,43.0,95.0,86.0,86.0
2019-01-22-07,60.44,37.0,9,24,51.0,107.0,85.0,87.0
2019-01-22-08,64.33,45.5,21,27,72.0,121.0,76.0,83.0
2019-01-22-09,71.17,50.5,17,28,85.0,123.0,71.0,83.0
2019-01-22-10,77.67,33.5,-999,23,77.0,120.0,65.0,68.0
2019-01-22-11,77.94,36.5,16,24,77.0,113.0,63.0,37.0
2019-01-22-12,70.06,44.0,11,21,67.0,103.0,58.0,33.0
2019-01-22-13,64.83,46.5,20,20,59.0,101.0,56.0,41.0
2019-01-22-14,58.47,56.0,17,22,56.0,109.0,48.0,39.0
2019-01-22-15,59.44,59.5,18,21,58.0,102.0,46.0,58.0
2019-01-22-16,65.17,49.5,31,22,57.0,91.0,61.0,79.0
2019-01-22-17,71.11,60.0,22,21,58.0,83.0,83.0,77.0
2019-01-22-18,75.61,79.0,19,21,63.0,96.0,77.0,81.0
2019-01-22-19,75.83,88.5,15,20,83.0,106.0,79.0,75.0
2019-01-22-20,78.5,68.0,16,23,85.0,109.0,83.0,80.0
2019-01-22-21,77.28,81.5,20,19,91.0,111.0,81.0,90.0
2019-01-22-22,78.78,83.5,24,20,95.0,116.0,86.0,99.0
2019-01-22-23,82.06,105.0,20,19,102.0,119.0,85.0,96.0
2019-01-23-00,83.56,91.0,18,20,100.0,115.0,83.0,95.0
2019-01-23-01,83.22,83.5,20,20,85.0,121.0,71.0,98.0
2019-01-23-02,86.0,69.5,18,18,65.0,123.0,87.0,101.0
2019-01-23-03,85.78,71.5,13,18,58.0,114.0,69.0,84.0
2019-01-23-04,88.61,74.5,27,17,49.0,112.0,65.0,81.0
2019-01-23-05,88.94,79.0,32,16,37.0,108.0,62.0,77.0
2019-01-23-06,93.11,70.0,28,17,35.0,109.0,62.0,84.0
2019-01-23-07,94.28,57.0,26,18,37.0,116.0,63.0,89.0
2019-01-23-08,102.61,68.0,24,23,46.0,120.0,64.0,89.0
2019-01-23-09,112.56,67.0,41,22,50.0,123.0,64.0,91.0
2019-01-23-10,130.5,68.5,38,21,46.0,122.0,70.0,80.0
2019-01-23-11,116.06,74.0,35,19,34.0,115.0,70.0,72.0
2019-01-23-12,90.76,65.0,18,19,30.0,99.0,60.0,57.0
2019-01-23-13,57.39,84.0,26,20,26.0,90.0,60.0,53.0
2019-01-23-14,50.89,114.5,19,19,23.0,84.0,61.0,56.0
2019-01-23-15,48.89,102.5,24,21,23.0,75.0,61.0,62.0
2019-01-23-16,48.17,118.5,29,19,29.0,73.0,63.0,72.0
2019-01-23-17,46.06,111.0,23,18,35.0,83.0,87.0,79.0
2019-01-23-18,40.39,105.0,31,18,47.0,100.0,78.0,85.0
2019-01-23-19,42.78,97.0,28,20,73.0,120.0,89.0,83.0
2019-01-23-20,48.72,62.0,27,19,96.0,135.0,82.0,79.0
2019-01-23-21,50.11,64.0,28,19,83.0,139.0,93.0,73.0
2019-01-23-22,50.78,68.0,32,19,74.0,140.0,90.0,78.0
2019-01-23-23,47.39,23.0,23,21,89.0,145.0,79.0,84.0
2019-01-24-00,44.28,18.5,30,20,103.0,151.0,88.0,86.0
2019-01-24-01,42.78,23.0,26,22,81.0,143.0,81.0,77.0
2019-01-24-02,41.33,14.5,15,20,68.0,138.0,81.0,73.0
2019-01-24-03,38.47,24.0,14,19,65.0,129.0,74.0,71.0
2019-01-24-04,39.06,18.5,13,18,61.0,125.0,64.0,65.0
2019-01-24-05,39.47,22.0,25,18,62.0,124.0,61.0,60.0
2019-01-24-06,41.12,21.5,30,18,60.0,130.0,64.0,58.0
2019-01-24-07,43.71,30.0,23,20,64.0,135.0,65.0,64.0
2019-01-24-08,47.59,41.0,23,22,69.0,136.0,70.0,83.0
2019-01-24-09,50.29,29.0,28,24,71.0,134.0,70.0,81.0
2019-01-24-10,57.41,25.5,23,19,74.0,113.0,71.0,84.0
2019-01-24-11,52.65,24.5,21,15,76.0,92.0,69.0,68.0
2019-01-24-12,44.0,27.0,28,16,68.0,94.0,65.0,67.0
2019-01-24-13,39.33,27.0,31,18,66.0,91.0,66.0,64.0
2019-01-24-14,36.22,24.5,18,17,70.0,82.0,76.0,65.0
2019-01-24-15,34.12,33.5,24,16,68.0,86.0,75.0,76.0
2019-01-24-16,39.53,30.0,29,14,74.0,85.0,67.0,74.0
2019-01-24-17,38.56,28.0,25,14,70.0,90.0,74.0,73.0
2019-01-24-18,36.94,46.5,22,14,78.0,91.0,75.0,79.0
2019-01-24-19,38.82,40.0,28,14,84.0,85.0,77.0,78.0
2019-01-24-20,37.78,33.0,5,15,97.0,89.0,75.0,71.0
2019-01-24-21,33.12,41.5,0,14,102.0,80.0,74.0,76.0
2019-01-24-22,33.17,21.0,0,13,107.0,68.0,75.0,73.0
2019-01-24-23,31.61,23.5,1,17,96.0,65.0,77.0,68.0
2019-01-25-00,32.61,15.5,11,16,76.0,64.0,69.0,61.0
2019-01-25-01,31.06,18.0,0,15,48.0,54.0,74.0,63.0
2019-01-25-02,30.06,22.5,9,13,28.0,54.0,70.0,69.0
2019-01-25-03,29.22,16.5,6,18,28.0,46.0,78.0,76.0
2019-01-25-04,26.78,14.5,0,13,25.0,40.0,64.0,85.0
2019-01-25-05,26.28,16.0,10,12,22.0,34.0,62.0,95.0
2019-01-25-06,26.94,15.5,8,14,24.0,35.0,66.0,92.0
2019-01-25-07,29.56,25.0,0,14,26.0,34.0,68.0,89.0
2019-01-25-08,37.61,37.5,9,12,30.0,36.0,68.0,95.0
2019-01-25-09,40.83,35.0,1,17,35.0,35.0,74.0,106.0
2019-01-25-10,40.22,29.5,4,14,38.0,34.0,81.0,96.0
2019-01-25-11,41.88,34.0,6,13,38.0,28.0,74.0,95.0
2019-01-25-12,44.82,35.0,8,14,34.0,30.0,75.0,70.0
2019-01-25-13,51.44,36.5,1,16,33.0,33.0,74.0,61.0
2019-01-25-14,52.5,42.0,10,14,30.0,37.0,68.0,58.0
2019-01-25-15,54.89,44.5,10,15,29.0,35.0,55.0,64.0
2019-01-25-16,64.44,41.0,16,14,29.0,35.0,54.0,63.0
2019-01-25-17,78.17,53.0,10,12,39.0,41.0,59.0,68.0
2019-01-25-18,89.59,49.5,16,13,34.0,43.0,83.0,65.0
2019-01-25-19,87.39,33.0,8,14,40.0,62.0,97.0,59.0
2019-01-25-20,86.56,27.5,14,13,46.0,74.0,108.0,53.0
2019-01-25-21,86.39,28.0,0,11,43.0,69.0,100.0,53.0
2019-01-25-22,79.61,26.0,9,10,36.0,45.0,98.0,56.0
2019-01-25-23,70.72,24.5,9,10,34.0,37.0,95.0,61.0
2019-01-26-00,58.28,28.5,2,11,30.0,35.0,86.0,68.0
2019-01-26-01,47.89,51.0,13,12,23.0,33.0,86.0,69.0
2019-01-26-02,41.67,53.0,20,12,22.0,35.0,85.0,61.0
2019-01-26-03,36.17,32.0,19,12,20.0,35.0,68.0,68.0
2019-01-26-04,37.17,26.0,8,12,20.0,37.0,65.0,63.0
2019-01-26-05,36.67,19.5,12,11,17.0,38.0,62.0,64.0
2019-01-26-06,39.28,27.0,0,11,12.0,37.0,60.0,73.0
2019-01-26-07,36.78,27.5,8,12,18.0,31.0,59.0,71.0
2019-01-26-08,38.61,26.0,1,10,21.0,29.0,56.0,79.0
2019-01-26-09,39.83,25.0,0,6,23.0,30.0,59.0,88.0
2019-01-26-10,41.72,24.0,3,7,21.0,30.0,65.0,83.0
2019-01-26-11,42.0,39.0,7,4,22.0,31.0,72.0,82.0
2019-01-26-12,45.56,19.5,7,2,17.0,33.0,79.0,73.0
2019-01-26-13,43.67,26.5,3,2,20.0,36.0,70.0,74.0
2019-01-26-14,44.0,26.0,5,10,28.0,36.0,65.0,81.0
2019-01-26-15,43.83,24.0,5,10,33.0,32.0,73.0,87.0
2019-01-26-16,44.78,24.0,10,10,41.0,34.0,70.0,93.0
2019-01-26-17,42.11,22.5,4,12,44.0,34.0,70.0,96.0
2019-01-26-18,40.94,22.0,0,10,49.0,36.0,73.0,102.0
2019-01-26-19,44.22,32.0,10,8,60.0,36.0,69.0,91.0
2019-01-26-20,47.0,25.0,13,7,74.0,37.0,67.0,91.0
2019-01-26-21,45.35,20.5,15,9,83.0,36.0,60.0,78.0
2019-01-26-22,46.78,22.0,18,8,86.0,36.0,50.0,69.0
2019-01-26-23,45.18,20.5,8,7,92.0,33.0,52.0,72.0
2019-01-27-00,44.83,22.5,11,9,118.0,31.0,46.0,66.0
2019-01-27-01,39.67,20.0,13,8,111.0,32.0,45.0,58.0
2019-01-27-02,37.72,25.0,12,8,108.0,32.0,43.0,62.0
2019-01-27-03,37.5,20.0,9,9,91.0,31.0,40.0,56.0
2019-01-27-04,37.94,16.0,8,12,82.0,35.0,42.0,51.0
2019-01-27-05,38.72,18.0,7,16,74.0,34.0,39.0,53.0
2019-01-27-06,40.22,18.5,15,15,83.0,39.0,43.0,56.0
2019-01-27-07,41.0,21.0,29,10,86.0,41.0,47.0,53.0
2019-01-27-08,44.22,36.0,27,8,85.0,45.0,47.0,53.0
2019-01-27-09,48.5,20.5,26,10,89.0,42.0,52.0,49.0
2019-01-27-10,50.83,21.0,25,10,95.0,36.0,52.0,43.0
2019-01-27-11,46.33,18.0,20,10,96.0,36.0,50.0,43.0
2019-01-27-12,41.89,28.5,15,10,91.0,33.0,51.0,42.0
2019-01-27-13,38.67,22.0,23,10,100.0,34.0,49.0,43.0
2019-01-27-14,33.44,20.5,17,10,106.0,29.0,55.0,47.0
2019-01-27-15,28.61,20.5,21,7,110.0,25.0,56.0,49.0
2019-01-27-16,26.5,27.0,21,7,128.0,30.0,43.0,45.0
2019-01-27-17,25.78,21.5,19,7,187.0,31.0,38.0,47.0
2019-01-27-18,22.72,24.0,10,10,183.0,39.0,38.0,38.0
2019-01-27-19,18.24,37.0,20,7,160.0,45.0,41.0,36.0
2019-01-27-20,21.22,44.0,8,7,123.0,45.0,40.0,35.0
2019-01-27-21,22.28,27.5,12,7,96.0,46.0,44.0,48.0
2019-01-27-22,26.5,23.5,5,8,71.0,46.0,45.0,48.0
2019-01-27-23,27.94,22.0,2,7,46.0,39.0,45.0,36.0
2019-01-28-00,29.72,15.0,1,7,38.0,36.0,39.0,33.0
2019-01-28-01,30.33,18.0,6,7,32.0,34.0,38.0,32.0
2019-01-28-02,33.44,15.5,5,8,27.0,32.0,36.0,30.0
2019-01-28-03,32.61,20.5,5,7,29.0,30.0,29.0,30.0
2019-01-28-04,38.17,18.0,0,7,21.0,31.0,29.0,42.0
2019-01-28-05,51.94,42.0,2,7,27.0,33.0,33.0,52.0
2019-01-28-06,72.5,23.0,9,6,27.0,36.0,28.0,59.0
2019-01-28-07,85.72,24.0,4,8,31.0,42.0,32.0,65.0
2019-01-28-08,98.94,24.0,6,6,36.0,53.0,41.0,67.0
2019-01-28-09,107.67,26.0,4,-999,36.0,53.0,48.0,60.0
2019-01-28-10,117.0,44.5,2,6,33.0,54.0,46.0,68.0
2019-01-28-11,110.17,45.0,4,3,29.0,55.0,41.0,41.0
2019-01-28-12,113.0,55.0,4,6,26.0,66.0,40.0,43.0
2019-01-28-13,118.0,65.0,0,5,36.0,71.0,33.0,43.0
2019-01-28-14,124.78,97.5,8,6,46.0,78.0,34.0,40.0
2019-01-28-15,113.24,99.0,3,6,47.0,85.0,43.0,39.0
2019-01-28-16,105.18,98.5,2,5,57.0,77.0,49.0,31.0
2019-01-28-17,98.44,105.5,5,6,66.0,-999.0,49.0,32.0
2019-01-28-18,101.61,83.5,2,7,82.0,76.0,42.0,32.0
2019-01-28-19,109.44,83.5,0,7,97.0,-999.0,49.0,33.0
2019-01-28-20,104.56,67.5,1,7,107.0,79.0,39.0,29.0
2019-01-28-21,93.11,56.0,8,6,132.0,79.0,37.0,31.0
2019-01-28-22,85.39,55.5,0,6,142.0,90.0,37.0,32.0
2019-01-28-23,76.44,49.0,0,9,146.0,97.0,38.0,33.0
2019-01-29-00,72.28,48.5,2,7,143.0,99.0,38.0,36.0
2019-01-29-01,69.39,46.0,0,7,132.0,105.0,39.0,41.0
2019-01-29-02,67.83,59.0,0,8,131.0,106.0,46.0,34.0
2019-01-29-03,67.0,48.0,5,9,122.0,104.0,49.0,37.0
2019-01-29-04,66.22,63.5,0,8,114.0,90.0,40.0,37.0
2019-01-29-05,64.44,50.0,0,10,112.0,84.0,48.0,39.0
2019-01-29-06,65.33,57.0,7,9,102.0,82.0,44.0,35.0
2019-01-29-07,68.72,52.0,4,6,101.0,79.0,33.0,41.0
2019-01-29-08,76.06,79.5,1,8,111.0,79.0,45.0,47.0
2019-01-29-09,77.17,75.5,0,8,121.0,80.0,41.0,49.0
2019-01-29-10,85.06,95.5,6,7,119.0,84.0,47.0,56.0
2019-01-29-11,76.94,64.0,-999,9,128.0,83.0,41.0,40.0
2019-01-29-12,73.67,54.0,1,8,131.0,78.0,43.0,32.0
2019-01-29-13,66.89,56.0,0,10,132.0,74.0,45.0,33.0
2019-01-29-14,67.39,54.0,0,9,144.0,72.0,48.0,32.0
2019-01-29-15,67.39,58.0,5,14,156.0,71.0,46.0,33.0
2019-01-29-16,70.28,59.0,1,12,154.0,68.0,46.0,38.0
2019-01-29-17,72.17,58.0,12,13,152.0,66.0,45.0,37.0
2019-01-29-18,70.67,61.5,18,17,163.0,62.0,42.0,37.0
2019-01-29-19,60.0,72.0,20,21,171.0,58.0,45.0,37.0
2019-01-29-20,57.22,65.5,15,23,179.0,51.0,48.0,35.0
2019-01-29-21,55.78,61.5,5,23,176.0,43.0,56.0,37.0
2019-01-29-22,58.06,53.0,7,25,175.0,40.0,61.0,35.0
2019-01-29-23,59.89,50.5,12,24,166.0,40.0,55.0,39.0
2019-01-30-00,61.44,44.0,5,22,163.0,41.0,55.0,43.0
2019-01-30-01,58.61,38.0,8,18,152.0,40.0,51.0,58.0
2019-01-30-02,58.61,40.5,4,19,147.0,38.0,45.0,53.0
2019-01-30-03,56.78,39.5,0,18,142.0,36.0,41.0,53.0
2019-01-30-04,57.0,43.0,0,17,124.0,34.0,40.0,54.0
2019-01-30-05,55.39,41.0,0,20,111.0,35.0,39.0,50.0
2019-01-30-06,57.17,46.5,0,24,108.0,36.0,38.0,56.0
2019-01-30-07,60.11,50.5,1,28,102.0,37.0,41.0,61.0
2019-01-30-08,67.78,54.0,2,26,91.0,42.0,45.0,59.0
2019-01-30-09,76.94,59.0,9,23,82.0,48.0,50.0,66.0
2019-01-30-10,87.22,58.5,4,24,79.0,53.0,51.0,69.0
2019-01-30-11,81.67,55.0,1,23,91.0,54.0,48.0,69.0
2019-01-30-12,72.56,46.5,10,28,82.0,55.0,42.0,71.0
2019-01-30-13,66.39,43.0,0,28,68.0,63.0,41.0,60.0
2019-01-30-14,64.33,41.0,0,25,67.0,66.0,30.0,56.0
2019-01-30-15,68.76,43.0,3,25,65.0,64.0,33.0,51.0
2019-01-30-16,70.88,40.5,11,23,67.0,60.0,42.0,57.0
2019-01-30-17,58.56,37.0,20,26,56.0,56.0,49.0,57.0
2019-01-30-18,53.0,33.0,11,24,43.0,56.0,53.0,61.0
2019-01-30-19,53.17,43.5,4,19,40.0,59.0,51.0,57.0
2019-01-30-20,55.72,36.5,0,17,36.0,67.0,50.0,52.0
2019-01-30-21,54.5,28.0,4,18,26.0,77.0,54.0,48.0
2019-01-30-22,56.11,21.5,2,21,24.0,84.0,51.0,44.0
2019-01-30-23,62.39,23.5,0,16,22.0,81.0,52.0,44.0
2019-01-31-00,75.33,23.5,1,8,18.0,54.0,57.0,42.0
2019-01-31-01,83.78,27.0,0,7,12.0,35.0,57.0,49.0
2019-01-31-02,84.28,40.0,0,7,9.0,17.0,54.0,49.0
2019-01-31-03,78.39,36.0,0,7,12.0,11.0,47.0,64.0
2019-01-31-04,69.33,29.5,1,8,9.0,4.0,45.0,72.0
2019-01-31-05,63.39,28.5,0,6,11.0,3.0,46.0,88.0
2019-01-31-06,59.22,40.0,0,6,15.0,4.0,44.0,80.0
2019-01-31-07,55.94,28.5,0,7,17.0,7.0,43.0,72.0
2019-01-31-08,57.22,34.0,0,7,17.0,3.0,47.0,65.0
2019-01-31-09,66.11,35.0,1,5,19.0,12.0,51.0,49.0
2019-01-31-10,76.5,22.5,0,5,17.0,12.0,58.0,49.0
2019-01-31-11,80.17,18.0,7,5,11.0,9.0,58.0,46.0
2019-01-31-12,81.18,15.5,0,5,10.0,9.0,58.0,46.0
2019-01-31-13,84.0,12.0,0,6,6.0,9.0,43.0,42.0
2019-01-31-14,83.47,9.0,8,7,11.0,14.0,33.0,29.0
2019-01-31-15,86.88,18.0,14,6,9.0,20.0,29.0,24.0
2019-01-31-16,82.0,15.0,11,9,13.0,22.0,25.0,29.0
2019-01-31-17,76.22,32.0,1,8,16.0,26.0,31.0,50.0
2019-01-31-18,77.39,36.5,2,10,35.0,41.0,35.0,46.0
2019-01-31-19,80.78,29.5,0,11,48.0,48.0,60.0,55.0
2019-01-31-20,71.44,29.0,0,12,54.0,51.0,45.0,63.0
2019-01-31-21,64.39,26.0,0,11,65.0,51.0,32.0,83.0
2019-01-31-22,53.94,27.0,0,7,66.0,51.0,29.0,81.0
2019-01-31-23,43.94,24.0,5,7,68.0,53.0,27.0,59.0
2019-02-01-00,37.39,23.5,0,7,64.0,56.0,26.0,42.0
2019-02-01-01,31.67,25.5,2,10,59.0,61.0,24.0,41.0
2019-02-01-02,30.44,24.5,3,9,62.0,61.0,21.0,33.0
2019-02-01-03,28.0,23.0,0,7,54.0,61.0,17.0,33.0
2019-02-01-04,28.11,21.5,9,8,48.0,58.0,16.0,30.0
2019-02-01-05,27.61,20.5,0,8,49.0,56.0,14.0,28.0
2019-02-01-06,29.67,25.0,6,8,51.0,53.0,14.0,31.0
