經度,緯度,八小時平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
119.34189,24.146507,0.000141143798828125,57.97,57.97
119.3725,24.14663,0.000156402587890625,57.93,57.93
119.40311,24.146759,0.0001678466796875,46.85,46.86
119.433716,24.146889,0.000194549560546875,47.71,47.71
119.464325,24.14701,0.000213623046875,57.89,57.89
119.494934,24.147102,0.000240325927734375,57.88,57.88
119.52554,24.147217,0.000263214111328125,57.89,57.89
119.55615,24.147316,0.00031280517578125,57.9,57.9
119.58676,24.1474,0.00031280517578125,47.4,47.4
119.61737,24.147476,0.000301361083984375,47.32,47.32
119.64798,24.14756,0.000301361083984375,46.8,46.8
119.67859,24.147621,0.000339508056640625,46.79,46.8
119.7092,24.147697,0.000400543212890625,46.79,46.79
119.73981,24.147736,0.00043487548828125,46.77,46.78
119.77042,24.147797,0.00049591064453125,46.77,46.77
119.801025,24.147835,0.000583648681640625,46.76,46.76
119.831635,24.147873,0.0006561279296875,46.75,46.75
119.86224,24.147911,0.00075531005859375,46.75,46.75
119.89285,24.147934,0.000812530517578125,46.75,46.75
119.92346,24.147957,0.000919342041015625,57.2,57.2
119.95407,24.147972,0.001007080078125,57.11,57.11
119.98468,24.147972,0.001125335693359375,57.02,57.02
120.01529,24.147972,0.001270294189453125,56.94,56.95
120.0459,24.147972,0.0014190673828125,56.88,56.88
120.07654,24.147957,0.001735687255859375,53.54,53.54
120.10712,24.147934,0.001888275146484375,53.64,53.64
120.13776,24.147911,0.00225067138671875,56.9,56.9
120.168335,24.147873,0.00301361083984375,57.0,57.01
120.198975,24.147835,0.002933502197265625,53.86,53.86
120.22958,24.147797,0.00333404541015625,53.76,53.77
120.26019,24.147736,0.004146575927734375,55.61,55.61
120.2908,24.147697,0.00467681884765625,52.57,52.58
120.32141,24.147621,0.00551605224609375,57.96,57.97
120.35202,24.14756,0.0060272216796875,55.26,55.27
120.38263,24.147476,0.00605010986328125,51.76,51.77
120.41324,24.1474,0.006381988525390625,43.7,43.7
120.44385,24.147316,0.006805419921875,59.21,59.22
120.47446,24.147217,0.005279541015625,56.78,56.78
120.505066,24.147102,0.006290435791015625,38.94,38.95
120.535675,24.14701,0.00495147705078125,50.55,50.56
120.566284,24.146889,0.00522613525390625,47.74,47.75
120.59689,24.146759,0.006618499755859375,50.44,50.44
120.6275,24.14663,0.0093994140625,60.57,60.58
120.65811,24.146507,0.010524749755859375,50.19,50.2
120.68872,24.146362,0.01245880126953125,51.04,51.05
120.71933,24.14621,0.016735076904296875,53.63,53.65
120.74994,24.146065,0.032306671142578125,34.86,34.89
120.78055,24.145905,0.036212921142578125,37.85,37.89
120.81116,24.145744,0.03964996337890625,72.2,72.24
120.84177,24.145561,0.05255889892578125,50.96,51.01
120.872375,24.145393,0.06478500366210938,50.69,50.76
120.902985,24.145203,0.07801437377929688,49.37,49.45
120.93359,24.145027,0.07543182373046875,53.51,53.58
120.9642,24.144806,0.0792694091796875,51.82,51.9
120.99481,24.144608,0.060405731201171875,47.93,47.99
121.02542,24.144402,0.03827667236328125,62.78,62.82
121.05603,24.144188,0.0392303466796875,62.52,62.56
121.08664,24.143951,0.037593841552734375,42.47,42.51
121.11725,24.14373,0.029491424560546875,53.16,53.19
121.14786,24.143478,0.02774810791015625,65.86,65.89
121.17847,24.143242,0.0245819091796875,66.06,66.08
121.209076,24.142998,0.019557952880859375,47.6,47.62
121.239685,24.142738,0.01761627197265625,46.92,46.94
121.270294,24.142479,0.014957427978515625,45.84,45.86
121.3009,24.142227,0.01451873779296875,45.77,45.79
121.33151,24.141937,0.011493682861328125,44.36,44.37
121.36212,24.14167,0.008785247802734375,44.16,44.16
121.3927,24.141373,0.005809783935546875,44.5,44.5
121.42334,24.141083,0.005458831787109375,35.79,35.8
121.45392,24.140785,0.006160736083984375,44.26,44.26
121.48453,24.140465,0.0045623779296875,48.45,48.46
121.51514,24.14016,0.003589630126953125,39.7,39.7
121.545746,24.139847,0.003231048583984375,48.28,48.29
121.576355,24.139519,0.0025482177734375,35.08,35.08
121.606964,24.139183,0.00159454345703125,41.62,41.62
121.63757,24.138855,0.00121307373046875,45.41,45.41
121.66818,24.138496,0.00078582763671875,55.22,55.22
121.69879,24.138145,0.00067138671875,51.32,51.32
121.72937,24.13778,0.000637054443359375,43.19,43.19
121.75998,24.137428,0.0006256103515625,41.73,41.73
121.79059,24.137062,0.0005645751953125,42.57,42.57
121.8212,24.13668,0.000423431396484375,41.94,41.94
121.85181,24.1363,0.000308990478515625,41.39,41.39
121.882416,24.13591,0.000213623046875,40.86,40.86
121.913025,24.135513,0.000152587890625,40.69,40.69
121.9436,24.135109,0.000125885009765625,54.64,54.64
121.97421,24.134697,0.000133514404296875,38.9,38.9
122.00482,24.134293,8.0108642578125e-05,38.85,38.85
122.03543,24.13388,3.814697265625e-05,38.38,38.38
122.06604,24.133446,1.52587890625e-05,34.66,34.66
119.28049,24.174149,0.0001373291015625,58.2,58.2
119.3111,24.174286,0.00012969970703125,58.13,58.13
119.341736,24.17443,0.000133514404296875,58.07,58.07
119.372345,24.174568,0.000152587890625,58.03,58.03
119.402954,24.17469,0.000148773193359375,47.58,47.58
119.43359,24.17482,0.00018310546875,47.7,47.7
119.4642,24.17495,0.000213623046875,57.96,57.96
119.49481,24.175049,0.0002288818359375,57.95,57.95
119.52542,24.175148,0.000247955322265625,57.95,57.95
119.55603,24.175247,0.0002899169921875,57.96,57.96
119.58667,24.175339,0.000316619873046875,47.41,47.41
119.61728,24.175407,0.00030517578125,47.32,47.32
119.64789,24.175484,0.00029754638671875,47.24,47.24
119.67853,24.175552,0.000316619873046875,46.64,46.65
119.70914,24.175621,0.000362396240234375,46.63,46.63
119.739746,24.175682,0.0004119873046875,46.62,46.62
119.770355,24.175735,0.00046539306640625,46.61,46.61
119.800964,24.175774,0.000522613525390625,46.6,46.6
119.831604,24.175804,0.000606536865234375,46.59,46.59
119.86221,24.175835,0.000682830810546875,46.58,46.58
119.89282,24.175858,0.00077056884765625,46.57,46.58
119.92346,24.175896,0.0008544921875,48.27,48.27
119.95407,24.175903,0.000949859619140625,57.17,57.17
119.98468,24.175903,0.001049041748046875,57.07,57.07
120.01532,24.175903,0.001171112060546875,56.97,56.97
120.04593,24.175903,0.001323699951171875,56.88,56.88
120.07654,24.175896,0.001514434814453125,53.41,53.41
120.10715,24.175858,0.001834869384765625,53.76,53.76
120.13776,24.175835,0.0019378662109375,56.75,56.75
120.168396,24.175804,0.002506256103515625,56.83,56.83
120.199005,24.175774,0.002887725830078125,53.79,53.79
120.229614,24.175735,0.003025054931640625,53.72,53.72
120.260254,24.175682,0.003719329833984375,53.57,53.57
120.29086,24.175621,0.004638671875,55.52,55.52
120.32147,24.175552,0.005046844482421875,57.8,57.8
120.35211,24.175484,0.005664825439453125,59.3,59.3
120.38272,24.175407,0.005870819091796875,51.19,51.19
120.41333,24.175339,0.005889892578125,56.11,56.12
120.44394,24.175247,0.00652313232421875,60.82,60.83
120.47455,24.175148,0.00507354736328125,47.96,47.97
120.50519,24.175049,0.006076812744140625,38.54,38.55
120.5358,24.17495,0.005046844482421875,50.8,50.8
120.56641,24.17482,0.005035400390625,47.6,47.6
120.597046,24.17469,0.00603485107421875,48.7,48.7
120.627655,24.174568,0.007740020751953125,49.94,49.95
120.658264,24.17443,0.0098876953125,50.11,50.12
120.68887,24.174286,0.0113372802734375,51.27,51.28
120.71948,24.174149,0.013782501220703125,48.63,48.65
120.75012,24.173996,0.0272064208984375,68.39,68.42
120.78073,24.173843,0.0334625244140625,70.61,70.65
120.81134,24.173668,0.039398193359375,70.33,70.36
120.84198,24.173485,0.04907989501953125,67.44,67.49
120.87256,24.173317,0.0613555908203125,66.75,66.81
120.9032,24.173134,0.08215713500976562,48.51,48.59
120.93381,24.17295,0.06988906860351562,51.9,51.97
120.96442,24.172737,0.07036972045898438,50.48,50.55
120.995056,24.172539,0.06570816040039062,48.21,48.27
121.025665,24.172325,0.042949676513671875,61.19,61.23
121.056274,24.17212,0.022747039794921875,50.9,50.92
121.08688,24.171883,0.02140045166015625,50.33,50.35
121.11749,24.171654,0.019023895263671875,58.28,58.3
121.14813,24.171417,0.022705078125,46.73,46.75
121.17874,24.171173,0.02387237548828125,62.84,62.86
121.20935,24.170929,0.02166748046875,64.7,64.72
121.23996,24.170677,0.01712799072265625,45.96,45.98
121.27057,24.17041,0.0145721435546875,44.6,44.61
121.30121,24.17015,0.014675140380859375,44.17,44.18
121.33179,24.169868,0.009449005126953125,57.66,57.67
121.36243,24.169601,0.00760650634765625,41.7,41.71
121.393036,24.169296,0.004985809326171875,34.64,34.65
121.423645,24.169014,0.004001617431640625,47.42,47.43
121.454254,24.168709,0.003265380859375,46.32,46.33
121.48486,24.168404,0.00319671630859375,45.61,45.61
121.5155,24.168083,0.003154754638671875,45.39,45.39
121.54611,24.16777,0.003017425537109375,34.81,34.81
121.57672,24.16745,0.002574920654296875,34.39,34.4
121.60733,24.167107,0.002170562744140625,34.69,34.69
121.63794,24.166779,0.00150299072265625,47.55,47.55
121.66855,24.166435,0.001056671142578125,54.0,54.0
121.69916,24.166084,0.000743865966796875,36.54,36.54
121.7298,24.165726,0.000652313232421875,43.02,43.02
121.760376,24.165375,0.000644683837890625,43.22,43.22
121.791016,24.165009,0.000629425048828125,42.87,42.87
121.821625,24.16462,0.000492095947265625,42.15,42.15
121.852234,24.164238,0.00038909912109375,41.65,41.65
121.88284,24.163841,0.0002593994140625,41.06,41.06
121.91345,24.163445,0.000194549560546875,40.83,40.83
121.94406,24.163048,0.0001220703125,39.98,39.98
121.97467,24.162651,0.000110626220703125,42.42,42.42
122.00528,24.162224,7.62939453125e-05,38.84,38.84
122.03589,24.161812,4.9591064453125e-05,46.04,46.04
122.0665,24.161362,1.9073486328125e-05,45.76,45.76
119.280334,24.202072,0.00012969970703125,58.32,58.32
119.31094,24.20224,0.00012969970703125,58.24,58.24
119.34158,24.202362,0.00012969970703125,58.18,58.18
119.37219,24.2025,0.00014495849609375,58.12,58.12
119.40283,24.202637,0.000152587890625,47.45,47.45
119.43344,24.202751,0.000164031982421875,47.46,47.46
119.46408,24.202873,0.000194549560546875,47.61,47.62
119.49469,24.202988,0.000209808349609375,58.02,58.02
119.52533,24.203064,0.0002288818359375,58.01,58.02
119.55594,24.203163,0.00025177001953125,58.02,58.02
119.58658,24.203278,0.00030517578125,58.03,58.03
119.61719,24.203354,0.00031280517578125,47.33,47.33
119.64783,24.203423,0.000293731689453125,47.24,47.24
119.67844,24.203476,0.0002899169921875,46.49,46.49
119.709076,24.203545,0.000331878662109375,46.47,46.47
119.739685,24.203606,0.000385284423828125,46.46,46.46
119.770325,24.203667,0.00042724609375,46.44,46.44
119.800934,24.203697,0.00048065185546875,46.43,46.43
119.83154,24.203743,0.00054931640625,46.42,46.42
119.86218,24.203766,0.00061798095703125,46.41,46.41
119.89282,24.203812,0.00072479248046875,46.41,46.41
119.92343,24.203835,0.000804901123046875,46.4,46.4
119.95404,24.203835,0.000896453857421875,57.24,57.24
119.98468,24.203835,0.000988006591796875,57.12,57.12
120.01532,24.203835,0.00109100341796875,57.01,57.01
120.04593,24.203835,0.001232147216796875,56.9,56.9
120.07654,24.203835,0.001377105712890625,56.82,56.82
120.10718,24.203812,0.001697540283203125,53.31,53.31
120.13782,24.203766,0.00182342529296875,53.56,53.56
120.16843,24.203743,0.002124786376953125,56.7,56.7
120.199036,24.203697,0.00281524658203125,56.67,56.68
120.229675,24.203667,0.00286865234375,46.28,46.28
120.260315,24.203606,0.0033416748046875,53.53,53.53
120.290924,24.203545,0.004055023193359375,53.36,53.36
120.32153,24.203476,0.004581451416015625,51.61,51.61
120.35217,24.203423,0.005077362060546875,59.06,59.07
120.38281,24.203354,0.00560760498046875,50.65,50.66
120.41342,24.203278,0.006011962890625,56.04,56.05
120.44403,24.203163,0.00583648681640625,43.74,43.75
120.47467,24.203064,0.004974365234375,59.7,59.7
120.50531,24.202988,0.005252838134765625,46.59,46.6
120.53592,24.202873,0.00531768798828125,49.95,49.96
120.56653,24.202751,0.004680633544921875,46.7,46.71
120.59717,24.202637,0.005413055419921875,48.87,48.87
120.62781,24.2025,0.007061004638671875,49.71,49.72
120.65842,24.202362,0.00859832763671875,66.92,66.93
120.689026,24.20224,0.010570526123046875,39.11,39.12
120.719666,24.202072,0.01169586181640625,48.63,48.64
120.750275,24.20192,0.021076202392578125,42.07,42.09
120.780914,24.201775,0.030059814453125,68.92,68.95
120.81152,24.201591,0.03684234619140625,69.42,69.45
120.84216,24.201424,0.0461273193359375,40.54,40.58
120.87277,24.201248,0.0597686767578125,67.16,67.22
120.90338,24.201073,0.08515167236328125,48.15,48.23
120.93402,24.200874,0.0546722412109375,42.97,43.02
120.96466,24.200676,0.06673812866210938,48.41,48.48
120.99527,24.200462,0.06460952758789062,47.97,48.04
121.02588,24.200272,0.057769775390625,65.21,65.27
121.05652,24.20005,0.03733062744140625,42.6,42.64
121.08713,24.199814,0.01732635498046875,40.91,40.93
121.11777,24.199593,0.0178985595703125,56.06,56.08
121.14838,24.199348,0.020008087158203125,58.97,58.99
121.179016,24.199112,0.0227203369140625,64.58,64.61
121.209625,24.198853,0.0217437744140625,64.16,64.19
121.240234,24.198593,0.017364501953125,45.42,45.44
121.270874,24.198341,0.016544342041015625,44.94,44.95
121.30148,24.198074,0.01599884033203125,44.82,44.84
121.33209,24.197792,0.012786865234375,58.51,58.53
121.36273,24.197525,0.00827789306640625,42.03,42.04
121.39334,24.197235,0.005710601806640625,40.83,40.84
121.42398,24.196945,0.00385284423828125,42.23,42.23
121.45459,24.196632,0.00299072265625,39.67,39.67
121.48523,24.196342,0.0028839111328125,43.49,43.49
121.51584,24.19603,0.003482818603515625,45.12,45.12
121.54645,24.195702,0.003482818603515625,43.16,43.16
121.57709,24.195374,0.003383636474609375,40.54,40.54
121.6077,24.19503,0.00312042236328125,40.85,40.85
121.638306,24.194702,0.002460479736328125,33.65,33.65
121.668945,24.194351,0.001453399658203125,53.04,53.04
121.699554,24.194008,0.001010894775390625,49.53,49.53
121.73016,24.193657,0.000629425048828125,42.42,42.42
121.7608,24.193283,0.0005950927734375,40.87,40.87
121.79141,24.192917,0.000659942626953125,43.01,43.01
121.82202,24.19255,0.000553131103515625,42.44,42.44
121.85266,24.19217,0.000457763671875,42.1,42.1
121.88327,24.191765,0.0003204345703125,41.26,41.26
121.91388,24.19136,0.0002288818359375,40.99,40.99
121.94452,24.190979,0.000156402587890625,40.1,40.1
121.97513,24.190575,0.000102996826171875,42.75,42.75
122.00574,24.190147,8.0108642578125e-05,42.04,42.04
122.03635,24.189713,4.1961669921875e-05,38.38,38.38
122.066956,24.189293,2.288818359375e-05,38.33,38.33
119.28015,24.230003,0.0001220703125,46.54,46.54
119.31079,24.230164,0.000125885009765625,58.36,58.36
119.34143,24.2303,0.00012969970703125,58.28,58.28
119.37207,24.230423,0.00012969970703125,58.22,58.22
119.40268,24.230553,0.000141143798828125,58.17,58.17
119.43332,24.230682,0.000148773193359375,58.13,58.13
119.46396,24.230804,0.0001678466796875,47.6,47.6
119.49457,24.230919,0.000194549560546875,58.09,58.09
119.52521,24.23101,0.000213623046875,58.08,58.08
119.55585,24.23111,0.0002288818359375,58.08,58.08
119.58649,24.231194,0.0002593994140625,58.09,58.09
119.617096,24.231277,0.000316619873046875,58.09,58.09
119.647736,24.231354,0.00029754638671875,47.25,47.25
119.678375,24.231422,0.000286102294921875,47.15,47.15
119.708984,24.231491,0.000301361083984375,46.31,46.31
119.739624,24.23153,0.000347137451171875,46.29,46.29
119.77026,24.23159,0.000400543212890625,46.28,46.28
119.8009,24.231628,0.000438690185546875,46.26,46.26
119.83151,24.231674,0.00049591064453125,46.25,46.25
119.86215,24.23172,0.0005645751953125,46.23,46.23
119.89279,24.231735,0.00067138671875,46.23,46.23
119.9234,24.231758,0.000762939453125,46.23,46.23
119.95404,24.231773,0.00084686279296875,57.31,57.31
119.98468,24.231773,0.000919342041015625,57.19,57.19
120.01532,24.231773,0.00102996826171875,57.06,57.06
120.04596,24.231773,0.001148223876953125,56.94,56.94
120.07657,24.231758,0.001285552978515625,56.83,56.84
120.10721,24.231735,0.001430511474609375,56.72,56.72
120.13782,24.23172,0.001781463623046875,53.63,53.63
120.16846,24.231674,0.00196075439453125,45.37,45.38
120.1991,24.231628,0.002338409423828125,45.74,45.74
120.22974,24.23159,0.00275421142578125,46.11,46.11
120.260376,24.23153,0.00311279296875,46.36,46.37
120.290985,24.231491,0.003692626953125,53.25,53.25
120.321625,24.231422,0.004547119140625,55.42,55.42
120.352264,24.231354,0.004741668701171875,50.71,50.72
120.38287,24.231277,0.005401611328125,50.14,50.14
120.41351,24.231194,0.005725860595703125,55.82,55.83
120.44415,24.23111,0.005084991455078125,43.73,43.74
120.47479,24.23101,0.005126953125,59.99,60.0
120.5054,24.230919,0.00421905517578125,39.82,39.83
120.53604,24.230804,0.00499725341796875,44.3,44.3
120.56668,24.230682,0.00439453125,33.71,33.71
120.59729,24.230553,0.004795074462890625,48.26,48.27
120.62793,24.230423,0.0062713623046875,49.43,49.43
120.65857,24.2303,0.0079803466796875,68.39,68.4
120.68921,24.230164,0.0103607177734375,49.67,49.69
120.71982,24.230003,0.011562347412109375,37.72,37.73
120.75046,24.229866,0.01753997802734375,53.7,53.72
120.78107,24.229698,0.02585601806640625,67.84,67.87
120.81171,24.229546,0.03343963623046875,68.08,68.11
120.84235,24.229355,0.04064178466796875,48.22,48.26
120.872986,24.229187,0.05196380615234375,66.62,66.67
120.903595,24.229012,0.07444000244140625,45.06,45.14
120.934235,24.228813,0.03911590576171875,42.4,42.44
120.964874,24.228607,0.03540802001953125,39.58,39.61
120.99548,24.228401,0.05419921875,63.81,63.86
121.02612,24.228195,0.05805206298828125,64.63,64.69
121.05676,24.227997,0.039157867431640625,41.49,41.53
121.0874,24.227737,0.0233917236328125,47.66,47.69
121.11801,24.227524,0.02054595947265625,56.36,56.38
121.14865,24.227287,0.0216064453125,58.69,58.71
121.17926,24.227036,0.021240234375,61.5,61.53
121.2099,24.226799,0.020420074462890625,61.89,61.91
121.24054,24.226524,0.01697540283203125,45.34,45.36
121.27115,24.226273,0.01670074462890625,45.27,45.28
121.30179,24.226006,0.0167083740234375,45.71,45.73
121.3324,24.225739,0.0138397216796875,44.28,44.3
121.36304,24.225449,0.01103973388671875,58.0,58.01
121.39368,24.225174,0.00745391845703125,39.68,39.68
121.42432,24.224869,0.004791259765625,58.82,58.83
121.454926,24.224571,0.0033111572265625,46.86,46.86
121.485565,24.224274,0.002910614013671875,46.77,46.78
121.516174,24.223953,0.00337982177734375,48.32,48.33
121.546814,24.223633,0.00424957275390625,36.82,36.82
121.57745,24.223305,0.004299163818359375,41.05,41.05
121.60806,24.222977,0.00408935546875,40.48,40.48
121.63867,24.222641,0.003650665283203125,41.55,41.55
121.66931,24.222275,0.00232696533203125,34.58,34.58
121.69995,24.221931,0.00116729736328125,32.58,32.58
121.73056,24.22158,0.00081634521484375,33.34,33.34
