經度,緯度,年平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
119.47073,22.667175,9.089708e-06,0.3,0.3
119.50098,22.667282,9.685755e-06,0.31,0.31
119.53122,22.667389,1.129508e-05,0.31,0.31
119.56146,22.667488,1.218915e-05,0.32,0.32
119.591705,22.667572,1.3291836e-05,0.33,0.33
119.62195,22.667656,1.4841557e-05,0.35,0.35
119.65219,22.667717,1.7255545e-05,0.37,0.37
119.682434,22.667809,2.0176172e-05,0.4,0.4
119.71268,22.667862,2.5600195e-05,0.44,0.44
119.74292,22.667915,2.9742718e-05,0.5,0.5
119.77316,22.667961,3.8921833e-05,0.58,0.58
119.803406,22.668007,4.7802925e-05,0.67,0.67
119.83365,22.668053,6.0379505e-05,0.75,0.75
119.86389,22.668083,6.937981e-05,0.82,0.82
119.894135,22.668098,7.724762e-05,0.86,0.86
119.92438,22.668137,9.125471e-05,0.89,0.89
119.95462,22.668137,0.000104248524,0.95,0.95
119.98486,22.66816,0.00013327599,1.01,1.01
120.01511,22.66816,0.00015509129,1.13,1.13
120.04535,22.668137,0.00017416477,1.27,1.27
120.07562,22.668137,0.00019478798,1.54,1.54
120.105835,22.668098,0.00021672249,2.07,2.07
120.13611,22.668083,0.00023949146,1.73,1.73
120.16632,22.668053,0.0002592802,1.85,1.85
120.196594,22.668007,0.00027918816,1.99,2.0
120.22684,22.667961,0.00030565262,1.7,1.7
120.25708,22.667915,0.0003271103,1.68,1.68
120.28732,22.667862,0.00035190582,1.66,1.66
120.317566,22.667809,0.0003619194,1.82,1.82
120.34781,22.667717,0.00038528442,2.53,2.53
120.37805,22.667656,0.0003899336,1.89,1.89
120.408295,22.667572,0.0003954172,1.74,1.74
120.43854,22.667488,0.00038433075,1.45,1.45
120.46878,22.667389,0.00036728382,1.46,1.46
120.49902,22.667282,0.00035750866,1.62,1.62
120.52927,22.667175,0.00036370754,1.56,1.57
120.55951,22.667076,0.00034999847,1.53,1.53
120.58975,22.666946,0.00033712387,1.55,1.55
120.619995,22.666832,0.00029599667,1.5,1.5
120.65024,22.666687,0.00024092197,1.38,1.38
120.68048,22.66655,0.00018560886,1.03,1.03
120.710724,22.666397,0.00014662743,0.68,0.68
120.74097,22.666252,8.2165e-05,0.32,0.32
120.77121,22.6661,4.1484833e-05,0.16,0.16
120.80145,22.66594,2.0004809e-05,0.08,0.08
120.831696,22.665771,1.129508e-05,0.06,0.06
120.86194,22.665573,6.8582594e-06,0.06,0.06
120.89218,22.665413,-7.1525574e-07,0.07,0.07
120.922424,22.665222,-2.1606684e-07,0.08,0.08
120.95267,22.665031,-1.1175871e-06,0.09,0.09
120.98291,22.664818,4.224479e-06,0.11,0.11
121.01315,22.664612,1.3709068e-06,0.16,0.16
121.043396,22.664406,2.7120113e-06,0.18,0.18
121.07364,22.664185,1.1771917e-06,0.19,0.19
121.10388,22.663956,1.0430813e-07,0.18,0.18
121.134125,22.663727,-6.556511e-07,0.15,0.15
121.16437,22.663467,2.9802322e-08,0.15,0.15
121.19461,22.66323,4.172325e-07,0.15,0.15
121.22485,22.66298,6.7055225e-07,0.15,0.15
121.2551,22.662727,5.662441e-07,0.15,0.15
121.28534,22.662468,6.2584877e-07,0.15,0.15
121.31558,22.662193,4.917383e-07,0.14,0.14
121.345825,22.661903,5.5134296e-07,0.14,0.14
121.37604,22.661636,3.5762787e-07,0.14,0.14
121.40631,22.661331,2.8312206e-07,0.14,0.14
121.43652,22.661049,2.8312206e-07,0.15,0.15
121.4668,22.660736,2.5331974e-07,0.15,0.15
121.49701,22.660439,7.4505806e-08,0.14,0.14
121.52725,22.660126,2.0861626e-07,0.15,0.15
121.557495,22.659805,2.2351742e-07,0.15,0.15
121.58774,22.659462,8.940697e-08,0.15,0.15
121.61798,22.659126,7.4505806e-08,0.15,0.15
121.648224,22.658798,7.4505806e-08,0.15,0.15
121.67847,22.658447,8.940697e-08,0.15,0.15
121.70868,22.658096,7.4505806e-08,0.15,0.15
121.73895,22.657738,-4.4703484e-08,0.15,0.15
121.769165,22.657372,-1.4901161e-08,0.15,0.15
121.79941,22.657005,2.9802322e-08,0.15,0.15
121.82965,22.656616,1.4901161e-08,0.15,0.15
121.85989,22.656242,4.4703484e-08,0.15,0.15
121.89014,22.655846,2.9802322e-08,0.15,0.15
121.92035,22.655441,0.0,0.15,0.15
121.95062,22.655052,0.0,0.15,0.15
121.980835,22.654633,0.0,0.15,0.15
122.01108,22.654213,0.0,0.16,0.16
122.04132,22.653801,0.0,0.17,0.17
119.28909,22.694313,4.053116e-06,0.32,0.32
119.319336,22.69445,4.4107437e-06,0.31,0.31
119.34961,22.694595,4.976988e-06,0.31,0.31
119.37985,22.694748,5.722046e-06,0.3,0.3
119.410095,22.694855,6.377697e-06,0.3,0.3
119.44037,22.694977,6.8843365e-06,0.3,0.3
119.47061,22.695084,7.6293945e-06,0.3,0.3
119.500854,22.695183,8.761883e-06,0.31,0.31
119.5311,22.695282,9.5665455e-06,0.31,0.31
119.56134,22.695389,1.0877848e-05,0.32,0.32
119.59161,22.69548,1.2457371e-05,0.33,0.33
119.62186,22.695557,1.4394522e-05,0.34,0.34
119.6521,22.695625,1.6480684e-05,0.36,0.36
119.68237,22.695717,1.9162893e-05,0.39,0.39
119.712616,22.69577,2.3961067e-05,0.43,0.43
119.74286,22.695824,2.8043985e-05,0.49,0.49
119.7731,22.695885,3.6895275e-05,0.57,0.57
119.803375,22.695923,4.6372414e-05,0.66,0.66
119.83362,22.695953,5.77569e-05,0.74,0.74
119.86386,22.695984,6.759167e-05,0.81,0.81
119.894104,22.696,7.5399876e-05,0.85,0.85
119.92438,22.696045,8.672476e-05,0.89,0.89
119.95462,22.69606,0.00010460615,0.95,0.95
119.98486,22.69606,0.00012624264,1.01,1.01
120.01514,22.69606,0.00014865398,1.13,1.13
120.04538,22.69606,0.00016999245,1.24,1.24
120.07562,22.696045,0.00019156933,1.72,1.72
120.105865,22.696,0.00021505356,2.27,2.27
120.13611,22.695984,0.0002399683,1.64,1.64
120.16638,22.695953,0.0002630949,1.77,1.77
120.196625,22.695923,0.00028395653,2.05,2.05
120.22687,22.695885,0.00031208992,1.73,1.73
120.25714,22.695824,0.00033318996,1.72,1.72
120.287384,22.69577,0.00035881996,1.65,1.65
120.31763,22.695717,0.00037193298,1.75,1.75
120.34787,22.695625,0.00039577484,2.64,2.64
120.37811,22.695557,0.00039350986,1.88,1.88
120.40839,22.69548,0.00040459633,1.49,1.49
120.43863,22.695389,0.0003862381,1.34,1.34
120.46887,22.695282,0.00037181377,1.31,1.31
120.499146,22.695183,0.00036168098,1.42,1.42
120.52939,22.695084,0.0003633499,1.44,1.44
120.55963,22.694977,0.00035476685,1.46,1.46
120.589905,22.694855,0.0003452301,1.49,1.49
120.62012,22.694748,0.0003105402,1.47,1.47
120.65039,22.694595,0.00025379658,1.38,1.38
120.68063,22.69445,0.00023269653,1.18,1.18
120.71088,22.694313,0.00018322468,0.87,0.87
120.74115,22.69416,0.00010320544,0.42,0.42
120.77139,22.694008,5.5745244e-05,0.18,0.18
120.801636,22.693848,3.5628676e-05,0.11,0.11
120.83188,22.693672,1.8134713e-05,0.07,0.07
120.86212,22.69349,1.2546778e-05,0.06,0.06
120.892395,22.693314,8.773059e-06,0.06,0.06
120.92264,22.69313,2.7790666e-06,0.07,0.07
120.95288,22.692932,-8.5681677e-07,0.08,0.08
120.98312,22.692741,7.4505806e-08,0.1,0.1
121.01337,22.692528,4.723668e-06,0.16,0.16
121.04364,22.692299,2.9206276e-06,0.2,0.2
121.07388,22.692085,1.4603138e-06,0.21,0.21
121.104126,22.691856,0.0,0.23,0.23
121.1344,22.691628,-7.8976154e-07,0.16,0.16
121.16461,22.691368,-2.2351742e-07,0.15,0.15
121.194885,22.691132,3.427267e-07,0.15,0.15
121.22513,22.690895,5.2154064e-07,0.15,0.15
121.25537,22.690628,6.854534e-07,0.15,0.15
121.285614,22.690353,6.556511e-07,0.15,0.15
121.31586,22.69011,5.662441e-07,0.15,0.15
121.34613,22.689804,4.61936e-07,0.15,0.15
121.37637,22.689522,3.7252903e-07,0.15,0.15
121.40662,22.689232,3.5762787e-07,0.14,0.14
121.43686,22.688942,4.0233135e-07,0.15,0.15
121.4671,22.68863,2.2351742e-07,0.15,0.15
121.497375,22.688347,1.937151e-07,0.14,0.14
121.52759,22.688011,1.7881393e-07,0.15,0.15
121.55786,22.687706,2.0861626e-07,0.15,0.15
121.588104,22.687378,1.4901161e-07,0.15,0.15
121.61835,22.687035,1.0430813e-07,0.15,0.15
121.64859,22.686699,7.4505806e-08,0.16,0.16
121.67883,22.686348,2.9802322e-08,0.16,0.16
121.709076,22.685997,1.0430813e-07,0.16,0.16
121.73932,22.685638,4.4703484e-08,0.16,0.16
121.76959,22.685272,-4.4703484e-08,0.16,0.16
121.799805,22.684906,1.4901161e-08,0.16,0.16
121.83008,22.684525,0.0,0.15,0.15
121.86032,22.684143,-1.4901161e-08,0.15,0.15
121.890564,22.683739,0.0,0.15,0.15
121.92081,22.68335,-2.9802322e-08,0.15,0.15
121.95105,22.682945,-1.4901161e-08,0.16,0.16
121.98129,22.682533,-1.4901161e-08,0.16,0.16
122.011536,22.682121,0.0,0.16,0.16
122.04178,22.681717,0.0,0.17,0.17
119.28894,22.722214,3.8146973e-06,0.33,0.33
119.319214,22.722366,4.053116e-06,0.32,0.32
119.34946,22.722488,4.4107437e-06,0.31,0.31
119.3797,22.722649,4.9471855e-06,0.31,0.31
119.40997,22.72277,5.543232e-06,0.3,0.3
119.44025,22.722878,6.4373016e-06,0.3,0.3
119.47049,22.722992,7.2419643e-06,0.31,0.31
119.50073,22.723114,8.255243e-06,0.31,0.31
119.531006,22.723206,9.5665455e-06,0.31,0.31
119.56125,22.72329,1.0251999e-05,0.32,0.32
119.59152,22.723389,1.22487545e-05,0.33,0.33
119.621765,22.723473,1.3649464e-05,0.34,0.34
119.65204,22.723541,1.5676022e-05,0.36,0.36
119.68228,22.723625,1.8566847e-05,0.38,0.38
119.712555,22.723671,2.2560358e-05,0.42,0.42
119.7428,22.723724,2.6404858e-05,0.48,0.48
119.77307,22.723785,3.373623e-05,0.55,0.55
119.803314,22.723831,4.452467e-05,0.64,0.64
119.83359,22.72387,5.5372715e-05,0.72,0.72
119.86383,22.7239,6.651878e-05,0.79,0.79
119.894104,22.723923,7.492304e-05,0.85,0.85
119.92435,22.72396,8.4877014e-05,0.89,0.89
119.95459,22.723969,9.88245e-05,0.92,0.92
119.98486,22.723969,0.00012558699,1.0,1.0
120.01514,22.723969,0.00014579296,1.09,1.09
120.04538,22.723969,0.00016701221,1.26,1.26
120.07562,22.72396,0.00018882751,1.8,1.8
120.105896,22.723923,0.00021398067,1.45,1.45
120.13617,22.7239,0.00024151802,1.46,1.46
120.16641,22.72387,0.00026655197,1.71,1.71
120.196655,22.723831,0.0002849102,2.12,2.12
120.22693,22.723785,0.00031530857,1.76,1.76
120.2572,22.723724,0.00034356117,1.79,1.79
120.287445,22.723671,0.00036883354,1.69,1.69
120.31769,22.723625,0.0003784895,1.72,1.72
120.34796,22.723541,0.0004079342,2.3,2.3
120.378235,22.723473,0.00040495396,1.54,1.54
120.40848,22.723389,0.00041031837,1.37,1.37
120.43872,22.72329,0.00038802624,1.28,1.28
120.468994,22.723206,0.00037169456,1.25,1.25
120.49924,22.723114,0.0003683567,1.33,1.33
120.52951,22.722992,0.0003669262,1.36,1.36
120.55975,22.722878,0.0003566742,1.41,1.41
120.59003,22.72277,0.00034701824,1.46,1.46
120.62027,22.722649,0.00032043457,1.42,1.42
120.65054,22.722488,0.00027775764,1.37,1.37
120.680786,22.722366,0.00024068356,1.22,1.22
120.71106,22.722214,0.00018656254,0.81,0.81
120.7413,22.722069,9.87649e-05,0.38,0.38
120.771545,22.721916,7.0512295e-05,0.23,0.23
120.80182,22.721756,5.6043267e-05,0.18,0.18
120.83209,22.72158,3.311038e-05,0.12,0.12
120.862335,22.721397,2.3156404e-05,0.09,0.09
120.89258,22.72123,1.757592e-05,0.06,0.06
120.92285,22.721039,9.3616545e-06,0.05,0.05
120.953094,22.72084,6.9588423e-06,0.07,0.07
120.98337,22.720634,5.878508e-06,0.09,0.09
121.01361,22.720444,1.7136335e-06,0.13,0.13
121.043884,22.720207,2.4586916e-06,0.18,0.18
121.07413,22.720001,1.5944242e-06,0.23,0.23
121.10437,22.719757,8.940697e-08,0.33,0.33
121.13464,22.719536,-8.1956387e-07,0.19,0.19
121.16489,22.719292,-4.4703484e-07,0.16,0.16
121.19513,22.719032,1.3411045e-07,0.15,0.15
121.2254,22.718803,3.5762787e-07,0.15,0.15
121.25568,22.718552,6.2584877e-07,0.15,0.15
121.28592,22.718262,6.7055225e-07,0.15,0.15
121.31616,22.718018,6.2584877e-07,0.15,0.15
121.346436,22.71772,4.4703484e-07,0.15,0.15
121.37668,22.71743,3.7252903e-07,0.15,0.15
121.40692,22.71714,4.0233135e-07,0.15,0.15
121.437195,22.71685,3.2782555e-07,0.15,0.15
121.46744,22.716545,4.0233135e-07,0.15,0.15
121.49768,22.716255,2.5331974e-07,0.15,0.15
121.527954,22.715912,1.0430813e-07,0.15,0.15
121.5582,22.715614,1.0430813e-07,0.15,0.15
121.58844,22.715279,2.0861626e-07,0.16,0.16
121.61871,22.714935,1.3411045e-07,0.16,0.16
121.64896,22.7146,5.9604645e-08,0.16,0.16
121.6792,22.714264,1.0430813e-07,0.16,0.16
121.70947,22.713913,8.940697e-08,0.16,0.16
121.739716,22.713562,1.4901161e-08,0.16,0.16
121.76996,22.713188,-2.9802322e-08,0.16,0.16
121.80023,22.712807,4.4703484e-08,0.16,0.16
121.830475,22.71244,-2.9802322e-08,0.16,0.16
121.86072,22.712059,0.0,0.16,0.16
121.89099,22.711662,1.4901161e-08,0.16,0.16
121.921234,22.711273,0.0,0.16,0.16
121.95148,22.710861,-1.4901161e-08,0.16,0.16
121.98175,22.710442,0.0,0.16,0.16
122.01199,22.710037,0.0,0.16,0.16
122.04224,22.709618,-1.4901161e-08,0.17,0.17
119.28879,22.750114,3.7252903e-06,0.33,0.33
119.31903,22.750275,3.7252903e-06,0.33,0.33
119.349304,22.75042,4.351139e-06,0.32,0.32
119.37958,22.75055,4.7683716e-06,0.31,0.31
119.40985,22.750671,5.066395e-06,0.31,0.31
119.440094,22.750793,6.28829e-06,0.31,0.31
119.47037,22.7509,6.914139e-06,0.31,0.31
119.50064,22.751015,7.838011e-06,0.31,0.31
119.53088,22.75113,8.791685e-06,0.32,0.32
119.56116,22.751213,1.0073185e-05,0.32,0.32
119.59143,22.75129,1.1503696e-05,0.33,0.33
119.621704,22.751373,1.3381243e-05,0.34,0.34
119.65195,22.751472,1.552701e-05,0.36,0.36
119.68222,22.751541,1.835823e-05,0.38,0.38
119.71246,22.751595,2.104044e-05,0.41,0.41
119.74274,22.751625,2.527237e-05,0.47,0.47
119.77301,22.751686,3.0398369e-05,0.53,0.53
119.80328,22.751732,4.118681e-05,0.62,0.62
119.83356,22.75177,5.2809715e-05,0.7,0.7
119.8638,22.7518,6.532669e-05,0.78,0.78
119.89407,22.751831,7.3850155e-05,0.85,0.85
119.92432,22.751862,8.3208084e-05,0.89,0.89
119.95459,22.751877,9.4771385e-05,0.93,0.93
119.98486,22.751877,0.00011819601,0.99,0.99
120.01514,22.751877,0.00014293194,1.1,1.1
120.04541,22.751877,0.00016582012,1.25,1.25
120.07565,22.751862,0.00018417835,1.3,1.3
120.10593,22.751831,0.00021278858,1.36,1.36
120.13617,22.7518,0.00024306774,1.39,1.39
120.16644,22.75177,0.00026857853,1.68,1.68
120.19672,22.751732,0.0002913475,2.21,2.21
120.22699,22.751686,0.00032389164,1.8,1.8
120.25726,22.751625,0.00035011768,1.86,1.86
120.287506,22.751595,0.0003771782,1.71,1.71
120.31778,22.751541,0.0003888607,1.52,1.52
120.34802,22.751472,0.0004132986,1.49,1.49
120.378296,22.751373,0.00041139126,1.37,1.37
120.40857,22.75129,0.00042057037,1.3,1.3
120.43884,22.751213,0.0003888607,1.23,1.23
120.469086,22.75113,0.00037658215,1.21,1.21
120.49936,22.751015,0.0003759861,1.29,1.29
120.52963,22.7509,0.00037419796,1.3,1.3
120.559875,22.750793,0.00035881996,1.38,1.38
120.59015,22.750671,0.00034809113,1.38,1.38
120.62042,22.75055,0.00030767918,1.37,1.37
120.650696,22.75042,0.00026655197,1.31,1.31
120.68094,22.750275,0.0002449751,1.18,1.18
120.71121,22.750114,0.00020307302,0.9,0.9
120.741455,22.749985,0.00015026331,0.59,0.59
120.77173,22.749825,0.0001090765,0.39,0.4
120.802,22.749672,7.811189e-05,0.26,0.26
120.832275,22.749481,5.3569674e-05,0.18,0.18
120.86252,22.749329,3.707409e-05,0.13,0.13
120.89279,22.749138,2.271682e-05,0.08,0.08
120.923035,22.748947,9.711832e-06,0.05,0.05
120.95331,22.748756,7.059425e-06,0.06,0.06
120.98358,22.74855,6.645918e-06,0.08,0.08
121.013855,22.748344,7.450581e-09,0.12,0.12
121.0441,22.748123,3.2484531e-06,0.17,0.17
121.07437,22.747902,7.8976154e-07,0.24,0.24
121.104614,22.74768,-4.7683716e-07,0.58,0.58
121.13489,22.747437,-7.1525574e-07,0.24,0.24
121.16516,22.7472,-4.61936e-07,0.16,0.16
121.195435,22.746956,-2.682209e-07,0.15,0.15
121.22568,22.746704,2.2351742e-07,0.16,0.16
121.25595,22.746452,5.364418e-07,0.16,0.16
121.286194,22.746185,5.811453e-07,0.15,0.15
121.31647,22.745895,5.9604645e-07,0.15,0.15
121.34674,22.745628,4.7683716e-07,0.15,0.15
121.37698,22.745346,4.4703484e-07,0.15,0.15
121.40726,22.745064,3.427267e-07,0.15,0.15
121.4375,22.744751,3.5762787e-07,0.15,0.15
121.46777,22.744446,3.7252903e-07,0.15,0.15
121.49805,22.744148,2.5331974e-07,0.15,0.15
121.52829,22.743835,1.7881393e-07,0.15,0.15
121.55856,22.743523,1.4901161e-07,0.15,0.15
121.588806,22.74318,1.3411045e-07,0.16,0.16
121.61908,22.742836,1.7881393e-07,0.16,0.16
121.64935,22.7425,8.940697e-08,0.16,0.16
121.679596,22.742165,2.9802322e-08,0.16,0.16
121.70984,22.741821,1.0430813e-07,0.16,0.16
121.74011,22.741447,4.4703484e-08,0.16,0.16
121.770386,22.741089,4.4703484e-08,0.16,0.16
121.80063,22.740715,1.4901161e-08,0.16,0.16
121.8309,22.740349,-2.9802322e-08,0.16,0.16
121.861145,22.739944,0.0,0.16,0.16
121.89142,22.73957,-1.4901161e-08,0.16,0.16
121.92166,22.739174,0.0,0.16,0.16
121.951935,22.73877,-2.9802322e-08,0.16,0.16
121.98218,22.73835,0.0,0.16,0.16
122.01245,22.737923,0.0,0.17,0.17
122.042694,22.73751,0.0,0.17,0.17
119.288635,22.778038,3.4868717e-06,0.34,0.34
119.31891,22.778175,3.8146973e-06,0.34,0.34
119.34918,22.778328,4.23193e-06,0.33,0.33
119.379425,22.778465,4.4107437e-06,0.32,0.32
119.4097,22.77858,4.7385693e-06,0.31,0.31
119.43997,22.778694,5.543232e-06,0.31,0.31
119.470245,22.778816,6.1392784e-06,0.31,0.31
119.50052,22.778923,7.599592e-06,0.31,0.31
119.53079,22.77903,8.225441e-06,0.32,0.32
119.561066,22.779121,9.5665455e-06,0.32,0.32
119.59134,22.779213,1.0967255e-05,0.33,0.33
119.62161,22.77929,1.2636185e-05,0.34,0.34
119.651855,22.779373,1.463294e-05,0.35,0.35
119.68213,22.779442,1.6748905e-05,0.38,0.38
119.7124,22.779495,2.0563602e-05,0.41,0.41
119.742676,22.779556,2.3633242e-05,0.45,0.45
119.77295,22.77961,2.9444695e-05,0.51,0.51
119.80322,22.779655,3.7252903e-05,0.59,0.59
119.833496,22.779678,4.976988e-05,0.68,0.68
119.86377,22.779709,6.341934e-05,0.77,0.77
119.89404,22.779732,7.1942806e-05,0.85,0.85
119.92432,22.77977,8.255243e-05,0.9,0.9
119.95459,22.779778,8.9883804e-05,0.93,0.93
119.98486,22.779778,0.000110924244,0.97,0.97
120.01514,22.779778,0.00014019012,1.08,1.08
120.04541,22.779778,0.00016379356,1.24,1.24
120.07568,22.77977,0.00018322468,1.27,1.27
120.10596,22.779732,0.00021362305,1.25,1.25
120.13623,22.779709,0.0002425909,1.36,1.36
120.166504,22.779678,0.00027000904,1.64,1.64
120.19678,22.779655,0.00029706955,2.4,2.4
120.22702,22.77961,0.0003299713,1.85,1.85
120.25729,22.779556,0.00035822392,1.94,1.94
120.28757,22.779495,0.00038552284,1.81,1.81
120.31784,22.779442,0.00040102005,1.57,1.57
120.348114,22.779373,0.00041902065,1.53,1.53
120.37839,22.77929,0.00042009354,1.37,1.37
120.40866,22.779213,0.00042641163,1.29,1.29
120.438934,22.779121,0.0003889799,1.2,1.2
120.46921,22.77903,0.00038969517,1.19,1.19
120.49948,22.778923,0.00038540363,1.24,1.24
120.529755,22.778816,0.00037312508,1.27,1.27
120.56,22.778694,0.00035870075,1.29,1.29
120.59027,22.77858,0.0003464222,1.33,1.33
120.620544,22.778465,0.00029730797,1.33,1.33
120.65082,22.778328,0.00025606155,1.24,1.24
120.68109,22.778175,0.00023913383,1.11,1.11
120.711365,22.778038,0.00020611286,0.9,0.9
120.74164,22.777885,0.00014603138,0.54,0.54
120.77191,22.777748,9.018183e-05,0.3,0.3
120.802185,22.777573,7.1808696e-05,0.23,0.23
120.83246,22.77739,5.814433e-05,0.18,0.18
120.86273,22.77723,3.9950013e-05,0.13,0.13
120.893005,22.777046,2.784282e-05,0.09,0.09
120.92328,22.776848,1.2304634e-05,0.05,0.05
120.95352,22.776657,5.826354e-06,0.05,0.05
120.983795,22.776459,6.105751e-06,0.06,0.06
121.01407,22.776253,1.0430813e-07,0.11,0.11
121.04434,22.776031,4.5746565e-06,0.15,0.15
121.074615,22.775818,1.1771917e-06,0.22,0.22
121.10489,22.775581,3.2782555e-07,0.4,0.4
121.13513,22.775352,4.172325e-07,0.19,0.19
121.165405,22.7751,-7.8976154e-07,0.16,0.16
121.19568,22.774857,-7.003546e-07,0.15,0.15
121.22595,22.774628,-7.4505806e-08,0.16,0.16
121.256226,22.77436,3.7252903e-07,0.16,0.16
121.2865,22.774086,5.811453e-07,0.16,0.16
121.31677,22.773819,7.003546e-07,0.16,0.16
121.347046,22.77353,5.066395e-07,0.15,0.15
121.37729,22.773247,5.364418e-07,0.15,0.15
121.40756,22.772972,2.9802322e-07,0.15,0.15
121.437836,22.772675,3.5762787e-07,0.15,0.15
121.46811,22.772362,3.5762787e-07,0.15,0.15
121.49838,22.772049,3.427267e-07,0.15,0.15
121.528625,22.771729,2.8312206e-07,0.15,0.15
121.5589,22.771439,2.5331974e-07,0.16,0.16
121.58917,22.771103,2.2351742e-07,0.16,0.16
121.619446,22.770767,8.940697e-08,0.16,0.16
121.64972,22.770424,1.3411045e-07,0.16,0.16
121.67999,22.770073,2.9802322e-08,0.16,0.16
121.710236,22.76973,-5.9604645e-08,0.17,0.17
121.74051,22.769356,8.940697e-08,0.17,0.17
121.77078,22.76899,5.9604645e-08,0.17,0.17
121.801025,22.768623,1.4901161e-08,0.17,0.17
121.8313,22.768242,2.9802322e-08,0.17,0.17
121.86157,22.767853,-2.9802322e-08,0.16,0.16
121.891846,22.767471,1.4901161e-08,0.16,0.16
121.92212,22.767067,-2.9802322e-08,0.16,0.16
121.95236,22.766663,0.0,0.16,0.16
121.982635,22.766258,1.4901161e-08,0.17,0.17
122.01291,22.765831,1.4901161e-08,0.17,0.17
122.04315,22.765434,0.0,0.18,0.18
119.28845,22.805939,3.4868717e-06,0.35,0.35
119.318726,22.806107,3.6358833e-06,0.34,0.34
119.349,22.806229,3.963709e-06,0.34,0.34
119.3793,22.806374,4.053116e-06,0.33,0.33
119.40958,22.806503,4.6789646e-06,0.32,0.32
119.43985,22.80661,5.1259995e-06,0.31,0.31
119.47012,22.806725,5.8710575e-06,0.31,0.31
119.5004,22.806847,6.735325e-06,0.32,0.32
119.5307,22.806938,7.987022e-06,0.32,0.32
119.560974,22.807037,9.030104e-06,0.32,0.32
119.59125,22.807121,1.0162592e-05,0.33,0.33
119.62152,22.807213,1.2040138e-05,0.34,0.34
119.651794,22.80729,1.4126301e-05,0.35,0.35
119.68207,22.807343,1.6748905e-05,0.37,0.37
119.71234,22.807404,1.9073486e-05,0.4,0.4
119.742615,22.807457,2.3633242e-05,0.44,0.44
119.77292,22.80751,2.6911497e-05,0.49,0.49
119.80319,22.807556,3.4034252e-05,0.57,0.57
119.833466,22.807602,4.6491623e-05,0.66,0.67
119.86374,22.807625,5.978346e-05,0.76,0.76
119.89401,22.807663,7.086992e-05,0.85,0.85
119.92432,22.807686,8.255243e-05,0.9,0.9
119.95459,22.807701,8.934736e-05,0.94,0.94
119.98486,22.807701,0.00010508299,0.98,0.98
120.01514,22.807701,0.00013411045,1.05,1.05
120.04541,22.807701,0.00016355515,1.2,1.2
120.07568,22.807686,0.00018143654,1.21,1.21
120.10596,22.807663,0.00021338463,1.24,1.24
120.13623,22.807625,0.00024485588,1.34,1.34
120.166534,22.807602,0.00027120113,1.58,1.58
120.19681,22.807556,0.00029993057,2.57,2.57
120.22708,22.80751,0.00033783913,1.89,1.89
120.257355,22.807457,0.0003631115,1.97,1.97
120.28763,22.807404,0.00039219856,1.84,1.84
120.31793,22.807343,0.0004132986,1.56,1.56
120.348206,22.80729,0.00041854382,1.45,1.45
120.37848,22.807213,0.00040853024,1.35,1.35
120.40875,22.807121,0.00043225288,1.29,1.29
120.439026,22.807037,0.00040209293,1.19,1.19
120.4693,22.806938,0.00039720535,1.17,1.17
120.49957,22.806847,0.00039434433,1.26,1.27
120.52985,22.806725,0.00038564205,1.22,1.22
120.56015,22.80661,0.00035953522,1.23,1.23
120.59042,22.806503,0.00034296513,1.3,1.3
120.6207,22.806374,0.00029456615,1.28,1.28
120.65097,22.806229,0.0002529621,1.18,1.18
120.681244,22.806107,0.00023698807,1.02,1.02
120.71155,22.805939,0.00018531084,0.71,0.71
120.74182,22.805794,8.7589025e-05,0.29,0.29
120.772095,22.805656,5.8174133e-05,0.17,0.17
120.80237,22.805473,5.786121e-05,0.16,0.16
120.83264,22.805305,5.2005053e-05,0.15,0.15
120.862915,22.805138,3.5770237e-05,0.12,0.12
120.89319,22.804955,2.6457012e-05,0.08,0.08
