經度,緯度,最大小時平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
120.29288,25.01368,4.445016384124756e-05,0.19,0.19
120.3237,25.013596,5.8785080909729004e-05,0.22,0.22
120.35452,25.01352,7.671117782592773e-05,0.27,0.27
120.385345,25.013458,0.00010955333709716797,0.33,0.33
120.4162,25.013374,0.0001577436923980713,0.41,0.41
120.44702,25.01329,0.0002028942108154297,0.47,0.47
120.477844,25.013191,0.0002262592315673828,0.51,0.52
120.50867,25.013084,0.00021517276763916016,0.54,0.54
120.53949,25.012978,0.00019299983978271484,0.56,0.56
120.57031,25.012863,0.0001652836799621582,0.53,0.53
120.601135,25.012741,0.00015336275100708008,0.53,0.53
120.63199,25.012611,0.00015366077423095703,0.77,0.77
120.66281,25.012459,0.00021505355834960938,0.82,0.82
120.693634,25.012337,0.0002899169921875,0.9,0.9
120.72446,25.012184,0.00032770633697509766,1.02,1.02
120.75528,25.012024,0.00032126903533935547,1.04,1.04
120.78613,25.011864,0.0002951622009277344,1.09,1.1
120.816956,25.011703,0.00033485889434814453,1.26,1.26
120.84778,25.011536,0.0006078630685806274,0.05,0.05
120.8786,25.011345,0.0012300536036491394,0.07,0.07
120.909424,25.011162,0.0016696751117706299,0.11,0.11
120.94025,25.010971,0.006313443183898926,1.68,1.68
120.97107,25.010773,0.01510477066040039,2.38,2.4
121.00189,25.01056,0.026669025421142578,2.36,2.39
121.032745,25.01036,0.03050851821899414,3.61,3.65
121.06357,25.01014,0.028261423110961914,3.39,3.42
121.09439,25.009918,0.019045591354370117,2.53,2.55
121.12521,25.009666,0.014925003051757812,2.5,2.52
121.15604,25.009445,0.014753580093383789,2.88,2.89
121.18686,25.009193,0.012054443359375,2.7,2.71
121.21771,25.008942,0.010213613510131836,3.12,3.13
121.248535,25.00869,0.010426640510559082,1.23,1.24
121.27936,25.008423,0.01819777488708496,1.36,1.38
121.31018,25.008148,0.008283257484436035,1.03,1.04
121.341,25.007874,0.013814091682434082,1.13,1.14
121.371826,25.007607,0.007090210914611816,0.91,0.92
121.40265,25.007309,0.009751439094543457,1.26,1.27
121.43347,25.007004,0.007203102111816406,2.12,2.13
121.464294,25.006714,0.004128694534301758,2.27,2.27
121.49512,25.006393,0.005219101905822754,0.66,0.66
121.52594,25.006088,0.0033676624298095703,2.27,2.27
121.55676,25.00576,0.002958059310913086,2.12,2.12
121.587585,25.00544,0.002921581268310547,1.96,1.96
121.61841,25.005104,0.0025827884674072266,1.8,1.8
121.64923,25.004753,0.002201080322265625,1.06,1.06
121.68005,25.004402,0.0021524429321289062,1.55,1.56
121.71088,25.004066,0.001865386962890625,1.37,1.38
121.7417,25.003708,0.0018238872289657593,0.13,0.14
121.77252,25.003326,0.0022647343575954437,0.05,0.05
121.803345,25.002968,0.0021193623542785645,0.07,0.07
121.83417,25.002586,0.0018603801727294922,0.09,0.09
121.86499,25.002197,0.0018901675939559937,0.07,0.07
121.89581,25.001808,0.0014663934707641602,1.79,1.79
121.926636,25.00142,0.0015600919723510742,0.85,0.85
121.95746,25.001,0.0015007853507995605,0.66,0.66
121.98828,25.00058,0.0013377964496612549,0.34,0.34
122.019104,25.00016,0.0019846558570861816,0.6,0.6
122.04993,24.99974,0.001475512981414795,0.8,0.8
122.08075,24.999321,0.0011276006698608398,0.83,0.83
119.27536,25.040123,9.5367431640625e-07,2.8,2.8
119.30621,25.040276,8.344650268554688e-07,1.9,1.9
119.337036,25.040413,1.1920928955078125e-06,2.32,2.32
119.36786,25.040543,1.6689300537109375e-06,2.23,2.23
119.39871,25.04068,9.5367431640625e-07,4.9,4.9
119.429535,25.04081,2.6226043701171875e-06,2.13,2.13
119.46039,25.040909,1.6689300537109375e-06,2.14,2.14
119.49121,25.041016,4.291534423828125e-06,1.87,1.87
119.52203,25.041138,4.5299530029296875e-06,2.09,2.09
119.55289,25.041214,4.0531158447265625e-06,2.12,2.12
119.58371,25.041306,1.9073486328125e-06,2.13,2.13
119.61456,25.04139,1.9073486328125e-06,2.0,2.0
119.645386,25.041466,1.6689300537109375e-06,2.21,2.21
119.67621,25.04155,1.6689300537109375e-06,1.45,1.45
119.70706,25.041603,2.384185791015625e-06,1.49,1.49
119.737885,25.041656,1.6689300537109375e-06,1.53,1.53
119.76874,25.041718,3.5762786865234375e-06,1.95,1.95
119.79956,25.041756,1.1920928955078125e-06,3.12,3.12
119.83038,25.041801,1.1920928955078125e-06,1.91,1.91
119.86124,25.041832,1.5497207641601562e-06,1.17,1.17
119.89206,25.041855,1.9073486328125e-06,1.15,1.15
119.92291,25.041885,1.9073486328125e-06,1.13,1.13
119.953735,25.041908,3.5762786865234375e-06,2.25,2.25
119.98459,25.041908,2.1457672119140625e-06,2.21,2.21
120.01541,25.041908,1.7285346984863281e-06,0.94,0.94
120.046265,25.041908,2.4437904357910156e-06,0.86,0.86
120.07709,25.041885,3.2782554626464844e-06,0.8,0.8
120.10791,25.041855,3.6954879760742188e-06,0.91,0.91
120.13876,25.041832,5.364418029785156e-06,0.88,0.88
120.169586,25.041801,9.179115295410156e-06,0.72,0.72
120.20044,25.041756,1.0669231414794922e-05,0.68,0.68
120.23126,25.041718,1.4185905456542969e-05,0.18,0.18
120.262085,25.041656,2.2843480110168457e-05,0.18,0.18
120.29294,25.041603,3.732740879058838e-05,0.19,0.19
120.32376,25.04155,5.204975605010986e-05,0.21,0.21
120.354614,25.041466,6.568431854248047e-05,0.25,0.25
120.38544,25.04139,9.21785831451416e-05,0.3,0.3
120.41626,25.041306,0.00013843178749084473,0.38,0.38
120.44711,25.041214,0.00018784403800964355,0.45,0.45
120.47797,25.041138,0.00021755695343017578,0.5,0.5
120.50879,25.041016,0.00021821260452270508,0.53,0.53
120.53961,25.040909,0.0002072453498840332,0.54,0.54
120.570435,25.04081,0.00017684698104858398,0.57,0.57
120.60129,25.04068,0.00015234947204589844,0.52,0.52
120.63214,25.040543,0.00014358758926391602,0.76,0.76
120.662964,25.040413,0.00020062923431396484,0.82,0.82
120.69379,25.040276,0.00026220083236694336,0.87,0.87
120.72464,25.040123,0.00031769275665283203,0.99,0.99
120.75546,25.039978,0.00031828880310058594,1.07,1.07
120.786316,25.039803,0.00030803680419921875,1.13,1.13
120.81714,25.03965,0.0003045797348022461,1.24,1.24
120.84796,25.039467,0.0004316568374633789,1.43,1.44
120.878784,25.039276,0.000773947685956955,0.05,0.05
120.90964,25.0391,0.0013939738273620605,0.08,0.08
120.94046,25.03891,0.0018558502197265625,1.57,1.57
120.97131,25.038704,0.009722352027893066,1.39,1.4
121.00214,25.038506,0.023577213287353516,2.04,2.06
121.03296,25.038284,0.028057575225830078,3.2,3.23
121.06381,25.038078,0.026348114013671875,3.3,3.33
121.094635,25.037842,0.018338441848754883,2.89,2.91
121.12549,25.037613,0.015548944473266602,2.77,2.78
121.15631,25.037369,0.011012077331542969,2.8,2.82
121.18713,25.037132,0.009943485260009766,2.58,2.59
121.21796,25.036896,0.008790969848632812,3.06,3.07
121.24881,25.036629,0.007758975028991699,1.94,1.94
121.27963,25.036354,0.008162498474121094,3.31,3.32
121.310486,25.036095,0.0062503814697265625,5.17,5.18
121.34131,25.03582,0.006271839141845703,4.72,4.73
121.37213,25.03553,0.008690059185028076,0.53,0.54
121.402954,25.03524,0.023838162422180176,1.44,1.47
121.43381,25.034958,0.007984638214111328,1.48,1.49
121.46463,25.03466,0.003869295120239258,2.21,2.21
121.49548,25.034325,0.003449678421020508,2.32,2.32
121.526306,25.034027,0.0028867721557617188,1.95,1.95
121.55713,25.033699,0.0027463436126708984,2.07,2.07
121.58795,25.033363,0.0027877092361450195,1.97,1.97
121.618805,25.03305,0.0025053024291992188,1.82,1.83
121.64963,25.032707,0.0031102895736694336,0.45,0.45
121.68045,25.032349,0.002131223678588867,1.57,1.57
121.7113,25.031998,0.0019202232360839844,1.42,1.43
121.74213,25.031631,0.006615042686462402,1.44,1.45
121.77295,25.031258,0.00339663028717041,1.78,1.78
121.80377,25.0309,0.0019605159759521484,2.74,2.74
121.834595,25.03051,0.001974165439605713,0.56,0.56
121.86545,25.030128,0.0023928284645080566,0.81,0.81
121.89627,25.02974,0.0024455785751342773,0.87,0.87
121.92709,25.029343,0.002237081527709961,0.9,0.9
121.95792,25.02893,0.0011668205261230469,1.14,1.14
121.98877,25.028511,0.0022439956665039062,0.77,0.77
122.01959,25.028107,0.0020313262939453125,0.92,0.93
122.050415,25.027687,0.0012524127960205078,1.03,1.03
122.08124,25.02726,0.0009618997573852539,1.03,1.03
119.27521,25.06807,8.344650268554688e-07,0.8,0.8
119.30603,25.0682,5.960464477539062e-07,1.64,1.64
119.33688,25.068352,1.1920928955078125e-06,2.31,2.31
119.36774,25.06849,9.5367431640625e-07,1.96,1.96
119.39856,25.068611,1.1920928955078125e-06,2.27,2.27
119.42941,25.06874,5.960464477539062e-07,1.66,1.66
119.460266,25.068863,1.6689300537109375e-06,2.14,2.14
119.49109,25.068962,1.1920928955078125e-06,1.99,1.99
119.52194,25.069061,2.5033950805664062e-06,1.87,1.87
119.552765,25.06916,6.318092346191406e-06,1.87,1.87
119.58362,25.069244,7.510185241699219e-06,1.87,1.87
119.61447,25.069313,3.6954879760742188e-06,1.88,1.88
119.645294,25.069412,1.1920928955078125e-06,2.47,2.47
119.67615,25.06948,1.1920928955078125e-06,2.22,2.22
119.70697,25.06955,1.6689300537109375e-06,2.11,2.11
119.73782,25.069603,2.0265579223632812e-06,1.53,1.53
119.76868,25.069641,1.0728836059570312e-06,1.94,1.94
119.7995,25.069687,1.1920928955078125e-06,2.46,2.46
119.83035,25.069733,1.430511474609375e-06,1.85,1.85
119.861206,25.069763,1.1920928955078125e-06,1.88,1.88
119.89203,25.069786,1.6689300537109375e-06,1.08,1.08
119.92288,25.069824,1.6689300537109375e-06,1.16,1.16
119.953735,25.069832,1.9073486328125e-06,2.29,2.29
119.98456,25.069832,3.0994415283203125e-06,2.26,2.26
120.01541,25.069832,1.430511474609375e-06,2.21,2.21
120.046265,25.069832,1.3113021850585938e-06,0.95,0.95
120.07709,25.069824,2.3245811462402344e-06,0.88,0.88
120.10794,25.069786,2.5033950805664062e-06,0.82,0.82
120.138794,25.069763,3.874301910400391e-06,0.92,0.92
120.16962,25.069733,5.7220458984375e-06,0.76,0.76
120.20047,25.069687,8.344650268554688e-06,0.72,0.72
120.23132,25.069641,1.1727213859558105e-05,0.19,0.19
120.262146,25.069603,1.6823410987854004e-05,0.19,0.19
120.293,25.06955,3.077089786529541e-05,0.2,0.2
120.32385,25.06948,4.3898820877075195e-05,0.21,0.21
120.354675,25.069412,5.6415796279907227e-05,0.23,0.23
120.38553,25.069313,7.572770118713379e-05,0.28,0.28
120.41638,25.069244,0.00011610984802246094,0.35,0.35
120.447205,25.06916,0.00017055869102478027,0.44,0.44
120.47806,25.069061,0.00020578503608703613,0.49,0.49
120.50891,25.068962,0.0002135634422302246,0.52,0.52
120.539734,25.068863,0.0002047419548034668,0.52,0.52
120.57059,25.06874,0.0001990795135498047,0.55,0.55
120.60144,25.068611,0.0001691579818725586,0.54,0.54
120.63226,25.06849,0.0001544952392578125,0.59,0.59
120.66312,25.068352,0.00018149614334106445,0.82,0.82
120.69397,25.0682,0.0002446770668029785,0.87,0.87
120.72479,25.06807,0.0003027915954589844,0.96,0.96
120.755646,25.067917,0.00032532215118408203,1.08,1.08
120.78647,25.067734,0.00033104419708251953,1.18,1.18
120.81732,25.067589,0.0003352165222167969,1.24,1.24
120.848145,25.067398,0.00042879581451416016,1.38,1.38
120.879,25.067223,0.0005627870559692383,1.44,1.44
120.90985,25.067032,0.0010358989238739014,0.09,0.09
120.940674,25.066849,0.0014357715845108032,0.07,0.07
120.97153,25.066635,0.007049918174743652,1.39,1.39
121.00238,25.066437,0.019138336181640625,1.9,1.91
121.0332,25.06623,0.023855924606323242,2.75,2.78
121.06406,25.066017,0.021427631378173828,3.05,3.07
121.09491,25.06578,0.017223596572875977,3.37,3.39
121.12573,25.065536,0.015992164611816406,4.76,4.77
121.156555,25.065323,0.011551141738891602,2.77,2.78
121.18741,25.065063,0.00925898551940918,3.29,3.3
121.21826,25.064804,0.007988452911376953,4.22,4.23
121.249084,25.064568,0.007193803787231445,3.7,3.71
121.27994,25.064285,0.0068187713623046875,4.86,4.86
121.31079,25.064018,0.007796287536621094,1.37,1.38
121.34161,25.063751,0.009907186031341553,0.6,0.61
121.37244,25.063461,0.007850050926208496,1.29,1.3
121.40329,25.063171,0.006314218044281006,0.68,0.69
121.43414,25.062881,0.0047261714935302734,3.45,3.45
121.464966,25.062584,0.003559589385986328,2.49,2.49
121.49582,25.062279,0.003229856491088867,2.43,2.44
121.52664,25.061958,0.0026015043258666992,1.95,1.96
121.557495,25.06163,0.002655506134033203,2.25,2.25
121.58832,25.061295,0.0025916099548339844,2.1,2.1
121.61917,25.060974,0.0029518604278564453,3.77,3.77
121.649994,25.060638,0.00429534912109375,4.36,4.37
121.68085,25.060287,0.0040493011474609375,3.8,3.8
121.71167,25.059929,0.0032286643981933594,0.52,0.52
121.74252,25.059578,0.0051119327545166016,2.13,2.13
121.773346,25.059212,0.003249645233154297,1.75,1.75
121.8042,25.058846,0.0036426782608032227,1.09,1.09
121.83502,25.058464,0.0033698081970214844,1.68,1.68
121.865875,25.058083,0.0022329092025756836,1.71,1.72
121.8967,25.057686,0.0015742778778076172,1.6,1.6
121.92755,25.05729,0.001260995864868164,1.45,1.45
121.958374,25.056877,0.0010561347007751465,0.87,0.87
121.9892,25.056458,0.0012121200561523438,1.04,1.04
122.02005,25.056053,0.001016378402709961,1.12,1.12
122.0509,25.055618,0.0009250640869140625,1.15,1.15
122.081726,25.055183,0.0007494688034057617,1.12,1.12
119.275024,25.095993,1.5497207641601562e-06,0.79,0.79
119.30588,25.096153,1.1920928955078125e-06,1.85,1.85
119.33673,25.096283,8.344650268554688e-07,1.77,1.77
119.367584,25.096428,8.344650268554688e-07,1.4,1.4
119.39844,25.096558,8.344650268554688e-07,1.93,1.93
119.42926,25.09668,1.1920928955078125e-06,2.31,2.31
119.46011,25.096802,7.152557373046875e-07,2.65,2.65
119.49097,25.0969,1.9073486328125e-06,2.15,2.15
119.52182,25.097,1.9073486328125e-06,2.02,2.02
119.55267,25.0971,1.6689300537109375e-06,2.11,2.11
119.58353,25.097183,2.384185791015625e-06,2.14,2.14
119.61438,25.097275,1.6689300537109375e-06,2.16,2.16
119.6452,25.097343,9.5367431640625e-07,2.49,2.49
119.67609,25.097404,9.5367431640625e-07,2.09,2.09
119.70691,25.097473,2.1457672119140625e-06,2.07,2.07
119.73776,25.097542,1.1920928955078125e-06,2.58,2.58
119.768616,25.097595,1.9073486328125e-06,2.17,2.17
119.79947,25.097633,1.1920928955078125e-06,1.64,1.64
119.83032,25.097672,9.5367431640625e-07,2.46,2.46
119.861176,25.09771,1.1920928955078125e-06,1.87,1.87
119.89203,25.097717,1.0728836059570312e-06,1.08,1.08
119.92285,25.09774,1.7881393432617188e-06,1.1,1.1
119.953735,25.097763,1.5497207641601562e-06,1.17,1.17
119.98456,25.097763,1.6689300537109375e-06,2.3,2.3
120.01541,25.097763,2.6226043701171875e-06,2.27,2.27
120.046265,25.097763,1.430511474609375e-06,2.21,2.21
120.07712,25.09774,1.1920928955078125e-06,2.02,2.02
120.10797,25.097717,1.9073486328125e-06,1.96,1.96
120.138824,25.09771,2.3245811462402344e-06,0.82,0.82
120.16968,25.097672,3.6954879760742188e-06,0.8,0.8
120.20053,25.097633,6.154179573059082e-06,0.2,0.2
120.231384,25.097595,8.970499038696289e-06,0.2,0.2
120.26221,25.097542,1.2770295143127441e-05,0.2,0.2
120.29306,25.097473,2.2619962692260742e-05,0.21,0.21
120.32391,25.097404,3.661215305328369e-05,0.21,0.21
120.35477,25.097343,4.971027374267578e-05,0.22,0.22
120.38562,25.097275,6.16610050201416e-05,0.25,0.25
120.41647,25.097183,9.21487808227539e-05,0.31,0.31
120.44733,25.0971,0.00015717744827270508,0.43,0.43
120.47815,25.097,0.00019174814224243164,0.47,0.47
120.50903,25.0969,0.00020760297775268555,0.51,0.51
120.539856,25.096802,0.00019532442092895508,0.53,0.53
120.57071,25.09668,0.00020432472229003906,0.53,0.53
120.60156,25.096558,0.00018870830535888672,0.55,0.55
120.632416,25.096428,0.00017261505126953125,0.53,0.53
120.66327,25.096283,0.00017327070236206055,0.81,0.81
120.69412,25.096153,0.00022661685943603516,0.87,0.87
120.724976,25.095993,0.0002976655960083008,0.94,0.94
120.7558,25.09584,0.00034868717193603516,1.07,1.07
120.78665,25.095688,0.0003581047058105469,1.19,1.19
120.817505,25.09552,0.0003713369369506836,1.27,1.27
120.84836,25.095345,0.00042247772216796875,1.33,1.33
120.87921,25.09517,0.0005697011947631836,1.54,1.54
120.910065,25.094978,0.0007093325257301331,0.06,0.07
120.94092,25.094788,0.0012395232915878296,0.09,0.09
120.97174,25.09459,0.0034399032592773438,1.36,1.36
121.002594,25.094368,0.011961579322814941,1.76,1.77
121.03345,25.09417,0.0187070369720459,2.49,2.51
121.0643,25.093948,0.01678156852722168,2.06,2.08
121.09515,25.09372,0.018189668655395508,3.01,3.03
121.12598,25.09349,0.01588916778564453,5.32,5.33
121.15683,25.093246,0.009541988372802734,3.71,3.72
121.18768,25.093018,0.008030414581298828,3.44,3.45
121.21854,25.092743,0.007354259490966797,6.26,6.26
121.24939,25.092506,0.007367134094238281,8.12,8.13
121.28021,25.09224,0.006375789642333984,4.97,4.97
121.311066,25.091957,0.006677210330963135,0.49,0.5
121.34192,25.091675,0.006555080413818359,4.16,4.17
121.37277,25.091408,0.005814552307128906,3.7,3.71
121.403625,25.091125,0.014466643333435059,1.57,1.59
121.43445,25.09082,0.0041561126708984375,3.5,3.5
121.4653,25.090508,0.0031986236572265625,2.46,2.47
121.496155,25.09021,0.0027790069580078125,2.07,2.08
121.52701,25.089912,0.0026656389236450195,1.99,1.99
121.55786,25.089577,0.0026853084564208984,1.99,1.99
121.588684,25.089256,0.0025014877319335938,1.93,1.94
121.61954,25.088898,0.0022963285446166992,1.91,1.91
121.65039,25.088554,0.0030808448791503906,3.81,3.81
121.68121,25.088219,0.0034017562866210938,5.15,5.15
121.71207,25.087868,0.0038251876831054688,0.99,0.99
121.74292,25.08751,0.00584566593170166,1.16,1.17
121.77377,25.087143,0.006447792053222656,3.0,3.01
121.80463,25.086761,0.0036263465881347656,2.03,2.03
121.83545,25.086388,0.0019505023956298828,2.2,2.2
121.8663,25.086006,0.0010979175567626953,1.93,1.93
121.897156,25.085617,0.0014679431915283203,0.57,0.57
121.92798,25.085213,0.0020638704299926758,0.89,0.89
121.95883,25.084808,0.0014952421188354492,1.24,1.24
121.989685,25.084381,0.0006852149963378906,1.3,1.3
122.02051,25.083977,0.0007574558258056641,1.19,1.19
122.05136,25.083557,0.0008007287979125977,1.18,1.18
122.082214,25.083115,0.0006402730941772461,1.14,1.14
119.27487,25.123924,9.5367431640625e-07,2.18,2.18
119.305725,25.124092,1.5497207641601562e-06,1.9,1.9
119.33658,25.12423,1.0728836059570312e-06,1.86,1.86
119.36743,25.124352,7.152557373046875e-07,1.79,1.79
119.398285,25.124489,9.5367431640625e-07,2.0,2.0
119.42914,25.124634,1.1920928955078125e-06,2.35,2.35
119.45999,25.124725,9.5367431640625e-07,2.45,2.45
119.490845,25.12484,9.5367431640625e-07,5.18,5.18
119.52173,25.124947,1.6689300537109375e-06,2.01,2.01
119.55255,25.12503,1.9073486328125e-06,2.04,2.04
119.583435,25.125114,2.384185791015625e-06,2.13,2.13
119.61429,25.125206,1.9073486328125e-06,4.6,4.6
119.64514,25.125298,1.1920928955078125e-06,2.24,2.24
119.675995,25.125366,7.152557373046875e-07,2.25,2.25
119.70685,25.125412,1.1920928955078125e-06,3.21,3.21
119.7377,25.125465,1.9073486328125e-06,2.24,2.24
119.768555,25.125519,1.9073486328125e-06,2.04,2.04
119.79944,25.125565,1.430511474609375e-06,2.18,2.18
119.83029,25.125603,1.430511474609375e-06,3.61,3.61
119.861145,25.125648,8.344650268554688e-07,1.87,1.87
119.892,25.125671,1.1920928955078125e-06,2.42,2.42
119.92285,25.125702,1.5497207641601562e-06,1.1,1.1
119.953705,25.12571,1.1920928955078125e-06,1.12,1.12
119.98456,25.12571,1.9073486328125e-06,2.2,2.2
120.01544,25.12571,1.9073486328125e-06,2.31,2.31
120.046265,25.12571,2.1457672119140625e-06,2.27,2.27
120.07715,25.125702,9.5367431640625e-07,2.21,2.21
120.108,25.125671,1.1026859283447266e-06,0.28,0.28
120.138855,25.125648,1.9073486328125e-06,0.87,0.87
120.16971,25.125603,2.682209014892578e-06,0.83,0.83
120.20056,25.125565,4.082918167114258e-06,0.21,0.21
120.231415,25.125519,6.794929504394531e-06,0.21,0.21
120.26227,25.125465,9.521842002868652e-06,0.21,0.21
120.29315,25.125412,1.6123056411743164e-05,0.22,0.22
120.324005,25.125366,2.874433994293213e-05,0.22,0.22
120.35486,25.125298,4.2185187339782715e-05,0.23,0.23
120.38571,25.125206,5.266070365905762e-05,0.24,0.24
120.416565,25.125114,7.268786430358887e-05,0.35,0.35
120.44742,25.12503,0.00013881921768188477,0.42,0.42
120.47827,25.124947,0.00018301606178283691,0.5,0.5
120.509125,25.12484,0.0002008676528930664,0.49,0.49
120.53998,25.124725,0.00019735097885131836,0.52,0.52
120.57086,25.124634,0.000194549560546875,0.5,0.5
120.601715,25.124489,0.0001995563507080078,0.54,0.54
120.63257,25.124352,0.00017762184143066406,0.56,0.56
120.66342,25.12423,0.00017178058624267578,0.53,0.53
