經度,緯度,年平均值差值(ppb),背景模擬濃度(ppb),增量後模擬濃度(ppb)
120.2879,22.919067,0.0055236816,8.92,8.93
120.31821,22.918999,0.0059537888,8.01,8.02
120.34851,22.91893,0.0065774918,10.02,10.03
120.378815,22.918846,0.0068306923,6.72,6.73
120.40912,22.918762,0.0068774223,5.67,5.68
120.43942,22.918694,0.0063114166,4.87,4.87
120.46973,22.918594,0.005984783,4.84,4.84
120.50003,22.91848,0.0051875114,4.48,4.48
120.530334,22.918373,0.0032861233,3.55,3.55
120.56064,22.918274,0.0017447472,2.83,2.84
120.59094,22.918144,0.0010473728,2.28,2.28
120.62128,22.918015,0.0007458925,1.97,1.97
120.65155,22.917885,0.0005104542,1.54,1.54
120.681885,22.917755,0.0003476143,1.16,1.16
120.71216,22.917595,0.0002567768,0.9,0.9
120.74249,22.917458,0.00018453598,0.62,0.62
120.772766,22.917297,8.97944e-05,0.33,0.33
120.8031,22.917137,1.7866492e-05,0.18,0.18
120.833374,22.916962,6.3329935e-06,0.15,0.15
120.86371,22.916779,9.23872e-07,0.15,0.15
120.89398,22.916595,-4.4703484e-07,0.2,0.2
120.92432,22.91642,6.7055225e-07,0.22,0.22
120.95462,22.916199,2.3245811e-06,0.18,0.18
120.984924,22.916023,2.130866e-06,0.2,0.2
121.01523,22.915794,1.4901161e-07,0.31,0.31
121.04553,22.915604,-3.2782555e-07,0.41,0.41
121.075836,22.915367,-1.0728836e-06,0.6,0.6
121.10614,22.915146,-1.2516975e-06,0.92,0.92
121.13641,22.914902,-1.5497208e-06,1.14,1.14
121.16675,22.914665,-2.503395e-06,0.75,0.75
121.19702,22.914429,-1.0728836e-06,0.57,0.57
121.227356,22.914154,-1.1920929e-07,0.48,0.48
121.25763,22.913902,-7.748604e-07,0.56,0.56
121.287964,22.913643,-5.9604645e-08,0.4,0.4
121.31824,22.913368,3.2782555e-07,0.35,0.35
121.34857,22.913101,1.3113022e-06,0.32,0.32
121.378845,22.912819,1.5199184e-06,0.31,0.31
121.40915,22.912529,1.4901161e-06,0.29,0.29
121.43945,22.912224,1.2218952e-06,0.29,0.29
121.46976,22.911926,9.23872e-07,0.28,0.28
121.50006,22.911613,6.2584877e-07,0.28,0.28
121.530365,22.9113,5.066395e-07,0.28,0.28
121.56067,22.910973,3.2782555e-07,0.28,0.28
121.59097,22.910645,2.0861626e-07,0.29,0.29
121.62128,22.910301,2.0861626e-07,0.3,0.3
121.65158,22.909966,1.7881393e-07,0.31,0.31
121.681885,22.909622,5.9604645e-08,0.32,0.32
121.71216,22.909271,8.940697e-08,0.34,0.34
121.74249,22.90892,2.9802322e-08,0.35,0.35
121.772766,22.908554,2.9802322e-08,0.36,0.36
121.80307,22.908165,0.0,0.38,0.38
121.833374,22.907799,2.9802322e-08,0.39,0.39
121.86368,22.90741,-5.9604645e-08,0.39,0.39
121.89398,22.907013,2.9802322e-08,0.4,0.4
121.924286,22.906609,2.9802322e-08,0.4,0.4
121.95459,22.90622,5.9604645e-08,0.41,0.41
121.98486,22.9058,2.9802322e-08,0.42,0.42
122.01517,22.90538,0.0,0.44,0.44
122.04547,22.90496,1.1920929e-07,0.48,0.48
119.28766,22.94551,5.9604645e-07,0.49,0.49
119.31796,22.945663,7.748604e-07,0.51,0.51
119.34827,22.945793,7.4505806e-07,0.5,0.5
119.3786,22.945923,1.1026859e-06,0.47,0.47
119.408905,22.946053,2.026558e-06,0.44,0.44
119.43921,22.946182,2.1457672e-06,0.41,0.41
119.46954,22.94629,3.33786e-06,0.37,0.37
119.49985,22.946396,4.529953e-06,0.35,0.35
119.53015,22.946495,5.7816505e-06,0.34,0.34
119.560455,22.946579,7.301569e-06,0.34,0.34
119.59076,22.946686,9.357929e-06,0.34,0.34
119.62109,22.946754,1.22487545e-05,0.35,0.35
119.6514,22.94683,1.6629696e-05,0.36,0.36
119.6817,22.9469,2.321601e-05,0.38,0.38
119.712036,22.946976,3.5077333e-05,0.41,0.41
119.74234,22.94703,5.0723553e-05,0.45,0.45
119.772644,22.947083,7.635355e-05,0.5,0.5
119.80298,22.94712,0.00011396408,0.6,0.6
119.83328,22.947159,0.00016331673,0.77,0.77
119.86359,22.947174,0.00023531914,1.02,1.02
119.89389,22.947212,0.00035500526,1.32,1.32
119.924225,22.94722,0.0005030632,1.59,1.59
119.95453,22.947235,0.00066649914,1.79,1.79
119.98483,22.94725,0.0008612871,1.92,1.92
120.01514,22.94725,0.0011184216,2.05,2.05
120.04547,22.947235,0.0014989376,2.26,2.26
120.075775,22.94722,0.001955986,2.49,2.49
120.10608,22.947212,0.002388239,2.61,2.62
120.13641,22.947174,0.0030071735,3.41,3.41
120.16672,22.947159,0.0036315918,5.15,5.15
120.19702,22.94712,0.0041384697,6.94,6.94
120.227356,22.947083,0.0046987534,8.63,8.63
120.25766,22.94703,0.004887581,13.55,13.55
120.287964,22.946976,0.0056619644,9.34,9.35
120.31827,22.9469,0.0061893463,8.44,8.44
120.34857,22.94683,0.006816864,9.22,9.23
120.37891,22.946754,0.0070881844,6.63,6.64
120.40921,22.946686,0.007083416,5.77,5.78
120.439514,22.946579,0.006632805,4.99,5.0
120.46985,22.946495,0.0062069893,4.78,4.79
120.50015,22.946396,0.0051231384,4.3,4.31
120.53046,22.94629,0.0031106472,3.48,3.48
120.56079,22.946182,0.0016291142,2.5,2.5
120.591095,22.946053,0.0009922981,1.96,1.96
120.6214,22.945923,0.00067830086,1.65,1.65
120.6517,22.945793,0.0004633665,1.34,1.34
120.68201,22.945663,0.00031161308,0.95,0.95
120.71234,22.94551,0.00026148558,0.77,0.77
120.742645,22.945366,0.00020420551,0.64,0.64
120.77295,22.945198,9.512901e-05,0.34,0.34
120.80328,22.945023,1.5303493e-05,0.17,0.17
120.83359,22.94487,5.632639e-06,0.14,0.14
120.86389,22.944687,7.8976154e-07,0.17,0.17
120.894196,22.944496,2.488494e-06,0.19,0.19
120.9245,22.944313,3.4570694e-06,0.17,0.17
120.954834,22.944107,4.142523e-06,0.13,0.13
120.98514,22.943916,3.5911798e-06,0.14,0.14
121.01544,22.94371,1.6838312e-06,0.21,0.21
121.04578,22.94349,-8.940697e-08,0.33,0.33
121.07605,22.943283,-5.662441e-07,0.48,0.48
121.106384,22.943039,-1.1920929e-06,0.73,0.73
121.13669,22.942818,-2.1457672e-06,1.13,1.13
121.16699,22.94255,-2.9802322e-06,0.84,0.84
121.19733,22.942322,-1.9669533e-06,0.63,0.63
121.22763,22.942085,-1.2516975e-06,0.55,0.55
121.257935,22.94181,-1.3113022e-06,0.5,0.5
121.28824,22.941551,-6.854534e-07,0.47,0.47
121.31854,22.941292,2.9802322e-08,0.38,0.38
121.34888,22.94101,6.854534e-07,0.34,0.34
121.37915,22.940712,1.1026859e-06,0.32,0.32
121.409485,22.940422,1.6987324e-06,0.31,0.31
121.43979,22.940132,1.5795231e-06,0.29,0.29
121.47009,22.939827,1.4007092e-06,0.29,0.29
121.5004,22.939514,6.854534e-07,0.28,0.28
121.5307,22.939201,6.2584877e-07,0.28,0.28
121.561035,22.93888,2.3841858e-07,0.29,0.29
121.59134,22.938545,3.2782555e-07,0.29,0.29
121.62164,22.938217,3.5762787e-07,0.3,0.3
121.65195,22.93789,2.0861626e-07,0.31,0.31
121.68225,22.937523,1.4901161e-07,0.32,0.32
121.712555,22.937164,0.0,0.34,0.34
121.74286,22.936813,2.9802322e-08,0.35,0.35
121.77319,22.93644,1.4901161e-07,0.37,0.37
121.80347,22.936073,0.0,0.38,0.38
121.8338,22.935692,5.9604645e-08,0.39,0.39
121.864105,22.935318,2.9802322e-08,0.4,0.4
121.89441,22.934914,8.940697e-08,0.41,0.41
121.92471,22.934517,-2.9802322e-08,0.41,0.41
121.95502,22.934113,2.9802322e-08,0.42,0.42
121.98532,22.9337,5.9604645e-08,0.43,0.43
122.015625,22.933289,8.940697e-08,0.45,0.45
122.04593,22.932869,0.0,0.49,0.49
119.287506,22.973427,4.4703484e-07,0.5,0.5
119.31781,22.973572,4.7683716e-07,0.52,0.52
119.348145,22.973717,5.364418e-07,0.52,0.52
119.37845,22.973831,8.6426735e-07,0.5,0.5
119.40875,22.973969,1.3113022e-06,0.47,0.47
119.43909,22.97409,1.9669533e-06,0.43,0.43
119.46942,22.974213,2.503395e-06,0.39,0.39
119.499725,22.974312,3.8444996e-06,0.36,0.36
119.53003,22.974411,5.4240227e-06,0.35,0.35
119.56036,22.974495,6.5267086e-06,0.34,0.34
119.5907,22.974586,8.136034e-06,0.34,0.34
119.621,22.974678,1.0997057e-05,0.35,0.35
119.651306,22.974754,1.4513731e-05,0.36,0.36
119.68164,22.974808,1.9520521e-05,0.37,0.37
119.711975,22.974884,2.783537e-05,0.4,0.4
119.74228,22.974937,4.2170286e-05,0.44,0.44
119.77258,22.97499,6.312132e-05,0.49,0.49
119.80292,22.975029,9.828806e-05,0.57,0.57
119.83325,22.975082,0.00014543533,0.73,0.73
119.863556,22.975105,0.00021076202,0.97,0.97
119.89386,22.975128,0.00032436848,1.28,1.28
119.924194,22.975143,0.00047791004,1.58,1.58
119.95453,22.975159,0.00063848495,1.81,1.81
119.98483,22.975182,0.0008401871,1.96,1.96
120.01514,22.975182,0.0010752678,2.08,2.09
120.04547,22.975159,0.0014462471,2.3,2.3
120.075806,22.975143,0.0019071102,2.58,2.59
120.10611,22.975128,0.0023403168,2.66,2.66
120.136444,22.975105,0.002968073,3.64,3.65
120.16675,22.975082,0.0035514832,5.67,5.68
120.19708,22.975029,0.004114628,7.7,7.71
120.22739,22.97499,0.0046606064,9.5,9.51
120.25772,22.974937,0.005098343,12.02,12.02
120.288025,22.974884,0.00587368,8.25,8.26
120.31836,22.974808,0.0063638687,8.19,8.2
120.34866,22.974754,0.007077217,8.2,8.21
120.379,22.974678,0.007344246,6.74,6.75
120.4093,22.974586,0.0073046684,5.98,5.99
120.43964,22.974495,0.0070734024,5.34,5.35
120.46994,22.974411,0.006324291,4.82,4.83
120.500275,22.974312,0.0044755936,3.86,3.86
120.53058,22.974213,0.0025897026,3.08,3.08
120.56091,22.97409,0.0016617775,2.64,2.64
120.59122,22.973969,0.0009943247,1.89,1.89
120.62152,22.973831,0.0006711483,1.57,1.57
120.651855,22.973717,0.00048565865,1.33,1.33
120.68219,22.973572,0.00030183792,0.86,0.86
120.712494,22.973427,0.00018805265,0.6,0.6
120.7428,22.973274,0.00016826391,0.52,0.52
120.77313,22.973114,6.997585e-05,0.27,0.27
120.80347,22.972939,1.3366342e-05,0.14,0.14
120.83377,22.972794,6.452203e-06,0.13,0.13
120.864075,22.972603,2.130866e-06,0.16,0.16
120.89441,22.97242,3.5017729e-06,0.17,0.17
120.92471,22.972221,4.5895576e-06,0.13,0.13
120.95505,22.97203,5.0365925e-06,0.11,0.11
120.98535,22.971825,4.2691827e-06,0.11,0.11
121.015686,22.971626,2.0563602e-06,0.19,0.19
121.04599,22.971405,-6.556511e-07,0.32,0.32
121.076294,22.971191,-1.5199184e-06,0.46,0.46
121.10663,22.970963,-2.1457672e-06,0.72,0.72
121.13696,22.970726,-2.503395e-06,1.14,1.14
121.16727,22.970497,-3.874302e-06,0.87,0.87
121.19757,22.97023,-2.682209e-06,0.65,0.65
121.227905,22.969994,-2.3245811e-06,0.61,0.61
121.25821,22.969727,-2.2649765e-06,0.57,0.57
121.28851,22.96946,-1.013279e-06,0.62,0.62
121.31885,22.969185,-6.2584877e-07,0.46,0.46
121.34918,22.968918,0.0,0.36,0.36
121.379486,22.968636,8.6426735e-07,0.34,0.34
121.40979,22.968346,1.5795231e-06,0.32,0.32
121.440125,22.96804,1.847744e-06,0.31,0.31
121.47043,22.967735,1.7881393e-06,0.29,0.29
121.50073,22.96743,9.23872e-07,0.29,0.29
121.53107,22.967117,5.662441e-07,0.28,0.28
121.56137,22.96679,4.172325e-07,0.29,0.29
121.591675,22.966461,2.3841858e-07,0.29,0.29
121.62201,22.966133,2.9802322e-07,0.3,0.3
121.65231,22.965797,2.3841858e-07,0.31,0.31
121.68262,22.965431,1.7881393e-07,0.33,0.33
121.71295,22.96508,1.1920929e-07,0.34,0.34
121.743256,22.964737,2.9802322e-08,0.35,0.35
121.77359,22.964363,2.9802322e-08,0.37,0.37
121.803894,22.963997,2.9802322e-08,0.38,0.38
121.8342,22.963615,5.9604645e-08,0.4,0.4
121.8645,22.963234,0.0,0.41,0.41
121.89484,22.96283,2.9802322e-08,0.42,0.42
121.92514,22.962456,5.9604645e-08,0.42,0.42
121.955444,22.962036,0.0,0.43,0.43
121.98578,22.961624,2.9802322e-08,0.44,0.44
122.01608,22.961197,1.1920929e-07,0.46,0.46
122.04639,22.960777,-1.1920929e-07,0.49,0.49
119.28732,23.001335,5.662441e-07,0.49,0.49
119.31766,23.00148,2.9802322e-07,0.53,0.53
119.34799,23.001625,4.172325e-07,0.54,0.54
119.378296,23.001755,6.556511e-07,0.53,0.53
119.40863,23.001877,1.0728836e-06,0.49,0.49
119.438965,23.002007,1.3411045e-06,0.46,0.46
119.4693,23.002121,2.2649765e-06,0.42,0.42
119.4996,23.00222,2.95043e-06,0.38,0.38
119.52994,23.00232,4.3213367e-06,0.35,0.35
119.56027,23.002419,5.7816505e-06,0.34,0.34
119.590576,23.002502,7.5101852e-06,0.34,0.34
119.62091,23.002586,9.506941e-06,0.35,0.35
119.651245,23.002663,1.2457371e-05,0.35,0.35
119.68158,23.002731,1.6659498e-05,0.37,0.37
119.711914,23.0028,2.3335218e-05,0.4,0.4
119.74222,23.002853,3.400445e-05,0.43,0.43
119.77255,23.0029,5.26309e-05,0.48,0.48
119.80286,23.002945,8.237362e-05,0.55,0.55
119.83319,23.002983,0.00012564659,0.69,0.69
119.863525,23.003014,0.00018435717,0.91,0.91
119.89386,23.003036,0.0002861023,1.23,1.24
119.924194,23.003052,0.00043952465,1.57,1.57
119.9545,23.003067,0.00060498714,1.83,1.83
119.98483,23.00309,0.0008099079,1.99,1.99
120.01517,23.00309,0.0010397434,2.12,2.12
120.04547,23.003067,0.0013804436,2.32,2.32
120.075806,23.003052,0.0018367767,2.66,2.66
120.10614,23.003036,0.0022628307,2.81,2.81
120.136475,23.003014,0.0028777122,4.18,4.19
120.16678,23.002983,0.0035300255,4.75,4.75
120.19711,23.002945,0.004155636,7.41,7.42
120.22745,23.0029,0.0047883987,8.61,8.62
120.25775,23.002853,0.0051555634,11.99,11.99
120.288086,23.0028,0.0060796738,8.27,8.27
120.31842,23.002731,0.006587982,8.06,8.07
120.348755,23.002663,0.0072803497,7.76,7.77
120.37909,23.002586,0.0075888634,6.93,6.94
120.40939,23.002502,0.007531166,6.22,6.23
120.43973,23.002419,0.007165432,5.42,5.43
120.47006,23.00232,0.0058898926,4.6,4.6
120.50037,23.00222,0.0039029121,3.52,3.52
120.5307,23.002121,0.0023093224,2.66,2.66
120.561035,23.002007,0.001846075,2.58,2.58
120.59137,23.001877,0.0010498762,1.91,1.91
120.62167,23.001755,0.0006685257,1.7,1.7
120.65201,23.001625,0.0004891157,1.42,1.42
120.68234,23.00148,0.00030696392,0.83,0.83
120.71265,23.001335,0.00015538931,0.53,0.53
120.74298,23.00119,0.00012087822,0.44,0.44
120.773315,23.001022,6.958842e-05,0.26,0.26
120.80365,23.000862,2.3260713e-05,0.16,0.16
120.833954,23.000702,1.1280179e-05,0.13,0.13
120.86429,23.000534,4.976988e-06,0.14,0.14
120.89459,23.000328,4.7832727e-06,0.15,0.15
120.92493,23.000145,5.4463744e-06,0.11,0.11
120.95526,22.999954,5.0142407e-06,0.1,0.1
120.985596,22.999748,3.7327409e-06,0.12,0.12
121.0159,22.999535,9.685755e-07,0.22,0.22
121.046234,22.999321,-4.4703484e-07,0.3,0.3
121.07654,22.9991,-7.748604e-07,0.37,0.37
121.10687,22.998878,-1.6093254e-06,0.56,0.56
121.13721,22.998627,-2.6226044e-06,1.08,1.08
121.16754,22.998398,-3.7550926e-06,0.97,0.97
121.197845,22.998154,-3.8146973e-06,0.69,0.69
121.22818,22.997894,-3.3974648e-06,0.55,0.55
121.258484,22.997635,-3.0994415e-06,0.54,0.54
121.28882,22.997383,-1.66893e-06,0.6,0.6
121.31915,22.997093,-3.5762787e-07,0.57,0.57
121.34949,22.996826,-5.662441e-07,0.39,0.39
121.37979,22.996544,-8.940697e-08,0.35,0.35
121.410126,22.996254,1.3113022e-06,0.33,0.33
121.44043,22.995949,1.937151e-06,0.32,0.32
121.470764,22.995659,1.8179417e-06,0.3,0.3
121.5011,22.995338,1.3709068e-06,0.29,0.29
121.5314,22.995026,6.556511e-07,0.29,0.29
121.56174,22.994698,4.4703484e-07,0.29,0.29
121.59204,22.99437,3.5762787e-07,0.29,0.29
121.622375,22.994041,3.2782555e-07,0.3,0.3
121.65271,22.993706,1.7881393e-07,0.31,0.31
121.683014,22.993347,2.9802322e-08,0.33,0.33
121.71335,22.992996,5.9604645e-08,0.34,0.34
121.74365,22.992645,5.9604645e-08,0.35,0.35
121.77399,22.992271,0.0,0.37,0.37
121.80429,22.991898,5.9604645e-08,0.38,0.38
121.834625,22.991531,2.9802322e-08,0.4,0.4
121.86493,22.991135,0.0,0.41,0.41
121.89526,22.990746,2.9802322e-08,0.42,0.42
121.9256,22.990341,-2.9802322e-08,0.43,0.43
121.9559,22.989944,0.0,0.44,0.44
121.986206,22.989532,0.0,0.45,0.45
122.01654,22.989105,0.0,0.47,0.47
122.046875,22.988693,0.0,0.5,0.5
119.28717,23.029251,3.874302e-07,0.48,0.48
119.317505,23.029396,2.9802322e-07,0.53,0.53
119.34784,23.029533,3.5762787e-07,0.56,0.56
119.378174,23.029686,6.556511e-07,0.56,0.56
119.40851,23.029793,7.1525574e-07,0.53,0.53
119.43884,23.029922,9.23872e-07,0.49,0.49
119.46918,23.03003,1.5497208e-06,0.45,0.45
119.49951,23.030128,2.5331974e-06,0.4,0.4
119.52985,23.030228,3.7252903e-06,0.37,0.37
119.56018,23.030327,4.917383e-06,0.35,0.35
119.590515,23.030426,6.4969063e-06,0.35,0.35
119.62085,23.030518,8.374453e-06,0.35,0.35
119.65115,23.030571,1.0877848e-05,0.35,0.35
119.68149,23.03064,1.4364719e-05,0.37,0.37
119.71182,23.030708,1.9997358e-05,0.39,0.39
119.74216,23.030762,2.8669834e-05,0.42,0.42
119.77249,23.030823,4.220009e-05,0.46,0.46
119.802826,23.03086,6.777048e-05,0.53,0.53
119.83316,23.030891,0.00010627508,0.65,0.65
119.863495,23.030922,0.00016188622,0.86,0.86
119.89383,23.030945,0.00024938583,1.18,1.18
119.924164,23.03096,0.00039720535,1.54,1.54
119.9545,23.030983,0.00056636333,1.83,1.83
119.98483,23.031006,0.00077080727,2.03,2.03
120.01517,23.031006,0.0010073185,2.15,2.15
120.0455,23.030983,0.0013201237,2.33,2.33
120.075836,23.03096,0.0017187595,2.68,2.69
120.10617,23.030945,0.0021960735,2.97,2.98
120.136505,23.030922,0.0028953552,3.84,3.84
120.16681,23.030891,0.003510952,4.28,4.28
120.19714,23.03086,0.004219532,5.5,5.5
120.22748,23.030823,0.004896164,7.21,7.22
120.25781,23.030762,0.0052690506,11.63,11.64
120.28815,23.030708,0.006177902,8.68,8.69
120.31848,23.03064,0.0067510605,8.23,8.24
120.348816,23.030571,0.0075235367,8.06,8.06
120.37915,23.030518,0.0077929497,7.02,7.03
120.409485,23.030426,0.007742405,6.38,6.39
120.43982,23.030327,0.0072951317,5.54,5.55
120.47015,23.030228,0.0057759285,4.61,4.62
120.50049,23.030128,0.0038888454,3.49,3.5
120.53082,23.03003,0.002367258,2.66,2.66
120.56116,23.029922,0.0020291805,2.57,2.57
120.59149,23.029793,0.0010812283,1.8,1.8
120.621826,23.029686,0.0005990267,1.34,1.35
120.65216,23.029533,0.00043594837,1.37,1.37
120.682495,23.029396,0.0003053546,0.82,0.82
120.71283,23.029251,0.00016713142,0.55,0.55
120.743164,23.029099,0.00011438131,0.43,0.43
120.7735,23.028954,9.518862e-05,0.35,0.35
120.80383,23.02877,5.106628e-05,0.22,0.22
120.83414,23.02861,1.7568469e-05,0.13,0.13
120.86447,23.028442,8.881092e-06,0.1,0.1
120.894806,23.028236,6.712973e-06,0.11,0.11
120.92514,23.02806,5.722046e-06,0.11,0.11
120.955475,23.027863,5.066395e-06,0.1,0.1
120.98581,23.027664,3.8146973e-06,0.13,0.13
121.01614,23.027443,1.1473894e-06,0.2,0.2
121.04648,23.027237,1.4901161e-08,0.24,0.24
121.07678,23.027023,5.364418e-07,0.26,0.26
121.10712,23.026787,-3.2782555e-07,0.38,0.38
121.13745,23.026558,-1.9669533e-06,0.76,0.76
121.167786,23.026306,-3.4570694e-06,1.11,1.11
121.19812,23.026062,-5.00679e-06,0.78,0.78
121.228455,23.025833,-3.4570694e-06,0.6,0.6
121.25879,23.02555,-3.874302e-06,0.55,0.55
121.28912,23.025284,-1.4305115e-06,0.57,0.57
121.31946,23.02501,-1.1324883e-06,0.52,0.52
121.34979,23.02475,-1.1324883e-06,0.45,0.45
121.3801,23.024452,-3.5762787e-07,0.38,0.38
121.41043,23.02417,8.046627e-07,0.35,0.35
121.440765,23.023872,1.6093254e-06,0.33,0.33
121.4711,23.023575,2.1457672e-06,0.32,0.32
121.501434,23.023254,1.4901161e-06,0.3,0.3
121.53174,23.02295,9.834766e-07,0.29,0.29
121.56207,23.022606,4.7683716e-07,0.29,0.29
121.59241,23.022285,2.682209e-07,0.3,0.3
121.62274,23.02195,2.9802322e-07,0.3,0.3
121.653076,23.021614,1.1920929e-07,0.31,0.31
121.68341,23.021278,1.4901161e-07,0.32,0.32
121.713715,23.020905,1.4901161e-07,0.34,0.34
121.74405,23.020554,5.9604645e-08,0.35,0.35
121.77438,23.020187,5.9604645e-08,0.37,0.37
121.80472,23.019806,-5.9604645e-08,0.39,0.39
121.83502,23.019417,-2.9802322e-08,0.4,0.4
121.86536,23.019043,-2.9802322e-08,0.42,0.42
121.89569,23.018639,-2.9802322e-08,0.43,0.43
121.926025,23.01825,8.940697e-08,0.44,0.44
121.95636,23.017853,5.9604645e-08,0.45,0.45
121.986664,23.01744,2.9802322e-08,0.46,0.46
122.017,23.017036,0.0,0.48,0.48
122.04733,23.01661,5.9604645e-08,0.51,0.51
119.28702,23.05716,3.2782555e-07,0.47,0.47
119.31735,23.057327,2.3841858e-07,0.52,0.52
119.34769,23.05745,2.3841858e-07,0.58,0.58
119.37802,23.057594,2.3841858e-07,0.59,0.59
119.40839,23.057716,5.9604645e-07,0.56,0.56
119.43872,23.057838,5.364418e-07,0.52,0.52
119.469055,23.057945,8.6426735e-07,0.48,0.48
119.49939,23.05806,1.6987324e-06,0.42,0.42
119.529724,23.058159,2.8908253e-06,0.38,0.38
119.56006,23.058235,4.1127205e-06,0.36,0.36
119.59039,23.058342,5.4240227e-06,0.35,0.35
119.62073,23.058426,7.301569e-06,0.35,0.35
119.65109,23.058495,9.4771385e-06,0.36,0.36
119.68143,23.05857,1.2308359e-05,0.37,0.37
119.71176,23.058617,1.7136335e-05,0.39,0.39
119.742096,23.05867,2.3901463e-05,0.42,0.42
119.77246,23.058731,3.4689903e-05,0.45,0.45
119.802795,23.058777,5.441904e-05,0.51,0.51
119.83313,23.058815,8.779764e-05,0.61,0.61
119.863464,23.058853,0.00013875961,0.8,0.8
119.8938,23.058876,0.00021469593,1.11,1.11
119.92413,23.058914,0.0003490448,1.49,1.49
119.95447,23.058914,0.00052928925,1.83,1.84
119.98483,23.058914,0.0007240772,2.06,2.06
120.01517,23.058914,0.0009665489,2.2,2.2
120.0455,23.058914,0.00126338,2.36,2.36
120.075836,23.058914,0.0016407967,2.61,2.62
120.1062,23.058876,0.0021543503,2.78,2.79
120.136536,23.058853,0.0028345585,3.28,3.29
120.16687,23.058815,0.003529787,3.58,3.58
120.197205,23.058777,0.0042271614,4.95,4.95
120.22754,23.058731,0.0049562454,6.75,6.76
120.25787,23.05867,0.005414963,10.6,10.61
120.28821,23.058617,0.006310463,8.44,8.44
120.31857,23.05857,0.007006645,7.97,7.97
120.34891,23.058495,0.0077490807,8.0,8.01
120.37924,23.058426,0.008005619,7.11,7.12
120.40958,23.058342,0.007983685,6.48,6.49
120.43994,23.058235,0.0075950623,5.75,5.76
120.470276,23.058159,0.006620407,5.11,5.12
120.50061,23.05806,0.0047450066,4.1,4.1
120.530945,23.057945,0.002954483,2.97,2.97
120.56128,23.057838,0.0023031235,2.73,2.73
120.59161,23.057716,0.0011399984,1.82,1.82
120.62195,23.057594,0.0005778074,1.25,1.26
120.65228,23.05745,0.00040125847,1.17,1.17
120.68265,23.057327,0.0003247261,1.1,1.1
120.71298,23.05716,0.00019723177,0.62,0.62
120.74332,23.05703,0.00013262033,0.51,0.51
120.77365,23.056862,9.608269e-05,0.36,0.36
120.803986,23.056694,5.057454e-05,0.22,0.22
120.83435,23.056526,2.0623207e-05,0.12,0.12
120.864685,23.05635,1.0058284e-05,0.09,0.09
120.89502,23.056175,7.659197e-06,0.1,0.1
120.925354,23.05597,5.6922436e-06,0.11,0.11
120.95569,23.055786,5.148351e-06,0.11,0.11
120.98602,23.055565,4.74602e-06,0.12,0.12
121.01636,23.055374,3.2037497e-06,0.15,0.15
121.04669,23.055153,1.8030405e-06,0.19,0.19
121.07703,23.05494,9.23872e-07,0.24,0.24
121.10739,23.05471,-2.682209e-07,0.36,0.36
121.137726,23.054474,-1.4901161e-06,0.62,0.62
121.16806,23.05423,-3.0994415e-06,1.23,1.23
121.198395,23.05397,-4.9471855e-06,0.91,0.91
121.22873,23.053734,-5.3048134e-06,0.72,0.72
121.25906,23.05349,-3.516674e-06,0.59,0.59
121.2894,23.0532,-1.3113022e-06,0.51,0.51
121.31976,23.052917,-1.3411045e-06,0.47,0.47
121.3501,23.052658,-1.4305115e-06,0.54,0.54
121.38043,23.052368,-5.364418e-07,0.42,0.42
121.41077,23.052078,1.4901161e-07,0.37,0.37
121.4411,23.051788,1.3113022e-06,0.34,0.34
121.471436,23.051483,2.0563602e-06,0.33,0.33
121.50177,23.05117,1.9669533e-06,0.31,0.31
121.532104,23.050865,1.2516975e-06,0.3,0.3
121.56244,23.050522,6.854534e-07,0.3,0.3
121.59277,23.050194,4.172325e-07,0.3,0.3
121.62311,23.049858,3.2782555e-07,0.3,0.3
121.65344,23.049522,8.940697e-08,0.31,0.31
121.68378,23.049194,3.5762787e-07,0.32,0.32
121.71411,23.048828,2.9802322e-08,0.34,0.34
121.744446,23.048462,2.9802322e-08,0.35,0.35
121.77478,23.048103,1.4901161e-07,0.37,0.37
121.805115,23.047737,2.9802322e-08,0.39,0.39
